article_num,article_sha256,quiz_task_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,357b1074-a6aa-4e5d-9204-cd754231fed2,Probability Specialist V4,Probability Specialist V4,7,0,ordinal,U,1.0,1.0,U,U,U,0.5,1,5,U,"Since a number is given, is a comparison number for a similar case given for context?",U
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,357b1074-a6aa-4e5d-9204-cd754231fed2,Probability Specialist V4,Probability Specialist V4,10,0,ordinal,U,1.0,1.0,U,U,U,0.5,1,3,U,"Does the text make a specific point estimate as if their probability estimate was definitely exactly right? (e.g. no “about,” “approximately,” or confidence intervals)",U
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,357b1074-a6aa-4e5d-9204-cd754231fed2,Probability Specialist V4,Probability Specialist V4,11,0,ordinal,U,0.8073549220576041,0.8073549220576041,U,U,U,0.40367746102880203,2,4,U,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,U
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,357b1074-a6aa-4e5d-9204-cd754231fed2,Probability Specialist V4,Probability Specialist V4,12,0,ordinal,U,1.0,1.0,U,U,U,0.5,1,4,U,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,U
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,357b1074-a6aa-4e5d-9204-cd754231fed2,Probability Specialist V4,Probability Specialist V4,14,0,ordinal,U,0.925999418556223,0.925999418556223,U,U,U,0.4629997092781115,2,10,U,"How confident are you about your answers, on the whole?",U
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,49af7261-174a-4ade-a2e1-8208050e50bf,Probability Specialist V4,Probability Specialist V4,1,XXX,ordinal,1,0.677307918236304,0.677307918236304,"[1628, 1629, 1630, 1631, 1632, 1633, 1634, 1635, 1636, 1637, 1638, 1639, 1640, 1641, 1642, 1643]",0.27054100637169,0.21923837487612552,0.473924462303997,12,3,actually changed,Does the text make any claims with great confidence? Highlight the relevant part.,Yes
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,49af7261-174a-4ade-a2e1-8208050e50bf,Probability Specialist V4,Probability Specialist V4,2,XXX,ordinal,2,0.8269227161988467,0.8269227161988467,[],NA,NA,0.8269227161988467,12,5,NA,To what extent does the confidence seem justified?,Mostly justified
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,49af7261-174a-4ade-a2e1-8208050e50bf,Probability Specialist V4,Probability Specialist V4,5,XXX,ordinal,2,0.6451619113216152,0.6451619113216152,"[1314, 1315, 1316, 1317, 1318, 1540, 1541, 1542, 1888, 1889, 1890, 1891, 1892, 1893, 1894, 1895]",0.4261588081274299,0.4261588081274299,0.5356603597245225,12,3,could//may//believes,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly"
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,49af7261-174a-4ade-a2e1-8208050e50bf,Probability Specialist V4,Probability Specialist V4,6,XXX,ordinal,1,0.9189057799051339,0.9189057799051339,L,L,L,0.45945288995256695,12,3,N/A,Are any numbers given?,No
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,49af7261-174a-4ade-a2e1-8208050e50bf,Probability Specialist V4,Probability Specialist V4,7,0,ordinal,U,1.0,1.0,U,U,U,0.5,1,5,U,"Since a number is given, is a comparison number for a similar case given for context?",U
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,49af7261-174a-4ade-a2e1-8208050e50bf,Probability Specialist V4,Probability Specialist V4,10,0,ordinal,U,1.0,1.0,U,U,U,0.5,1,3,U,"Does the text make a specific point estimate as if their probability estimate was definitely exactly right? (e.g. no “about,” “approximately,” or confidence intervals)",U
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,49af7261-174a-4ade-a2e1-8208050e50bf,Probability Specialist V4,Probability Specialist V4,11,0,ordinal,M,0.5697620779945022,0.5697620779945022,M,M,M,0.2848810389972511,12,4,M,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,M
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,49af7261-174a-4ade-a2e1-8208050e50bf,Probability Specialist V4,Probability Specialist V4,12,XXX,ordinal,4,0.7598332473811373,0.7598332473811373,L,L,L,0.37991662369056867,7,4,N/A,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,Illuminate further aspects of the claim
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,49af7261-174a-4ade-a2e1-8208050e50bf,Probability Specialist V4,Probability Specialist V4,14,XXX,ordinal,8,0.8173473393066778,0.8173473393066778,[],NA,NA,0.8173473393066778,12,10,NA,"How confident are you about your answers, on the whole?",8
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,867e7f22-664a-4e56-9d6f-e848ce0944d4,Probability Specialist V4,Probability Specialist V4,1,0,ordinal,U,1.0,1.0,U,U,U,0.5,1,3,U,Does the text make any claims with great confidence? Highlight the relevant part.,U
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,867e7f22-664a-4e56-9d6f-e848ce0944d4,Probability Specialist V4,Probability Specialist V4,2,0,ordinal,U,1.0,1.0,U,U,U,0.5,1,5,U,To what extent does the confidence seem justified?,U
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,867e7f22-664a-4e56-9d6f-e848ce0944d4,Probability Specialist V4,Probability Specialist V4,5,0,ordinal,U,1.0,1.0,U,U,U,0.5,1,3,U,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",U
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,867e7f22-664a-4e56-9d6f-e848ce0944d4,Probability Specialist V4,Probability Specialist V4,6,0,ordinal,U,1.0,1.0,U,U,U,0.5,1,3,U,Are any numbers given?,U
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,867e7f22-664a-4e56-9d6f-e848ce0944d4,Probability Specialist V4,Probability Specialist V4,7,0,ordinal,U,1.0,1.0,U,U,U,0.5,1,5,U,"Since a number is given, is a comparison number for a similar case given for context?",U
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,867e7f22-664a-4e56-9d6f-e848ce0944d4,Probability Specialist V4,Probability Specialist V4,10,0,ordinal,U,1.0,1.0,U,U,U,0.5,1,3,U,"Does the text make a specific point estimate as if their probability estimate was definitely exactly right? (e.g. no “about,” “approximately,” or confidence intervals)",U
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,867e7f22-664a-4e56-9d6f-e848ce0944d4,Probability Specialist V4,Probability Specialist V4,11,0,ordinal,U,1.0,1.0,U,U,U,0.5,1,4,U,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,U
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,867e7f22-664a-4e56-9d6f-e848ce0944d4,Probability Specialist V4,Probability Specialist V4,12,0,ordinal,U,1.0,1.0,U,U,U,0.5,1,4,U,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,U
1728,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,867e7f22-664a-4e56-9d6f-e848ce0944d4,Probability Specialist V4,Probability Specialist V4,14,0,ordinal,U,1.0,1.0,U,U,U,0.5,1,10,U,"How confident are you about your answers, on the whole?",U
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,87192c0c-8e66-4cde-83f9-f79b193d67fc,Probability Specialist V4,Probability Specialist V4,1,XXX,ordinal,3,0.9751647364541169,0.9751647364541169,"[450, 451, 452, 453, 454, 455, 456, 457, 458, 459, 460, 461, 462, 463, 464, 465, 466, 467, 468, 469, 470, 471, 472, 473]",0.6967407658229983,0.6967407658229983,0.8359527511385576,13,3,began taking a few puffs,Does the text make any claims with great confidence? Highlight the relevant part.,No
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,87192c0c-8e66-4cde-83f9-f79b193d67fc,Probability Specialist V4,Probability Specialist V4,2,XXX,ordinal,1,0.9543918083934403,0.9543918083934403,[],NA,NA,0.9543918083934403,13,5,NA,To what extent does the confidence seem justified?,Completely justified
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,87192c0c-8e66-4cde-83f9-f79b193d67fc,Probability Specialist V4,Probability Specialist V4,5,XXX,ordinal,3,1.0,1.0,[],NA,NA,1.0,13,3,NA,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",No
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,87192c0c-8e66-4cde-83f9-f79b193d67fc,Probability Specialist V4,Probability Specialist V4,6,XXX,ordinal,1,0.924599139867482,0.924599139867482,L,L,L,0.462299569933741,13,3,N/A,Are any numbers given?,No
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,87192c0c-8e66-4cde-83f9-f79b193d67fc,Probability Specialist V4,Probability Specialist V4,7,0,ordinal,U,1.0,1.0,U,U,U,0.5,1,5,U,"Since a number is given, is a comparison number for a similar case given for context?",U
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,87192c0c-8e66-4cde-83f9-f79b193d67fc,Probability Specialist V4,Probability Specialist V4,10,0,ordinal,U,1.0,1.0,U,U,U,0.5,1,3,U,"Does the text make a specific point estimate as if their probability estimate was definitely exactly right? (e.g. no “about,” “approximately,” or confidence intervals)",U
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,87192c0c-8e66-4cde-83f9-f79b193d67fc,Probability Specialist V4,Probability Specialist V4,11,XXX,ordinal,4,0.7730916690723542,0.7730916690723542,L,L,L,0.3865458345361771,13,4,N/A,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"No, not at all"
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,87192c0c-8e66-4cde-83f9-f79b193d67fc,Probability Specialist V4,Probability Specialist V4,12,0,ordinal,U,1.0,1.0,U,U,U,0.5,1,4,U,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,U
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,87192c0c-8e66-4cde-83f9-f79b193d67fc,Probability Specialist V4,Probability Specialist V4,14,XXX,ordinal,5,0.7184410268350022,0.7184410268350022,[],NA,NA,0.7184410268350022,13,10,NA,"How confident are you about your answers, on the whole?",5: 50-50
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,89a5ffa6-3799-419e-9df5-1c69b25c7e55,Probability Specialist V4,Probability Specialist V4,1,XXX,ordinal,2,0.7684461238129617,0.7684461238129617,"[, 997, , 998, , 999, 1000, 1001, 1002, 1003]",0.40208375766981097,0.40208375766981097,0.5852649407413864,12,3,seem to,Does the text make any claims with great confidence? Highlight the relevant part.,Maybe
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,89a5ffa6-3799-419e-9df5-1c69b25c7e55,Probability Specialist V4,Probability Specialist V4,2,XXX,ordinal,2,0.724081644174434,0.724081644174434,[],NA,NA,0.724081644174434,12,5,NA,To what extent does the confidence seem justified?,Mostly justified
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,89a5ffa6-3799-419e-9df5-1c69b25c7e55,Probability Specialist V4,Probability Specialist V4,5,XXX,ordinal,3,0.6207404754010502,0.6207404754010502,L,L,L,0.3103702377005251,12,3,N/A,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",No
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,89a5ffa6-3799-419e-9df5-1c69b25c7e55,Probability Specialist V4,Probability Specialist V4,6,XXX,ordinal,1,1.0,1.0,[],NA,NA,1.0,12,3,NA,Are any numbers given?,No
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,89a5ffa6-3799-419e-9df5-1c69b25c7e55,Probability Specialist V4,Probability Specialist V4,11,XXX,ordinal,3,0.7298829227732895,0.7298829227732895,L,L,L,0.36494146138664474,12,4,N/A,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,I can't tell
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,89a5ffa6-3799-419e-9df5-1c69b25c7e55,Probability Specialist V4,Probability Specialist V4,12,0,ordinal,M,0.629656229203752,0.629656229203752,M,M,M,0.314828114601876,3,4,M,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,M
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,89a5ffa6-3799-419e-9df5-1c69b25c7e55,Probability Specialist V4,Probability Specialist V4,14,XXX,ordinal,6,0.7787157980003384,0.7787157980003384,[],NA,NA,0.7787157980003384,12,10,NA,"How confident are you about your answers, on the whole?",6
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,9efd6971-6f70-447c-83a9-27de8a9f62dc,Probability Specialist V4,Probability Specialist V4,1,XXX,ordinal,2,0.7385023069461496,0.7385023069461496,"[1673, 1674, 1675, 1676, 1677, 1678, 1679, 1680, 1681, 1682, 1683, 1684, 1685, 1686, 1694, 1695, 1696, 1697, 1698, 1699, 1700]",0.2990448840312332,0.2990448840312332,0.5187735954886914,13,3,Often pregnant//presume,Does the text make any claims with great confidence? Highlight the relevant part.,Maybe
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,9efd6971-6f70-447c-83a9-27de8a9f62dc,Probability Specialist V4,Probability Specialist V4,2,XXX,ordinal,2,0.5859463646430214,0.5859463646430214,[],NA,NA,0.5859463646430214,13,5,NA,To what extent does the confidence seem justified?,Mostly justified
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,9efd6971-6f70-447c-83a9-27de8a9f62dc,Probability Specialist V4,Probability Specialist V4,5,XXX,ordinal,2,0.7042530310666268,0.7042530310666268,L,L,L,0.3521265155333134,13,3,N/A,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly"
1739,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,9efd6971-6f70-447c-83a9-27de8a9f62dc,Probability Specialist V4,Probability Specialist V4,6,0,ordinal,M,0.561534581447024,0.561534581447024,M,M,M,0.280767290723512,13,3,M,Are any numbers given?,M
