schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q1.A4,T1.Q1.A5,T1.Q1.A6,T1.Q2,T1.Q3
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,2ba1d9d4-040b-412d-a946-30d05b5e4d68,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1876,8,18,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,eafe0020-cd09-49ee-8383-dd216509f094,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-04-23 04:43:18.888012,2019-04-23 06:53:10.859787,7791.971775,"T1.Q1, T1.Q2, T1.Q3",1,0,1,0,0,0,5: Middling difficulty,6
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,2ba1d9d4-040b-412d-a946-30d05b5e4d68,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1876,8,18,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,a1c04e57-2a5f-4617-8d0a-ca0849bc6b8e,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-23 09:17:08.547118,2019-04-23 09:17:42.113704,33.566586,"T1.Q1, T1.Q2, T1.Q3",1,1,0,0,0,0,4,8
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,2ba1d9d4-040b-412d-a946-30d05b5e4d68,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1876,8,18,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,3aa7e0b5-f16a-450d-9975-8b59cf76bcf1,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-23 17:34:38.884306,2019-04-23 18:03:33.097595,1734.213289,"T1.Q1, T1.Q2, T1.Q3",1,1,0,0,0,0,6,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,2ba1d9d4-040b-412d-a946-30d05b5e4d68,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1876,8,18,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,603ee886-0d51-4175-a7e8-069d55bd788e,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-23 21:47:00.184061,2019-04-23 21:54:59.261732,479.077671,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,4,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,2ba1d9d4-040b-412d-a946-30d05b5e4d68,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1876,8,18,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,3c61cc9f-e02d-4782-b3ea-1f45a8d612cf,b359f9af-81af-4246-96d3-ee2c770022bb,2019-04-23 21:55:47.623727,2019-04-23 21:56:39.398557,51.77483,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,3,5: 50-50
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,2ba1d9d4-040b-412d-a946-30d05b5e4d68,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1876,8,18,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,53dd6923-5c0b-4d85-88f9-a370537e993a,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-04-23 23:56:30.069779,2019-04-23 23:57:05.930621,35.860842,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,5: Middling difficulty,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,02e6452c-0400-4d34-870c-8576a351e4fc,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1877,8,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,f5a6ca8b-7dc2-4387-b837-7ed7fcbb6b75,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-19 08:51:22.741323,2019-04-19 08:52:38.980293,76.23897,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,3,8
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,02e6452c-0400-4d34-870c-8576a351e4fc,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1877,8,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,444e1009-eb9d-4c9a-b3ed-ae515c679d22,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-22 04:23:00.937259,2019-04-22 04:24:11.767557,70.830298,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,6,5: 50-50
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,02e6452c-0400-4d34-870c-8576a351e4fc,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1877,8,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,4473f3ce-c17e-4b47-9392-caffc288ffb1,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-04-23 06:45:15.541294,2019-04-23 07:05:43.812519,1228.271225,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,3,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,02e6452c-0400-4d34-870c-8576a351e4fc,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1877,8,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,02e068db-7206-4da6-bd14-38be72d09198,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-23 09:17:08.757823,2019-04-23 09:18:01.689873,52.93205,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,5: Middling difficulty,8
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,02e6452c-0400-4d34-870c-8576a351e4fc,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1877,8,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,31fe4d24-aef6-42de-8c05-2bf8ff6b270d,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-23 17:57:29.081590,2019-04-23 18:06:12.626175,523.544585,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,4,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,02e6452c-0400-4d34-870c-8576a351e4fc,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1877,8,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,8355d8d2-46ed-4d4b-a81e-09be6ad01cdf,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-23 21:54:31.602135,2019-04-23 21:56:31.227289,119.625154,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,5: Middling difficulty,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,02e6452c-0400-4d34-870c-8576a351e4fc,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1877,8,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,19b94115-e7b5-43fc-b9d4-97145e1a18c5,b359f9af-81af-4246-96d3-ee2c770022bb,2019-04-23 21:56:09.710699,2019-04-23 21:57:15.465194,65.754495,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,8,3
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,02e6452c-0400-4d34-870c-8576a351e4fc,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1877,8,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,1f94e403-c7b8-412d-aef3-09cf1499002f,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-04-23 23:56:52.149398,2019-04-23 23:57:24.740503,32.591105,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,5: Middling difficulty,6
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,4b0417b6-f2f0-481e-81ac-fcc71ec124bf,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1878,8,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,bd5bd133-b110-42c6-9eca-45f60600ba4a,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-19 08:52:14.948724,2019-04-19 08:53:08.754789,53.806065,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,2,9
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,4b0417b6-f2f0-481e-81ac-fcc71ec124bf,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1878,8,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,63f52147-b439-4809-ae4c-fa40eaa19ff1,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-22 04:23:52.532104,2019-04-22 04:24:32.934614,40.40251,"T1.Q1, T1.Q2, T1.Q3",1,1,0,0,0,0,7,5: 50-50
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,4b0417b6-f2f0-481e-81ac-fcc71ec124bf,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1878,8,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,3d189bbc-24e9-4b07-bd0d-c203e529a955,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-04-23 06:53:11.024621,2019-04-23 07:07:23.634770,852.610149,"T1.Q1, T1.Q2, T1.Q3",1,0,1,0,0,0,3,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,4b0417b6-f2f0-481e-81ac-fcc71ec124bf,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1878,8,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,e632645c-984c-479d-af4d-b1b378d4bdbd,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-23 09:17:42.296972,2019-04-23 09:18:34.515969,52.218997,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,3,8
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,4b0417b6-f2f0-481e-81ac-fcc71ec124bf,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1878,8,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,b71328a0-a046-4c00-9727-59e947870d8d,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-23 18:03:33.293085,2019-04-23 18:09:36.348367,363.055282,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,5: Middling difficulty,6
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,4b0417b6-f2f0-481e-81ac-fcc71ec124bf,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1878,8,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,e509fa5c-b925-4149-b19b-12a86c701694,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-23 21:54:59.459284,2019-04-23 21:56:59.046943,119.587659,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,5: Middling difficulty,4
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,4b0417b6-f2f0-481e-81ac-fcc71ec124bf,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1878,8,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,4b216c07-a389-48a0-b7ad-89e85b8c5b86,b359f9af-81af-4246-96d3-ee2c770022bb,2019-04-23 21:56:39.592200,2019-04-23 21:57:42.329081,62.736881,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,7,3
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,4b0417b6-f2f0-481e-81ac-fcc71ec124bf,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1878,8,18,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,a5f9d288-6575-4ad5-b70a-5dccef8953d6,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-04-23 23:57:06.169886,2019-04-23 23:57:47.335689,41.165803,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,6,6
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f1e4ae8f-ce51-4efe-b479-f255926088d5,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1879,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,7e92c76f-67bd-470f-9fa1-b3364581d398,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-19 08:52:39.162057,2019-04-19 08:55:59.704972,200.542915,"T1.Q1, T1.Q2, T1.Q3",0,0,0,1,0,0,4,6
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f1e4ae8f-ce51-4efe-b479-f255926088d5,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1879,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,837ac410-d87f-4bb3-ab25-1d6acf9007d1,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-22 04:24:11.973844,2019-04-22 04:25:09.111563,57.137719,"T1.Q1, T1.Q2, T1.Q3",1,0,0,1,0,0,5: Middling difficulty,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f1e4ae8f-ce51-4efe-b479-f255926088d5,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1879,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,0f4d1023-c35c-4ed6-a988-ac8d729e116e,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-04-23 07:05:43.995749,2019-04-23 07:08:39.533259,175.53751,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,1,2,8
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f1e4ae8f-ce51-4efe-b479-f255926088d5,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1879,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,9138b09b-0fc3-4289-8a08-8eef77cff137,a2c02f27-95a3-4b31-9f31-bd024c0c0517,2019-04-23 09:18:01.879996,2019-04-23 09:19:01.994767,60.114771,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,4,8
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f1e4ae8f-ce51-4efe-b479-f255926088d5,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1879,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,ddfa45d8-7fd9-471f-beb0-cb9b3ae67ca6,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-23 18:06:12.818052,2019-04-23 18:09:59.422789,226.604737,"T1.Q1, T1.Q2, T1.Q3",0,1,1,0,0,0,5: Middling difficulty,6
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f1e4ae8f-ce51-4efe-b479-f255926088d5,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1879,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,357041f5-c5e4-4b23-b6e0-20bcecb1c43d,3a6b0929-a821-4616-8599-9b860526d09d,2019-04-23 21:56:31.416412,2019-04-23 21:57:29.977086,58.560674,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,5: Middling difficulty,5: 50-50
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f1e4ae8f-ce51-4efe-b479-f255926088d5,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1879,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,d4d0385b-e4d0-46d6-8de1-d2c10fd267da,b359f9af-81af-4246-96d3-ee2c770022bb,2019-04-23 21:57:15.673466,2019-04-23 21:58:01.179784,45.506318,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,7,3
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f1e4ae8f-ce51-4efe-b479-f255926088d5,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1879,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,7c295ec1-cf45-4a19-b7dd-c43f62c18782,7b50486e-3d5e-474f-a40a-09c738f19bda,2019-04-23 23:57:24.947250,2019-04-23 23:58:10.255012,45.307762,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,9,4
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,849fd0a3-80fb-4bca-8be7-a5da3c0e9b6e,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1880,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,446636a6-0434-46fa-b8ef-8093e04aba26,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-19 08:53:08.911559,2019-04-19 08:56:59.046435,230.134876,"T1.Q1, T1.Q2, T1.Q3",0,0,1,1,0,0,6,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,849fd0a3-80fb-4bca-8be7-a5da3c0e9b6e,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1880,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,e69175ae-c249-4b40-840c-80fc05a8ae5c,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-22 04:24:33.113756,2019-04-22 04:25:58.611194,85.497438,"T1.Q1, T1.Q2, T1.Q3",1,1,0,0,1,0,7,7
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,849fd0a3-80fb-4bca-8be7-a5da3c0e9b6e,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1880,8,18,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,3b6cb8f4-a8f3-49cf-85aa-931e78ae9a18,a2f9116f-94e4-448c-b513-8a7ab93d3d2f,2019-04-23 07:07:23.791999,2019-04-23 07:14:31.103012,427.311013,"T1.Q1, T1.Q2, T1.Q3",1,0,1,0,0,0,3,7
