schema_namespace,schema_sha256,topic_uuid,topic_name,topic_options,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,alpha_distance,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,highlight,require_highlight,answer_options
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,1f2f3bc4-adc6-4c3c-8293-6ae84c5f693f,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",45c79f8f-5134-42cb-83b0-5c56279a1a34,T1.Q2,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,d32efe6f-d1aa-49a7-b8dc-3b3793d29f28,T1.Q2.A5,5: Middling difficulty,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,1f2f3bc4-adc6-4c3c-8293-6ae84c5f693f,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",45c79f8f-5134-42cb-83b0-5c56279a1a34,T1.Q2,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,191fea11-9af3-425d-94d6-ef6370f3c874,T1.Q2.A6,6,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,1f2f3bc4-adc6-4c3c-8293-6ae84c5f693f,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",45c79f8f-5134-42cb-83b0-5c56279a1a34,T1.Q2,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,451638ec-1ce2-4ec9-b5e3-75b39f38e7fc,T1.Q2.A7,7,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,1f2f3bc4-adc6-4c3c-8293-6ae84c5f693f,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",45c79f8f-5134-42cb-83b0-5c56279a1a34,T1.Q2,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,762ec7b2-64d7-4897-a21b-476fb8a5a145,T1.Q2.A8,8,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,1f2f3bc4-adc6-4c3c-8293-6ae84c5f693f,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",45c79f8f-5134-42cb-83b0-5c56279a1a34,T1.Q2,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,63e2248e-71cc-456a-a19b-58bf5bcfbbaa,T1.Q2.A9,9,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,1f2f3bc4-adc6-4c3c-8293-6ae84c5f693f,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",45c79f8f-5134-42cb-83b0-5c56279a1a34,T1.Q2,"How difficult was this task for you, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,1180ff5c-fce2-4cd4-8a21-ca2a7f62feb2,T1.Q2.A10,10: Harder than anything I've ever done in a classroom setting,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,1f2f3bc4-adc6-4c3c-8293-6ae84c5f693f,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",739ca2b5-629d-4013-8537-0b95f57b6333,T1.Q3,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,c0e97f80-d8e8-40ee-adfd-24a190544642,T1.Q3.A1,1: I was guessing randomly for everything,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,1f2f3bc4-adc6-4c3c-8293-6ae84c5f693f,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",739ca2b5-629d-4013-8537-0b95f57b6333,T1.Q3,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,cffedfa1-ff6d-4246-9f6a-33ec8a321870,T1.Q3.A2,2,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,1f2f3bc4-adc6-4c3c-8293-6ae84c5f693f,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",739ca2b5-629d-4013-8537-0b95f57b6333,T1.Q3,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,413ff2e9-2db0-42f1-a228-852b273fb322,T1.Q3.A3,3,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,1f2f3bc4-adc6-4c3c-8293-6ae84c5f693f,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",739ca2b5-629d-4013-8537-0b95f57b6333,T1.Q3,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,1c3593e4-2505-4bb2-9753-69651ce519b0,T1.Q3.A4,4,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,1f2f3bc4-adc6-4c3c-8293-6ae84c5f693f,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",739ca2b5-629d-4013-8537-0b95f57b6333,T1.Q3,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,aa93e920-fc3d-4560-90bd-4c3abb91c53f,T1.Q3.A5,5: 50-50,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,1f2f3bc4-adc6-4c3c-8293-6ae84c5f693f,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",739ca2b5-629d-4013-8537-0b95f57b6333,T1.Q3,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,e94146b5-2704-4754-bbb0-87e91c54f67a,T1.Q3.A6,6,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,1f2f3bc4-adc6-4c3c-8293-6ae84c5f693f,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",739ca2b5-629d-4013-8537-0b95f57b6333,T1.Q3,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,4d2aa566-4841-49c8-9e76-56a01975a184,T1.Q3.A7,7,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,1f2f3bc4-adc6-4c3c-8293-6ae84c5f693f,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",739ca2b5-629d-4013-8537-0b95f57b6333,T1.Q3,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,0a9b0c91-6d39-40d3-a433-fe9a3aa71e1f,T1.Q3.A8,8,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,1f2f3bc4-adc6-4c3c-8293-6ae84c5f693f,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",739ca2b5-629d-4013-8537-0b95f57b6333,T1.Q3,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,bed72245-b98c-4920-8598-7bc73870f1ea,T1.Q3.A9,9,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,1f2f3bc4-adc6-4c3c-8293-6ae84c5f693f,Argument relevance,"{""highlight"": true, ""version"": ""4"", ""hint_type"": """"}",739ca2b5-629d-4013-8537-0b95f57b6333,T1.Q3,"How confident are you about your answers, on the whole?",RADIO,,,nominal,"{""version"": ""4"", ""alpha_distance"": ""nominal"", ""require_one_or_more"": true, ""hint_type"": """"}",10,cd96282a-dcc3-4e67-a899-0c876bd6433a,T1.Q3.A10,10: 100% certain about all my answers,,0,1,"{""case_numbers"": true, ""highlight"": false, ""version"": ""4"", ""require_highlight"": true}"
