article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,986fdb1d-f5c7-44b3-8456-3445a0597598,NYU_Form,Arguments,6,,{},5,2957,3075,Lutsenko said he was eager to cooperate with Giuliani and Trump but did not have sufficient evidence to act on his own
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,986fdb1d-f5c7-44b3-8456-3445a0597598,NYU_Form,Arguments,6,,{},5,6588,6770,"He was wondering why the case was closed,\u201d he said. \u201cI had to tell him how law enforcement functions here.\u201d\n\nHe said his hands were tied and he could not reopen the case just because"
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,0a6a6741-fac1-45fe-bd86-f790635e942b,NYU_Form,Arguments,7,,{},1,6789,7236,"Trump has suggested that one of Biden\u2019s misdeeds was to demand the firing of Lutsenko\u2019s predecessor, Viktor Shokin, to prevent him from investigating Hunter Biden.\n\nBut U.S. and European officials had demanded Shokin\u2019s ouster as part of a crackdown on widespread corruption in the former Soviet republic.\n\n\u201cThe thinking was Ukraine could do a lot more\u201d to fight corruption, David Cameron, the British prime minister at the time, said Sunday on CNN"
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,f52f7517-8b1d-402b-8e9d-73c5c3b894d9,NYU_Form,Needs Fact-Check,1,,{},1,1680,1735,no evidence has emerged to suggest they broke U.S. laws
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,5b71a489-8709-460e-82bf-8b1295769fce,NYU_Form,Needs Fact-Check,2,,{},1,7530,7860,"Lutsenko has had a checkered career. He spent several years in prison on corruption charges that he claimed were trumped up. He was eventually pardoned.\n\nRivals have accused him of fomenting the Biden allegations in hopes of winning Trump administration support during the Ukrainian election for Poroshenko, the defeated candidate"
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65,NYU_Form,Quoted Sources,1,,{},7,167,1168,"Ukraine\u2019s former top law enforcement official says he repeatedly rebuffed demands by President Trump\u2019s personal lawyer to investigate Joe Biden and his son, insisting he had seen no evidence of wrongdoing that he could pursue.\n\nIn an interview, Yuri Lutsenko said while he was Ukraine\u2019s prosecutor general he told Rudolph W. Giuliani that he would be happy to cooperate if the FBI or other U.S. authorities began their own investigation of the former vice president and his son Hunter but insisted they had not broken any Ukrainian laws to his knowledge.\n\nLutsenko, who was fired as prosecutor general last month, said he had urged Giuliani to launch a U.S. inquiry and go to court if he had any evidence but not to use Ukraine to conduct a political vendetta that could affect the U.S. election.\n\n\u201cI said, \u2018Let\u2019s put this through prosecutors, not through presidents,\u2019 \u201d Lutsenko told The Times.\n\n\n\u201cI told him I could not start an investigation just for the interests of an American official,\u201d he said"
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65,NYU_Form,Quoted Sources,1,,{},7,1431,1633,Lutsenko said he met Giuliani twice in person and had numerous conversations with him on the phone. He described the former New York mayor as obsessed with possible misconduct by Biden or his son Hunter
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65,NYU_Form,Quoted Sources,1,,{},7,1738,2018,"Lutsenko said he told Giuliani that Hunter Biden\u2019s position on the board of Ukraine\u2019s largest natural gas company, Burisma Holdings, while his father was involved in steering Obama administration policy toward Ukraine \u201ccould be signs of a conflict of interest\u201d but was not illegal"
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65,NYU_Form,Quoted Sources,1,,{},7,2957,3510,"Lutsenko said he was eager to cooperate with Giuliani and Trump but did not have sufficient evidence to act on his own.\n\nThe former prosecutor said Giuliani dropped the Biden requests at some point last year but apparently saw a new opportunity with the election in April of Volodymyr Zelensky, a former actor and political neophyte who defeated incumbent President Petro Poroshenko.\n\nLutsenko said Giuliani again began contacting him to sound him out about the new president and gauge whether Zelensky might be more cooperative in going after Democrats"
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65,NYU_Form,Quoted Sources,1,,{},7,5812,5824,"Lutsenko, 54"
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65,NYU_Form,Quoted Sources,1,,{},7,5985,6786,"He said he met unofficially with Giuliani in New York and in Warsaw last year. Other accounts put the New York meeting earlier this year, but he insisted it was January 2018. The Warsaw meeting was in March, he said.\n\n\u201cI went to his office and was there for several hours over three days,\u201d Lutsenko said. \u201cHe was certainly prepared.\u201d\n\nGiuliani quickly raised the issue of the Ukrainian gas company that had hired Hunter Biden. Burisma is run by a Ukrainian oligarch who had been under investigation for tax evasion and lives abroad. But once back taxes were paid, Lutsenko said, the case was shelved.\n\n\u201cHe was wondering why the case was closed,\u201d he said. \u201cI had to tell him how law enforcement functions here.\u201d\n\nHe said his hands were tied and he could not reopen the case just because Trump wanted it"
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6d7b4a2e-9fd2-49a8-9690-f2bff9fbfa65,NYU_Form,Quoted Sources,1,,{},7,7364,7432,Lutsenko served as prosecutor general from May 2016 until last month
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,d3f698d2-93d3-4ea1-9dbe-08c20a5521d8,NYU_Form,Quoted Sources,2,,{},2,4184,4365,"I will have Mr. Giuliani give you a call and I am also going to have Atty. Gen. Barr call and we will get to the bottom of it,\u201d Trump told Zelensky. \u201cI\u2019m sure you will figure it out"
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,d3f698d2-93d3-4ea1-9dbe-08c20a5521d8,NYU_Form,Quoted Sources,2,,{},2,6789,6951,"Trump has suggested that one of Biden\u2019s misdeeds was to demand the firing of Lutsenko\u2019s predecessor, Viktor Shokin, to prevent him from investigating Hunter Biden"
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6559c6aa-a8fd-4bc4-9538-414ec291248f,NYU_Form,Quoted Sources,3,,{},2,5292,5403,Giuliani has acknowledged broadly asking Ukraine to investigate the Bidens and defended the move as appropriate
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,6559c6aa-a8fd-4bc4-9538-414ec291248f,NYU_Form,Quoted Sources,3,,{},2,5566,5808,"I did not do this on my own, I did it at the request of the State Department \u2014 I have a \u2018thank you\u2019 from them for doing a good job,\u201d Giuliani said Sunday on CBS\u2019 \u201cFace the Nation.\u201d He said Secretary of State Michael R. Pompeo \u201cwas aware of it"
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,8765a8f7-846d-40b4-b5a5-efca6b8f4f4f,NYU_Form,Quoted Sources,4,,{},1,7096,7216,"The thinking was Ukraine could do a lot more\u201d to fight corruption, David Cameron, the British prime minister at the time"
NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8477,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,85c4a58f-ed38-42d2-9f46-ebffff46fed2,Adjudicator nick task 1788 article number 100028,True,a9bae9b6-6b98-4423-ae0f-88f1dda23b05,4f730435-1606-491d-9092-74654ea5e5ab,NYU_Form,Quoted Sources,5,,{},1,4369,4516,"The Justice Department said last week that Barr was not aware of Trump\u2019s comments at the time and that he had no contact with Ukrainian authorities"
NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,Adjudicator nick task 1791 article number 100031,True,53944af0-7d56-4da7-830a-69bad263ef47,14853f9a-c7a7-4f96-af3f-8be7ffe477b4,NYU_Form,Arguments,1,,{},2,778,970,"Congress had been considering Trump\u2019s calls with Russia\u2019s President Vladimir Putin along with other world leaders. These may have also been hidden in the top-secret stand-alone computer system"
NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,Adjudicator nick task 1791 article number 100031,True,53944af0-7d56-4da7-830a-69bad263ef47,14853f9a-c7a7-4f96-af3f-8be7ffe477b4,NYU_Form,Arguments,1,,{},2,1478,1934,"SEE WHETHER, IN THE CONVERSATIONS WITH OTHER WORLD LEADERS AND, IN PARTICULAR, WITH PUTIN, THAT THE PRESIDENT WAS ALSO UNDERMINING OUR SECURITY IN A WAY THAT HE THOUGHT WOULD PERSONALLY BENEFIT HIS CAMPAIGN. IF THOSE CONVERSATIONS WITH PUTIN OR WITH OTHER WORLD LEADERS ARE SEQUESTERED IN THAT SAME ELECTRONIC FILE THAT IS MEANT FOR COVERT ACTION, NOT MEANT FOR THIS, IF THERE\u2019S AN EFFORT TO HIDE THOSE AND COVER THOSE UP, YES, WE\u2019RE DETERMINED TO FIND OUT"
NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,Adjudicator nick task 1791 article number 100031,True,53944af0-7d56-4da7-830a-69bad263ef47,43d24685-317f-43e7-b51f-4ead829b704e,NYU_Form,Arguments,2,,{},2,1960,2774,"the president\u2019s behavior was \u201cso egregious\u201d the Democratic House had no choice but to formalize the opening the impeachment inquiry. The reason for the hearings was due to:\n\n\u2018\u2026THE PRESIDENT USING THE POWER OF HIS OFFICE TO COERCE A FOREIGN NATION INTO HELPING HIS PRESIDENTIAL CAMPAIGN.\u2019\n\nIt appeared that the president wanted the young democracy to find or create some dirt on the man that Trump saw as his top contender in the race for president in the 2020 presidential election, former vice president Joe Biden:\n\n\u2018THE GRAVAMEN OF THE OFFENSE HERE IS THE PRESIDENT USING THE POWER OF HIS OFFICE TO COERCE A FOREIGN NATION INTO HELPING HIS PRESIDENTIAL CAMPAIGN TO ONCE AGAIN INTERFERE IN OUR ELECTION, AND AT THE SAME TIME WITHHOLDING FOREIGN AID THAT COUNTRY SO DESPERATELY NEEDS TO FIGHT OFF WHO? THE RUSSIANS"
NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,Adjudicator nick task 1791 article number 100031,True,53944af0-7d56-4da7-830a-69bad263ef47,43d24685-317f-43e7-b51f-4ead829b704e,NYU_Form,Arguments,2,,{},2,2946,3112,"the whistleblower alleged:\n\n\u2018[TRUMP WAS] PRESSURING A FOREIGN COUNTRY TO INVESTIGATE ONE OF THE PRESIDENT\u2019S MAIN DOMESTIC POLITICAL RIVALS [WHEN HE FROZE MILITARY AID"
