schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q1.A4,T1.Q1.A5,T1.Q1.A6,T1.Q2,T1.Q3
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,0cc314d1-6bff-4980-93b0-d6136e971270,https://pe.goodlylabs.org/project/NYU_Arguments/task/2312,5,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,989bf39c-1710-482c-a6ec-231049eb3331,3c97d749-8996-4a96-97af-73ecdc5a4716,2019-10-29 04:06:06.274536,2019-10-29 04:07:07.131062,60.856526,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,4,7
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,0cc314d1-6bff-4980-93b0-d6136e971270,https://pe.goodlylabs.org/project/NYU_Arguments/task/2312,5,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,246d3293-6a8a-45e3-9ed0-01b131470b36,45c40bb3-569d-4d6c-9067-bdf0cb3ce923,2019-10-29 22:17:24.949620,2019-10-29 22:19:20.631284,115.681664,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,6,6
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,0cc314d1-6bff-4980-93b0-d6136e971270,https://pe.goodlylabs.org/project/NYU_Arguments/task/2312,5,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,c8d79a37-2016-4cb7-8157-de643cbb3a24,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-10-30 00:48:45.537588,2019-10-30 00:50:30.430835,104.893247,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,5: Middling difficulty,7
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,0cc314d1-6bff-4980-93b0-d6136e971270,https://pe.goodlylabs.org/project/NYU_Arguments/task/2312,5,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,3e314dbe-4602-45a9-9880-b70a7abb5d56,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 21:32:30.783903,2019-11-13 21:33:15.737432,44.953529,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,5: Middling difficulty,9
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,0cc314d1-6bff-4980-93b0-d6136e971270,https://pe.goodlylabs.org/project/NYU_Arguments/task/2312,5,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,21be8914-fec6-4e49-8c58-76c6c6ec6d98,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-13 22:50:41.031382,2019-11-13 22:52:57.824105,136.792723,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,5: Middling difficulty,3
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,ffe58955-c45c-4ebd-b29b-2e1db5a0513f,https://pe.goodlylabs.org/project/NYU_Arguments/task/2298,5,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,6314160c-8772-40af-8972-eb08aadbccc0,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-10-27 04:40:27.707253,2019-10-27 05:49:00.759880,4113.052627,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,7,4
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,ffe58955-c45c-4ebd-b29b-2e1db5a0513f,https://pe.goodlylabs.org/project/NYU_Arguments/task/2298,5,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,81f54ff3-afb5-4b93-8686-57627f9ff174,294a6c7b-515a-495b-b8c9-2ec7df3ef46b,2019-10-28 04:32:53.621988,2019-10-28 04:47:52.267699,898.645711,"T1.Q1, T1.Q2, T1.Q3",0,1,1,0,0,0,9,9
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,ffe58955-c45c-4ebd-b29b-2e1db5a0513f,https://pe.goodlylabs.org/project/NYU_Arguments/task/2298,5,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,07320c85-12c5-4c2b-94eb-2c2bdb733361,50b97722-8671-4131-8a54-409491b48a1e,2019-10-29 00:55:33.653329,2019-10-29 01:47:53.118261,3139.464932,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,5: Middling difficulty,7
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,ffe58955-c45c-4ebd-b29b-2e1db5a0513f,https://pe.goodlylabs.org/project/NYU_Arguments/task/2298,5,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,e29e0049-8d3d-49ce-a8ab-0dafd403b002,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-11-13 21:14:25.633327,2019-11-13 21:18:37.044903,251.411576,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,5: Middling difficulty,5: 50-50
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,ffe58955-c45c-4ebd-b29b-2e1db5a0513f,https://pe.goodlylabs.org/project/NYU_Arguments/task/2298,5,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,028b19ca-304e-48dc-9c5b-fbbde4fde47d,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 21:22:50.022170,2019-11-13 21:23:49.772203,59.750033,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,5: Middling difficulty,6
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,5cc47e08-67ef-4700-84b3-268a12c1069c,https://pe.goodlylabs.org/project/NYU_Arguments/task/2315,5,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,ff143f21-c9e4-43ed-8e79-0028774f043a,3c97d749-8996-4a96-97af-73ecdc5a4716,2019-10-29 04:07:37.816735,2019-10-29 04:09:27.181168,109.364433,"T1.Q1, T1.Q2, T1.Q3",0,0,0,0,1,0,5: Middling difficulty,9
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,5cc47e08-67ef-4700-84b3-268a12c1069c,https://pe.goodlylabs.org/project/NYU_Arguments/task/2315,5,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,2cebd34f-7fc4-487f-b978-952b61d87deb,45c40bb3-569d-4d6c-9067-bdf0cb3ce923,2019-10-29 22:19:47.128056,2019-10-29 22:21:34.384194,107.256138,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,4,6
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,5cc47e08-67ef-4700-84b3-268a12c1069c,https://pe.goodlylabs.org/project/NYU_Arguments/task/2315,5,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,01db5a35-9766-49f5-8825-a4a5ff1963b2,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-10-30 00:51:22.543689,2019-10-30 00:54:43.063907,200.520218,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,3,7
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,5cc47e08-67ef-4700-84b3-268a12c1069c,https://pe.goodlylabs.org/project/NYU_Arguments/task/2315,5,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,25f845b8-3837-4d9f-912a-6e2cb38b93fc,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 21:33:28.046824,2019-11-13 21:34:43.202286,75.155462,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,5: Middling difficulty,5: 50-50
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,5cc47e08-67ef-4700-84b3-268a12c1069c,https://pe.goodlylabs.org/project/NYU_Arguments/task/2315,5,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,e3ffe4c7-fa61-4f74-96c6-a469310626ec,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-13 22:53:56.196067,2019-11-13 22:56:49.904328,173.708261,"T1.Q1, T1.Q2, T1.Q3",0,1,1,0,0,0,5: Middling difficulty,6
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,2b9a64e0-f358-445b-988f-d1e081d39759,https://pe.goodlylabs.org/project/NYU_Arguments/task/2427,2,3,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,2950c48f-3a29-4d8f-89df-1f10445ebbd6,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 21:35:25.196872,2019-11-13 21:36:24.035621,58.838749,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,5: Middling difficulty,9
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,2b9a64e0-f358-445b-988f-d1e081d39759,https://pe.goodlylabs.org/project/NYU_Arguments/task/2427,2,3,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,04aa5993-b8b8-4f1a-a593-19711bd97e97,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-13 22:59:02.888315,2019-11-13 23:03:01.829630,238.941315,"T1.Q1, T1.Q2, T1.Q3",1,1,1,0,0,0,8,2
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,4b06ae27-410c-452f-8dc2-7cf4d4c8b212,https://pe.goodlylabs.org/project/NYU_Arguments/task/2309,5,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,e1110b3b-97d1-4b8e-8edd-594369438beb,3c97d749-8996-4a96-97af-73ecdc5a4716,2019-10-29 04:03:53.553237,2019-10-29 04:05:38.710054,105.156817,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,5: Middling difficulty,6
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,4b06ae27-410c-452f-8dc2-7cf4d4c8b212,https://pe.goodlylabs.org/project/NYU_Arguments/task/2309,5,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,86f8a2fa-78aa-4218-a292-1a32e220b9a0,45c40bb3-569d-4d6c-9067-bdf0cb3ce923,2019-10-29 22:05:59.064811,2019-10-29 22:07:39.989075,100.924264,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,3,6
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,4b06ae27-410c-452f-8dc2-7cf4d4c8b212,https://pe.goodlylabs.org/project/NYU_Arguments/task/2309,5,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,6d4df78b-66b3-4efe-99bd-79958767859d,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-10-29 23:52:06.970425,2019-10-30 00:39:25.215520,2838.245095,"T1.Q1, T1.Q2, T1.Q3",1,1,0,0,0,0,7,6
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,4b06ae27-410c-452f-8dc2-7cf4d4c8b212,https://pe.goodlylabs.org/project/NYU_Arguments/task/2309,5,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,385366f6-9b91-48b3-bc11-bf445c367a93,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 21:31:16.847175,2019-11-13 21:31:56.516631,39.669456,"T1.Q1, T1.Q2, T1.Q3",0,1,1,0,0,0,5: Middling difficulty,9
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,4b06ae27-410c-452f-8dc2-7cf4d4c8b212,https://pe.goodlylabs.org/project/NYU_Arguments/task/2309,5,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,76318c17-c3ba-448f-bed5-21775f154abe,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-11-13 22:23:31.656828,2019-11-13 22:23:31.704127,0.047299,"T1.Q1, T1.Q2, T1.Q3",0,1,1,0,0,0,8,3
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,477e1265-2f1e-4736-9cab-3807e232f1a9,https://pe.goodlylabs.org/project/NYU_Arguments/task/2307,5,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,9bc5b9d6-af57-49bc-ba8c-f0b8dd25eac8,3c97d749-8996-4a96-97af-73ecdc5a4716,2019-10-29 04:02:08.496334,2019-10-29 04:03:53.149339,104.653005,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,5: Middling difficulty,6
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,477e1265-2f1e-4736-9cab-3807e232f1a9,https://pe.goodlylabs.org/project/NYU_Arguments/task/2307,5,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,13b0e451-ad37-4368-926e-d48b63e1bd69,45c40bb3-569d-4d6c-9067-bdf0cb3ce923,2019-10-29 22:04:03.503156,2019-10-29 22:05:58.799091,115.295935,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,5: Middling difficulty,5: 50-50
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,477e1265-2f1e-4736-9cab-3807e232f1a9,https://pe.goodlylabs.org/project/NYU_Arguments/task/2307,5,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,cfbb9fa0-8331-4a7e-a847-5ada4feab87e,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-10-29 23:50:48.269124,2019-10-29 23:52:06.685345,78.416221,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,2,9
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,477e1265-2f1e-4736-9cab-3807e232f1a9,https://pe.goodlylabs.org/project/NYU_Arguments/task/2307,5,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,169bf6a0-72e7-4050-b68b-61aa7de7b4b7,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 21:30:33.780961,2019-11-13 21:31:16.652431,42.87147,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,5: Middling difficulty,10: 100% certain about all my answers
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,477e1265-2f1e-4736-9cab-3807e232f1a9,https://pe.goodlylabs.org/project/NYU_Arguments/task/2307,5,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,189d7e02-ed42-4602-b7fe-8b5ef92f88b3,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-11-13 22:20:37.110146,2019-11-13 22:20:37.157048,0.046902,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,5: Middling difficulty,5: 50-50
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,08749619-93f7-4aa2-8a73-ba47e88aee09,https://pe.goodlylabs.org/project/NYU_Arguments/task/2305,5,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,9e207b58-0391-40a1-9d87-07043e1f23ad,50b97722-8671-4131-8a54-409491b48a1e,2019-10-29 02:05:58.475538,2019-10-29 02:07:36.655925,98.180387,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,5: Middling difficulty,8
