,article_num,article_sha256,article_id,quiz_task_uuid,tua_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content,prereq_passed
25,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,1ec3b603-ba25-42f7-8404-bf47fcdf1f2b,7bfe5829-7c95-4574-8a8c-5c22a0d2d0a0,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,14,5b37eb4e-9b10-42c0-8954-84682bf69794,ordinal,6,0.7630344058337939,0.7630344058337939,[],,,0.7630344058337939,4,10,,"How confident are you about your answers, on the whole?",6,True
15,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3b5cdc96-0bb8-4b25-90b6-6766682b70b9,5ff8b7aa-390d-4878-99e6-532e4bdfcc68,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,14,b38ae034-6a32-4759-987f-a246ece878b5,ordinal,7,0.8237110069310689,0.8237110069310689,[],,,0.8237110069310689,4,10,,"How confident are you about your answers, on the whole?",7,True
42,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,18115c41-fbba-4943-bcd5-19b272390f85,2cbd3c90-8772-4867-bff9-e88229887b5f,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,11,5606d8e9-7ace-405f-a87e-5ef9f7c2e8eb,ordinal,4,0.5616424080898172,0.5616424080898172,[],,,0.5616424080898172,5,4,,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"No, not at all",True
18,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,1ec3b603-ba25-42f7-8404-bf47fcdf1f2b,7bfe5829-7c95-4574-8a8c-5c22a0d2d0a0,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,5,197d9ebe-9a23-43a6-ab46-ff4f0aae75cf,ordinal,2,0.6838582616694376,0.6838582616694376,[],,,0.6838582616694376,6,3,,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",True
45,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,18115c41-fbba-4943-bcd5-19b272390f85,2cbd3c90-8772-4867-bff9-e88229887b5f,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,14,5b37eb4e-9b10-42c0-8954-84682bf69794,ordinal,6,0.7860457610716064,0.7860457610716064,[],,,0.7860457610716064,5,10,,"How confident are you about your answers, on the whole?",6,True
28,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,2ebf155a-18e2-4552-a0b4-440877df74cb,77321210-1b14-4112-b775-b52423c41919,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,5,197d9ebe-9a23-43a6-ab46-ff4f0aae75cf,ordinal,2,0.707518749639422,0.707518749639422,[],,,0.707518749639422,8,3,,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, implicitly",True
9,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3b5cdc96-0bb8-4b25-90b6-6766682b70b9,5ff8b7aa-390d-4878-99e6-532e4bdfcc68,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,2,b8d99362-e808-4e7d-bda4-e8d4caf5e433,ordinal,1,0.7605078530008333,0.7605078530008333,[],,,0.7605078530008333,4,5,,To what extent does the confidence seem justified?,Completely justified,True
17,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,1ec3b603-ba25-42f7-8404-bf47fcdf1f2b,7bfe5829-7c95-4574-8a8c-5c22a0d2d0a0,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,2,5e519ae6-0615-424d-97a8-2c662b66ca48,ordinal,2,0.6780719051126377,0.6780719051126377,[],,,0.6780719051126377,2,5,,To what extent does the confidence seem justified?,Mostly justified,True
2,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,bdd80524-b482-4f27-9ac4-cf371f5893dd,75596826-e944-437c-9d18-71d79ae07adb,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,5,3adf818c-86cd-457b-8a4e-3d737aa3a659,ordinal,1,0.5666966351737253,0.5666966351737253,[],,,0.5666966351737253,4,3,,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, explicitly",True
1,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,bdd80524-b482-4f27-9ac4-cf371f5893dd,75596826-e944-437c-9d18-71d79ae07adb,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,2,5e519ae6-0615-424d-97a8-2c662b66ca48,ordinal,2,0.7132130893646421,0.7132130893646421,[],,,0.7132130893646421,3,5,,To what extent does the confidence seem justified?,Mostly justified,True
37,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,18115c41-fbba-4943-bcd5-19b272390f85,2cbd3c90-8772-4867-bff9-e88229887b5f,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,2,c0276eb8-54a0-479c-9f1a-23774f765bbe,ordinal,3,0.8390359525563189,0.8390359525563189,[],,,0.8390359525563189,4,5,,To what extent does the confidence seem justified?,Somewhat justified,True
26,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,2ebf155a-18e2-4552-a0b4-440877df74cb,77321210-1b14-4112-b775-b52423c41919,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,1,da7862b6-36a1-4e8b-8acd-ae75e1cd516b,ordinal,1,1.0,1.0,[],,,1.0,20,3,,Does the text make any claims with great confidence? Highlight the relevant part.,Yes,True
27,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,2ebf155a-18e2-4552-a0b4-440877df74cb,77321210-1b14-4112-b775-b52423c41919,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,2,b8d99362-e808-4e7d-bda4-e8d4caf5e433,ordinal,1,0.5638113385137384,0.5638113385137384,[],,,0.5638113385137384,5,5,,To what extent does the confidence seem justified?,Completely justified,True
8,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3b5cdc96-0bb8-4b25-90b6-6766682b70b9,5ff8b7aa-390d-4878-99e6-532e4bdfcc68,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,1,da7862b6-36a1-4e8b-8acd-ae75e1cd516b,ordinal,1,0.8308796657650243,0.8308796657650243,[],,,0.8308796657650243,5,3,,Does the text make any claims with great confidence? Highlight the relevant part.,Yes,True
16,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,1ec3b603-ba25-42f7-8404-bf47fcdf1f2b,7bfe5829-7c95-4574-8a8c-5c22a0d2d0a0,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,1,da7862b6-36a1-4e8b-8acd-ae75e1cd516b,ordinal,1,0.5527241956246547,0.5527241956246547,[],,,0.5527241956246547,8,3,,Does the text make any claims with great confidence? Highlight the relevant part.,Yes,True
38,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,18115c41-fbba-4943-bcd5-19b272390f85,2cbd3c90-8772-4867-bff9-e88229887b5f,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,5,4f162277-faca-46d2-9da6-760023182275,ordinal,3,0.8308796657650243,0.8308796657650243,[],,,0.8308796657650243,5,3,,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",No,True
36,2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,18115c41-fbba-4943-bcd5-19b272390f85,2cbd3c90-8772-4867-bff9-e88229887b5f,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,1,da7862b6-36a1-4e8b-8acd-ae75e1cd516b,ordinal,1,0.6289872895817081,0.6289872895817081,[],,,0.6289872895817081,7,3,,Does the text make any claims with great confidence? Highlight the relevant part.,Yes,True
54,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,544f0c9e-be3b-4cdb-9b47-c316292d80e4,40a49bec-37ae-4cbb-b4e8-707bba232651,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,1,93f9e87c-fc74-48b2-9f74-523a705c0f2d,ordinal,3,0.6207404754010502,0.6207404754010502,[],,,0.6207404754010502,6,3,,Does the text make any claims with great confidence? Highlight the relevant part.,No,True
52,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,c56c6271-7682-4adf-90a7-4dc7afd93bc0,f825446d-be17-4797-9efb-8a904a722939,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,13,996f482d-49c8-430d-a9a3-5c952b217e5f,ordinal,5,0.8864698968789163,0.8864698968789163,[],,,0.8864698968789163,4,10,,"How difficult was this task for you, on the whole?",5: Middling difficulty,True
46,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,c56c6271-7682-4adf-90a7-4dc7afd93bc0,f825446d-be17-4797-9efb-8a904a722939,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,1,da7862b6-36a1-4e8b-8acd-ae75e1cd516b,ordinal,1,1.0,1.0,[],,,1.0,4,3,,Does the text make any claims with great confidence? Highlight the relevant part.,Yes,True
59,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,544f0c9e-be3b-4cdb-9b47-c316292d80e4,40a49bec-37ae-4cbb-b4e8-707bba232651,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,12,cf7dab27-c4f3-4644-bdc1-80085d3344a9,nominal,1,0.6666666666666666,0.3333333333333333,[],,,0.6666666666666666,3,5,,Does the text acknowledge the possibility of additional evidence that would... (check all that apply):,Change the claim fundamentally,True
53,100054,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,raw_307360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,c56c6271-7682-4adf-90a7-4dc7afd93bc0,f825446d-be17-4797-9efb-8a904a722939,Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,14,479fc9ac-bf76-4c42-84bd-a627516a5fdf,ordinal,9,0.8006240210491449,0.8006240210491449,[],,,0.8006240210491449,4,10,,"How confident are you about your answers, on the whole?",9,True
