Article ID,Credibility Indicator ID ,Credibilty Indicator Category,Credibility Indicator Name,Points,Indices of Label in Article,Start,End,target_text
dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,E5,Evidence,Open to evidence,-1.3205377429618397,[],-1,-1,
dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,E6,Evidence,Open to evidence,-1.361359374297778,[],-1,-1,
a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,P0,Probability,Inappropriate confidence,-0.2929731823215107,[],-1,-1,
a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,P1,Probability,Inappropriate confidence,-0.36204082208721705,[],-1,-1,
a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,P2,Probability,Inappropriate confidence,-0.7327594771631538,[],-1,-1,
a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,P3,Probability,Inappropriate confidence,-0.6774443898168746,[],-1,-1,
a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,P4,Probability,False precision,-0.3521265155333134,[],-1,-1,
b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,P0,Probability,Inappropriate confidence,-0.4041106963946881,[],-1,-1,nan
b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,P1,Probability,Inappropriate confidence,-0.3941272640594369,[],-1,-1,nan
b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,P2,Probability,Inappropriate confidence,-0.8088286353081535,[],-1,-1,
b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,P3,Probability,False precision,-0.353759374819711,[],-1,-1,
b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,P4,Probability,False precision,-0.3083120354373339,[],-1,-1,
bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,P0,Probability,Inappropriate confidence,-0.34334398891459683,[],-1,-1,
bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,P1,Probability,Inappropriate confidence,-0.3406744095452772,[],-1,-1,
bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,P2,Probability,Inappropriate confidence,-0.6937809990113853,[],-1,-1,nan
bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,P3,Probability,False precision,-0.3225809556608076,[],-1,-1,nan
c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,P0,Probability,Inappropriate confidence,-0.41346135809942336,[],-1,-1,
c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,P1,Probability,False precision,-0.5356603597245225,"[1314, 1315, 1316, 1317, 1318, 1540, 1541, 1542, 1888, 1889, 1890, 1891, 1892, 1893, 1894, 1895]",1314,1318,
c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,P1,Probability,False precision,0,"[1314, 1315, 1316, 1317, 1318, 1540, 1541, 1542, 1888, 1889, 1890, 1891, 1892, 1893, 1894, 1895]",1540,1542,
1712,L0,Language,Writing errors,-0.8293788690975481,[],-1,-1,nan
1712,L1,Language,Other problematic tone,-0.9526780185840552,[],-1,-1,nan
