schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q2.A1,T1.Q2.A2,T1.Q2.A3,T1.Q2.A4,T1.Q2.A5,T1.Q2.A6,T1.Q2.A7,T1.Q2.A8,T1.Q2.A9,T1.Q3,T1.Q4,T1.Q5,T1.Q6,T1.Q7,T1.Q8,T1.Q9,T1.Q10,T1.Q11,T1.Q12,T1.Q13,T1.Q14
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,1e6165d5-1d0a-4646-bb0c-9ceea28d6378,https://pe.goodlylabs.org/project/BETA_Evidence/task/2191,19,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,01252259-8678-4e9c-9c17-74f0ca564554,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-09-27 06:20:16.692542,2019-09-27 06:27:26.836125,430.143583,"T1.Q1, T1.Q2, T1.Q4, T1.Q5, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,0,0,0,0,1,0,0,0,0,,Somewhat representative,Questionably appropriate control,Can't tell; not enough info,It just happens to be like that. In reality there's no relationship between opioids and the prescription they received.,Much less likely,Yes,Somewhat Unlikely,Somewhat Unlikely,I can't tell,5: Middling difficulty,5: 50-50
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,1e6165d5-1d0a-4646-bb0c-9ceea28d6378,https://pe.goodlylabs.org/project/BETA_Evidence/task/2191,19,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,7707c639-85a1-490f-9cea-818cfbff5d0b,40e8da50-18a7-4eaf-aba1-69b3ee956fc1,2019-09-27 07:09:17.616395,2019-09-27 08:04:14.926559,3297.310164,"T1.Q1, T1.Q2, T1.Q4, T1.Q5, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q12, T1.Q13, T1.Q14",1,0,0,0,0,0,0,1,0,0,0,0,,Fairly representative,Appropriate control,Can't tell; not enough info,The event happen by chance,Somewhat less likely,No,,,"Yes, implicitly",5: Middling difficulty,7
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,1e6165d5-1d0a-4646-bb0c-9ceea28d6378,https://pe.goodlylabs.org/project/BETA_Evidence/task/2191,19,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a1cfa0e8-0ebf-4a58-80b3-a2c9fe7920b1,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-09-27 08:19:33.087815,2019-09-27 08:44:14.937882,1481.850067,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,0,0,0,0,0,0,0,0,,Slightly representative,,,Some patients could be coming back for the same doctor that prescribe out opioids.,Somewhat less likely,Maybe,Very Unlikely,Not Sure,"Yes, implicitly",5: Middling difficulty,7
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,1e6165d5-1d0a-4646-bb0c-9ceea28d6378,https://pe.goodlylabs.org/project/BETA_Evidence/task/2191,19,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,fa54e6ad-7e70-406c-9df8-038134859038,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-09-27 18:41:48.833844,2019-09-27 20:05:33.606345,5024.772501,"T1.Q1, T1.Q2, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",0,1,0,0,0,0,0,0,0,1,0,0,,,,,,Much less likely,Yes,Somewhat Likely,Somewhat Likely,I can't tell,7,5: 50-50
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,1e6165d5-1d0a-4646-bb0c-9ceea28d6378,https://pe.goodlylabs.org/project/BETA_Evidence/task/2191,19,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,2bf71c4f-70e8-435a-8609-3cacaa7e066f,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-09-27 09:30:46.507362,2019-09-27 22:44:35.418815,47628.911453,"T1.Q1, T1.Q2, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",0,1,0,0,0,0,1,0,0,0,0,0,,,,,"If a patient wants to be prescribed opioids,  they are more likely to go to a doctor that often prescribes them",Somewhat more likely,Yes,Very Unlikely,Extremely Likely,I can't tell,6,7
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,1e6165d5-1d0a-4646-bb0c-9ceea28d6378,https://pe.goodlylabs.org/project/BETA_Evidence/task/2191,19,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,aa21ffb6-f5a4-451b-a22a-fb1af7b82b12,bd786026-bad5-4fa8-9a3a-38ca03a16412,2019-09-28 03:58:18.212845,2019-09-28 04:49:50.236262,3092.023417,"T1.Q1, T1.Q2, T1.Q4, T1.Q5, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",0,1,0,1,1,0,1,1,0,0,0,0,,Slightly representative,Questionably appropriate control,Can't tell; not enough info,Doctors who happened to prescribe more opioids may have worked in more intensive care environments where more painkillers are more regularly required.,Somewhat less likely,Maybe,Very Unlikely,Very Unlikely,I can't tell,7,5: 50-50
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,1e6165d5-1d0a-4646-bb0c-9ceea28d6378,https://pe.goodlylabs.org/project/BETA_Evidence/task/2191,19,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,943d0936-b14e-4335-b559-58ca8debc75f,a31c365c-986b-4dbe-b752-bbb5986cc7f2,2019-09-28 08:03:46.169136,2019-09-28 08:23:43.884197,1197.715061,"T1.Q1, T1.Q2, T1.Q4, T1.Q5, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,0,0,0,0,1,0,0,0,0,,Very representative (Also choose this if entire population is examined),Can't tell; not enough info,,"None, the highlighted text is describing the results of the study",Much less likely,Yes,Somewhat Unlikely,Not Sure,"Yes, explicitly",9,5: 50-50
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,1e6165d5-1d0a-4646-bb0c-9ceea28d6378,https://pe.goodlylabs.org/project/BETA_Evidence/task/2191,19,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,f19d3350-3b37-4bbe-9123-21ad75a0a3f4,805f06f2-0f4d-481e-9f0e-6bc249b27684,2019-10-04 19:48:47.157680,2019-10-04 19:55:35.258447,408.100767,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",0,1,0,0,1,0,0,1,0,0,1,0,Number evidence in statistics,Somewhat representative,Can't tell; not enough info,,Another study of a similar study group and cause,Equally likely,Yes,Neither Likely nor Unlikely,Extremely Likely,"No, not at all",6,6
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,1e6165d5-1d0a-4646-bb0c-9ceea28d6378,https://pe.goodlylabs.org/project/BETA_Evidence/task/2191,19,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,95f67b05-df0d-41d2-97cf-305fc5dc8055,7bf24adb-091e-48c8-8133-fea34936c5ca,2019-10-07 22:18:58.296236,2019-10-07 22:18:58.341390,0.045154,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,1,0,0,0,0,0,0,0,,Not at all representative,,,patients who want more opiates will request more,Somewhat more likely,Yes,Somewhat Unlikely,Somewhat Likely,I can't tell,6,5: 50-50
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,70b8e31e-6c75-4fa3-a5d2-b1fda8520626,https://pe.goodlylabs.org/project/BETA_Evidence/task/2192,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,31779311-4328-4eec-93d1-195aa3549b27,ad9e9ff6-b175-4aa0-a5f9-6d6df546a0da,2019-09-23 22:41:09.623215,2019-09-23 22:43:25.653686,136.030471,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,0,0,0,0,0,0,0,0,,Slightly representative,,,Doctors who prescribed more opioids may have been working in ERs specifically for pain relief.,Somewhat more likely,Yes,Very Unlikely,Somewhat Likely,"Yes, explicitly",3,9
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,70b8e31e-6c75-4fa3-a5d2-b1fda8520626,https://pe.goodlylabs.org/project/BETA_Evidence/task/2192,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,440a1e7b-bf5f-43ed-a137-123c15d46eb0,46c713ca-b363-4ed6-aa35-6f5b24db7d5e,2019-09-24 16:54:16.472883,2019-09-24 17:05:03.717355,647.244472,"T1.Q1, T1.Q2, T1.Q4, T1.Q5, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",0,1,0,0,0,0,0,1,0,0,0,0,,Fairly representative,Can't tell; not enough info,,,Much less likely,Yes,Somewhat Unlikely,Not Sure,"Yes, implicitly",7,5: 50-50
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,70b8e31e-6c75-4fa3-a5d2-b1fda8520626,https://pe.goodlylabs.org/project/BETA_Evidence/task/2192,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,c91d2de9-8048-40bb-a3d7-cae60ac76251,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-09-25 19:22:34.201597,2019-09-25 19:33:42.665276,668.463679,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,0,0,1,0,0,0,0,0,,Fairly representative,,,,Somewhat less likely,Yes,Somewhat Unlikely,Somewhat Unlikely,"No, not at all",5: Middling difficulty,8
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,70b8e31e-6c75-4fa3-a5d2-b1fda8520626,https://pe.goodlylabs.org/project/BETA_Evidence/task/2192,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,09d9d2cf-988c-4dbd-8674-c73b0b79c43c,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-09-26 00:28:01.246040,2019-09-26 02:28:55.867033,7254.620993,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,1,0,1,0,0,0,0,1,0,0,0,,Somewhat representative,,,Addicted opioid users may tend to visit doctors that are frequent prescribers.,Somewhat less likely,Yes,Neither Likely nor Unlikely,Not Sure,I can't tell,4,7
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,70b8e31e-6c75-4fa3-a5d2-b1fda8520626,https://pe.goodlylabs.org/project/BETA_Evidence/task/2192,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,bcb569a1-1dd8-44f8-933b-36bf278e512b,12d9718f-030a-487e-872c-46372f945e17,2019-09-26 15:56:15.079048,2019-09-26 16:08:08.337342,713.258294,"T1.Q1, T1.Q2, T1.Q7, T1.Q8, T1.Q9, T1.Q12, T1.Q13, T1.Q14",1,1,0,0,0,0,0,0,0,0,0,0,,,,,,Much less likely,No,,,I can't tell,4,6
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,70b8e31e-6c75-4fa3-a5d2-b1fda8520626,https://pe.goodlylabs.org/project/BETA_Evidence/task/2192,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,09a08a19-5829-4bcd-b8af-3fafb7a5f101,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-09-27 06:20:16.826240,2019-09-27 06:32:02.304137,705.477897,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,0,0,0,0,0,0,0,0,,Somewhat representative,,,Those patients are just less able to endure the pain.,Somewhat less likely,Yes,Somewhat Unlikely,Somewhat Unlikely,"No, not at all",5: Middling difficulty,5: 50-50
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,70b8e31e-6c75-4fa3-a5d2-b1fda8520626,https://pe.goodlylabs.org/project/BETA_Evidence/task/2192,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,b918827f-f339-470b-a9f4-762eed068aa9,40e8da50-18a7-4eaf-aba1-69b3ee956fc1,2019-09-27 07:09:17.728437,2019-09-27 08:07:56.554894,3518.826457,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,0,0,0,0,0,0,0,0,,Fairly representative,,,Addicted patients purposely go to doctors prescribe drugs a lot,Much less likely,Yes,Very Unlikely,Somewhat Unlikely,"No, not at all",3,8
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,70b8e31e-6c75-4fa3-a5d2-b1fda8520626,https://pe.goodlylabs.org/project/BETA_Evidence/task/2192,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,6bac4c77-55db-42da-9883-e34d8720bc87,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-09-27 08:19:33.780035,2019-09-27 08:48:15.986789,1722.206754,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,0,0,0,0,0,0,0,0,,Not at all representative,,,"People of certain jobs are more likely to suffer damage that require painkillers, and they might have some shared traits related to addiction.",Somewhat less likely,Maybe,Very Unlikely,Not Sure,I can't tell,5: Middling difficulty,8
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,70b8e31e-6c75-4fa3-a5d2-b1fda8520626,https://pe.goodlylabs.org/project/BETA_Evidence/task/2192,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,798df5bb-54da-4739-b204-59ccf5d47fad,aa6922da-994c-4d34-aa93-ae9abc41d8f7,2019-09-27 16:13:44.863615,2019-09-27 16:16:59.727108,194.863493,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",0,1,0,1,1,0,0,0,0,0,0,0,,Slightly representative,,,the doctors who prescribe more opioids were assigned patients with more painful injuries,Somewhat less likely,Yes,Somewhat Likely,Somewhat Likely,"Yes, implicitly",5: Middling difficulty,6
EvidenceSpecialist_2019_08_04,c0214f290c8f381a5f02b9fcb221ff897c903c4646af9fa73577f092c303926f,70b8e31e-6c75-4fa3-a5d2-b1fda8520626,https://pe.goodlylabs.org/project/BETA_Evidence/task/2192,14,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,b10e42fa-50de-439d-95ab-5c690b343278,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-09-27 18:41:48.945327,2019-09-27 20:20:01.603929,5892.658602,"T1.Q1, T1.Q2, T1.Q4, T1.Q7, T1.Q8, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",1,0,0,1,0,0,0,0,0,0,0,0,,Can't tell; not enough info,,,,Much less likely,Yes,Neither Likely nor Unlikely,Not Sure,"No, not at all",4,7
