quiz_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,namespace,topic_number,topic_name,question_number,question_text,answer_number,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,start_pos,end_pos,target_text,source_text_length
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,78b8842f-02d4-4fa7-83a8-a5679e21bcb7,a5a393b4-b788-4c08-b838-08fd811bd138,SourceSpecialist2018_07_19,1,Source relevance,3,How are the quoted sources' ideas important to the article or its author?,2,They provide important support to an important argument the author advances in the article.,d31dacee-3e7a-49c5-84d0-2885388cdf20,78b8842f-02d4-4fa7-83a8-a5679e21bcb7,They provide important support to an important argument the author advances in the article.,1,4559,4872,"the new findings did not necessarily point to the need to revisit the upper end of the guidelines. Cervical cancer progresses so slowly, with so many early-warning stages, experts said, that it is highly unlikely that a 65-year-old woman who had met guidelines’ requirements would subsequently develop the disease",6672
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,a493478b-58cb-48fd-8274-52ec78a6d6f1,595077a0-81f9-4333-90ad-ff880bb0b868,SourceSpecialist2018_07_19,1,Source relevance,1,Highlight each of the following elements in the bold text to the left.,1,"Honorific or title of the quoted or paraphrased person (Mr. Mrs., Dr., etc.)",569640f4-6f8d-46c0-9c36-7a0850710178,a493478b-58cb-48fd-8274-52ec78a6d6f1,"Honorific or title of the quoted or paraphrased person (Mr. Mrs., Dr., etc.)",1,4546,4558,experts said,6672
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,a493478b-58cb-48fd-8274-52ec78a6d6f1,595077a0-81f9-4333-90ad-ff880bb0b868,SourceSpecialist2018_07_19,1,Source relevance,1,Highlight each of the following elements in the bold text to the left.,1,"Honorific or title of the quoted or paraphrased person (Mr. Mrs., Dr., etc.)",569640f4-6f8d-46c0-9c36-7a0850710178,a493478b-58cb-48fd-8274-52ec78a6d6f1,"Honorific or title of the quoted or paraphrased person (Mr. Mrs., Dr., etc.)",1,4731,4743,experts said,6672
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,48ab2e2e-7def-4239-926a-0945a717b84e,595077a0-81f9-4333-90ad-ff880bb0b868,SourceSpecialist2018_07_19,1,Source relevance,2,"Using the highlight options below, distinguish which portions of the bolded text to the left are direct quotes, which are paraphrases, and which of those were spoken or in writing.",7,"A paraphrase of written material that the source had previously written for public consumption (i.e. in a book, article, blog post, public social media post, etc.)",d5460158-2be2-41ed-8edd-36ca651bc4e9,48ab2e2e-7def-4239-926a-0945a717b84e,"A paraphrase of written material that the source had previously written for public consumption (i.e. in a book, article, blog post, public social media post, etc.)",1,4542,4872,"But experts said the new findings did not necessarily point to the need to revisit the upper end of the guidelines. Cervical cancer progresses so slowly, with so many early-warning stages, experts said, that it is highly unlikely that a 65-year-old woman who had met guidelines’ requirements would subsequently develop the disease",6672
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,c7be94c5-d980-4040-babd-f869ec9897f9,595077a0-81f9-4333-90ad-ff880bb0b868,SourceSpecialist2018_07_19,1,Source relevance,3,How are the quoted sources' ideas important to the article or its author?,2,They provide important support to an important argument the author advances in the article.,d31dacee-3e7a-49c5-84d0-2885388cdf20,c7be94c5-d980-4040-babd-f869ec9897f9,They provide important support to an important argument the author advances in the article.,1,4542,4872,"But experts said the new findings did not necessarily point to the need to revisit the upper end of the guidelines. Cervical cancer progresses so slowly, with so many early-warning stages, experts said, that it is highly unlikely that a 65-year-old woman who had met guidelines’ requirements would subsequently develop the disease",6672
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,dc9942d3-f6c4-40a7-b824-ff297d2a4171,fca8adf4-bd3a-443e-9f1a-fad6c3b21489,SourceSpecialist2018_07_19,1,Source relevance,1,Highlight each of the following elements in the bold text to the left.,5,"Description of person (i.e. ""Boston's favorite ice cream heiress"")",e0d965db-a8ab-43eb-95bb-4e01e8a71db2,dc9942d3-f6c4-40a7-b824-ff297d2a4171,"Description of person (i.e. ""Boston's favorite ice cream heiress"")",1,4546,4553,experts,6672
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,dc9942d3-f6c4-40a7-b824-ff297d2a4171,fca8adf4-bd3a-443e-9f1a-fad6c3b21489,SourceSpecialist2018_07_19,1,Source relevance,1,Highlight each of the following elements in the bold text to the left.,5,"Description of person (i.e. ""Boston's favorite ice cream heiress"")",e0d965db-a8ab-43eb-95bb-4e01e8a71db2,dc9942d3-f6c4-40a7-b824-ff297d2a4171,"Description of person (i.e. ""Boston's favorite ice cream heiress"")",1,4779,4796,65-year-old woman,6672
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,dc9942d3-f6c4-40a7-b824-ff297d2a4171,fca8adf4-bd3a-443e-9f1a-fad6c3b21489,SourceSpecialist2018_07_19,1,Source relevance,1,Highlight each of the following elements in the bold text to the left.,5,"Description of person (i.e. ""Boston's favorite ice cream heiress"")",e0d965db-a8ab-43eb-95bb-4e01e8a71db2,dc9942d3-f6c4-40a7-b824-ff297d2a4171,"Description of person (i.e. ""Boston's favorite ice cream heiress"")",1,4805,4833,met guidelines’ requirements,6672
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,dc9942d3-f6c4-40a7-b824-ff297d2a4171,fca8adf4-bd3a-443e-9f1a-fad6c3b21489,SourceSpecialist2018_07_19,1,Source relevance,1,Highlight each of the following elements in the bold text to the left.,5,"Description of person (i.e. ""Boston's favorite ice cream heiress"")",e0d965db-a8ab-43eb-95bb-4e01e8a71db2,dc9942d3-f6c4-40a7-b824-ff297d2a4171,"Description of person (i.e. ""Boston's favorite ice cream heiress"")",1,4731,4738,experts,6672
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,2e6e308e-4d06-4101-a54b-d61ad11be84f,fca8adf4-bd3a-443e-9f1a-fad6c3b21489,SourceSpecialist2018_07_19,1,Source relevance,2,"Using the highlight options below, distinguish which portions of the bolded text to the left are direct quotes, which are paraphrases, and which of those were spoken or in writing.",5,A paraphrase of words apparently spoken to a reporter,6b6f4a4d-bdbf-42e7-892f-e9d3db2b26fd,2e6e308e-4d06-4101-a54b-d61ad11be84f,A paraphrase of words apparently spoken to a reporter,1,4559,4872,"the new findings did not necessarily point to the need to revisit the upper end of the guidelines. Cervical cancer progresses so slowly, with so many early-warning stages, experts said, that it is highly unlikely that a 65-year-old woman who had met guidelines’ requirements would subsequently develop the disease",6672
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,1b96b963-92a9-4b8a-b81b-6f5ac7a719b8,fca8adf4-bd3a-443e-9f1a-fad6c3b21489,SourceSpecialist2018_07_19,1,Source relevance,3,How are the quoted sources' ideas important to the article or its author?,2,They provide important support to an important argument the author advances in the article.,d31dacee-3e7a-49c5-84d0-2885388cdf20,1b96b963-92a9-4b8a-b81b-6f5ac7a719b8,They provide important support to an important argument the author advances in the article.,1,4563,4656,new findings did not necessarily point to the need to revisit the upper end of the guidelines,6672
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,b307df62-104f-4d51-be55-16cc4c022ef2,53048575-4add-4d54-aa28-d4c9babe2734,SourceSpecialist2018_07_19,1,Source relevance,1,Highlight each of the following elements in the bold text to the left.,5,"Description of person (i.e. ""Boston's favorite ice cream heiress"")",e0d965db-a8ab-43eb-95bb-4e01e8a71db2,b307df62-104f-4d51-be55-16cc4c022ef2,"Description of person (i.e. ""Boston's favorite ice cream heiress"")",1,4777,4796,a 65-year-old woman,6672
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,b307df62-104f-4d51-be55-16cc4c022ef2,53048575-4add-4d54-aa28-d4c9babe2734,SourceSpecialist2018_07_19,1,Source relevance,1,Highlight each of the following elements in the bold text to the left.,5,"Description of person (i.e. ""Boston's favorite ice cream heiress"")",e0d965db-a8ab-43eb-95bb-4e01e8a71db2,b307df62-104f-4d51-be55-16cc4c022ef2,"Description of person (i.e. ""Boston's favorite ice cream heiress"")",1,4546,4553,experts,6672
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,b307df62-104f-4d51-be55-16cc4c022ef2,53048575-4add-4d54-aa28-d4c9babe2734,SourceSpecialist2018_07_19,1,Source relevance,1,Highlight each of the following elements in the bold text to the left.,5,"Description of person (i.e. ""Boston's favorite ice cream heiress"")",e0d965db-a8ab-43eb-95bb-4e01e8a71db2,b307df62-104f-4d51-be55-16cc4c022ef2,"Description of person (i.e. ""Boston's favorite ice cream heiress"")",1,4731,4738,experts,6672
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,34eaa265-437d-4f9f-b8a1-2897b759b8b3,53048575-4add-4d54-aa28-d4c9babe2734,SourceSpecialist2018_07_19,1,Source relevance,2,"Using the highlight options below, distinguish which portions of the bolded text to the left are direct quotes, which are paraphrases, and which of those were spoken or in writing.",7,"A paraphrase of written material that the source had previously written for public consumption (i.e. in a book, article, blog post, public social media post, etc.)",d5460158-2be2-41ed-8edd-36ca651bc4e9,34eaa265-437d-4f9f-b8a1-2897b759b8b3,"A paraphrase of written material that the source had previously written for public consumption (i.e. in a book, article, blog post, public social media post, etc.)",1,4559,4656,the new findings did not necessarily point to the need to revisit the upper end of the guidelines,6672
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,34eaa265-437d-4f9f-b8a1-2897b759b8b3,53048575-4add-4d54-aa28-d4c9babe2734,SourceSpecialist2018_07_19,1,Source relevance,2,"Using the highlight options below, distinguish which portions of the bolded text to the left are direct quotes, which are paraphrases, and which of those were spoken or in writing.",7,"A paraphrase of written material that the source had previously written for public consumption (i.e. in a book, article, blog post, public social media post, etc.)",d5460158-2be2-41ed-8edd-36ca651bc4e9,34eaa265-437d-4f9f-b8a1-2897b759b8b3,"A paraphrase of written material that the source had previously written for public consumption (i.e. in a book, article, blog post, public social media post, etc.)",1,4658,4729,"Cervical cancer progresses so slowly, with so many early-warning stages",6672
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,34eaa265-437d-4f9f-b8a1-2897b759b8b3,53048575-4add-4d54-aa28-d4c9babe2734,SourceSpecialist2018_07_19,1,Source relevance,2,"Using the highlight options below, distinguish which portions of the bolded text to the left are direct quotes, which are paraphrases, and which of those were spoken or in writing.",7,"A paraphrase of written material that the source had previously written for public consumption (i.e. in a book, article, blog post, public social media post, etc.)",d5460158-2be2-41ed-8edd-36ca651bc4e9,34eaa265-437d-4f9f-b8a1-2897b759b8b3,"A paraphrase of written material that the source had previously written for public consumption (i.e. in a book, article, blog post, public social media post, etc.)",1,4750,4872,it is highly unlikely that a 65-year-old woman who had met guidelines’ requirements would subsequently develop the disease,6672
b943b06c-dedc-494e-9008-98392c671458,http://pe.goodlylabs.org/project/PreAlphaSources/task/1056,SSSPETest2,1738,1738SSSArticle.txt,9b9030e7254ff2c88d4b22763f3893d83d65944a9d64e6936f5513f3bbefe242,07d35092-7d5f-4939-aafc-bc98fcf485a0,53048575-4add-4d54-aa28-d4c9babe2734,SourceSpecialist2018_07_19,1,Source relevance,3,How are the quoted sources' ideas important to the article or its author?,5,They compete against the ideas of other sources cited in the article.,54c94bdf-ccf5-4a04-afeb-c357e1569f68,07d35092-7d5f-4939-aafc-bc98fcf485a0,They compete against the ideas of other sources cited in the article.,1,4750,4872,it is highly unlikely that a 65-year-old woman who had met guidelines’ requirements would subsequently develop the disease,6672
3aae1358-9143-48e4-8dfd-e6bf9543acab,http://pe.goodlylabs.org/project/PreAlphaSources/task/1058,SSSPETest2,1736,1736SSSArticle.txt,f3c96735b1259b516d88bd87c030608333260e2bef8d68d2daea2b524b8d9588,cf98d8e9-82ac-4c29-bd2f-784fdcb76f92,f7a7b494-ea99-4873-b3c3-b62f92eb6ce3,SourceSpecialist2018_07_19,1,Source relevance,1,Highlight each of the following elements in the bold text to the left.,1,"Honorific or title of the quoted or paraphrased person (Mr. Mrs., Dr., etc.)",569640f4-6f8d-46c0-9c36-7a0850710178,cf98d8e9-82ac-4c29-bd2f-784fdcb76f92,"Honorific or title of the quoted or paraphrased person (Mr. Mrs., Dr., etc.)",1,4111,4151,professor of psychology and neuroscience,15329
