article_filename,article_sha256,namespace,start_pos,end_pos,topic_name,case_number,target_text
1734SSSArticle.txt,337b76ddf39e3d9bce2f9af74ec716da60a029b3d83d217b2a01b8973f10ce9f,nan,852,980,Evidence,0,"Modern living is increasingly depriving people of sufficient natural light, causing the timing of their circadian rhythm to slip"
1734SSSArticle.txt,337b76ddf39e3d9bce2f9af74ec716da60a029b3d83d217b2a01b8973f10ce9f,nan,983,1221,Evidence,0,"However, a new experiment by the University of Colorado revealed how a stint in the countryside is able to rapidly shift the timing forward by two and a half hours, allowing campers to go to bed at a civilised hour once they returned home"
1734SSSArticle.txt,337b76ddf39e3d9bce2f9af74ec716da60a029b3d83d217b2a01b8973f10ce9f,nan,1224,1322,Evidence,0,The altered rhythms were detected by measuring levels of the hormone melatonin in the participants
1734SSSArticle.txt,337b76ddf39e3d9bce2f9af74ec716da60a029b3d83d217b2a01b8973f10ce9f,nan,1510,1838,Evidence,0,"If a person wants to go to bed at an earlier hour, then a weekend camping could be just the thing,” said Dr Kenneth Wright, who led the research.

“Our findings demonstrate that living in our modern environment contributes to late circadian timing regardless of season and that a weekend camping trip can reset our clock rapidly"
1734SSSArticle.txt,337b76ddf39e3d9bce2f9af74ec716da60a029b3d83d217b2a01b8973f10ce9f,nan,2257,2458,Evidence,0,"In the new study, they sent a group of nine people out camping with no torches or mobile phones for a single weekend, and found that the light exposure was enough to bring their internal clocks forward"
1733SSSArticle.txt,3b1f433b349070805f603e74f06a6dcbadd3e53a9f3f6dd20357dba130244bcc,nan,1539,1789,Evidence,1,"Because each Type 1a supernova explodes with roughly the same brightness, the amount of light they give off can be used as an indication of their distance from Earth - and slight shifts in colour can also be used to figure out how fast they're moving"
1733SSSArticle.txt,3b1f433b349070805f603e74f06a6dcbadd3e53a9f3f6dd20357dba130244bcc,nan,2384,2747,Evidence,2,"comparing the brightness of distant, far-away supernovae with the brightness of nearby supernovae, the scientists discovered that the far-away supernovae were about 25 percent too faint. They were too far away. The Universe was accelerating. And so this discovery is fundamental and a milestone for cosmology. And a challenge for generations of scientists to come"
1733SSSArticle.txt,3b1f433b349070805f603e74f06a6dcbadd3e53a9f3f6dd20357dba130244bcc,nan,2752,2912,Evidence,3,The find was backed up by data collected separately on things like clustering galaxies and the cosmic microwave background - the faint afterglow of the Big Bang
1733SSSArticle.txt,3b1f433b349070805f603e74f06a6dcbadd3e53a9f3f6dd20357dba130244bcc,nan,3782,3951,Evidence,4,"international team of physicists have questioned the acceration of the Universe's expansion, and they've got a much bigger database of Type 1a supernovae to back them up"
1733SSSArticle.txt,3b1f433b349070805f603e74f06a6dcbadd3e53a9f3f6dd20357dba130244bcc,nan,3954,4506,Evidence,5,"By applying a different analytical model to the 740 Type Ia supernovae that have been identified so far, the team says they've been able to account for the subtle differences between them like never before.

They say the statistical techniques used by the original team were too simplistic, and were based on a model devised in the 1930s, which can't reliability be applied to the growing supernova dataset.

They also mention that the cosmic microwave background isn't directly affected by dark energy, so only serves as an ""indirect"" type of evidence"
1733SSSArticle.txt,3b1f433b349070805f603e74f06a6dcbadd3e53a9f3f6dd20357dba130244bcc,nan,4510,4932,Evidence,6,"We analysed the latest catalogue of 740 Type Ia supernovae - over 10 times bigger than the original samples on which the discovery claim was based - and found that the evidence for accelerated expansion is, at most, what physicists call '3 sigma',"" reports lead researcher, Subir Sarkar, from the University of Oxford.

""This is far short of the '5 sigma' standard required to claim a discovery of fundamental significance"
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,2886,3025,Evidence,1,"Roughly 7.5 percent of 18- to 25-year-olds said they had used pot in the past month in 2014, compared with 2 percent of women ages 26 to 44"
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,3280,3745,Evidence,2,"In Pittsburgh, 6-year-olds born to mothers who had smoked one joint or more daily in the first trimester showed a decreased ability to understand concepts in listening and reading. At age 10, children exposed to THC in utero were more impulsive than other children and less able to focus their attention.

Most troubling, children of mothers who used marijuana heavily in the first trimester had lower scores in reading, math and spelling at age 14 than their peers"
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,8735,8793,Evidence,3,recorded more than 450 first visits with pregnant patients
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,720,764,Language,1,Go smoke a pound of pot when you’re pregnant
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,997,1004,Probability,1,seem to
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,1935,1946,Probability,2,potentially
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,2844,2863,Probability,3,particularly likely
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,3767,3777,Probability,4,can affect
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,4047,4056,Probability,5,linked to
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,4919,4924,Probability,6,could
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,6488,6517,Probability,7,some studies have found risks
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,6518,6533,Probability,7,associated with
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,8009,8021,Probability,8,consistently
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,8160,8164,Probability,9,tend
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,8815,8826,Probability,10,more likely
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,691,764,Reasoning,1,"I wouldn’t necessarily say, ‘Go smoke a pound of pot when you’re pregnant"
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,1092,1288,Reasoning,2,expectant mothers are taking it up in increasing numbers — another example of the many ways in which acceptance of marijuana has outstripped scientific understanding of its effects on human health
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,1673,1758,Reasoning,3,Often pregnant women presume that cannabis has no consequences for developing infants
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,2646,2773,Reasoning,4,"Stacey’s son just had his first birthday. He’s walking, talking and breast-feeding, and she isn’t worried about his development"
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,6871,7078,Reasoning,5,"Some of the gathering evidence is reassuring. So far, prenatal cannabis exposure does not appear to be linked to obvious birth defects. “That’s why some providers and lay people alike think there’s no effect"
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,7170,7313,Reasoning,6,Just because they don’t have a major birth defect or overt withdrawal symptoms doesn’t mean the baby’s neurological development is not impacted
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,9455,9543,Reasoning,7,Women are thinking of this as medical marijuana in that they are treating some condition
1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,nan,9781,9908,Reasoning,8,"Stacey’s son just had his first birthday. He’s walking, talking and breast-feeding, and she isn’t worried about his development"
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,1595,2041,Evidence,1,"Hernáez and colleagues examined data on 296 older adults at risk for cardiovascular disease who were randomly assigned to one of three diets: a Mediterranean diet supplemented with one liter per week (about 34 fluid ounces) of extra virgin olive oil, a Mediterranean diet supplemented with 30 grams (1 oz) of nuts a day, or a low-fat diet.

Participants were 66 years old on average, and they were asked to follow their assigned diet for one year"
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,2044,2126,Evidence,1,Only the low-fat diet was associated with reduced LDL and total cholesterol levels
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,2213,2265,Evidence,2,None of the diets increased HDL levels significantly
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,2268,2395,Evidence,3,But blood tests and lab work showed better HDL functioning in the group assigned to the Mediterranean diet with extra olive oil
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,216,230,Probability,1,may be tied to
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,652,661,Probability,2,typically
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,797,805,Probability,3,tends to
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,959,967,Probability,4,may bind
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,1380,1399,Probability,5,are associated with
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,1485,1500,Probability,6,associated with
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,2066,2085,Probability,7,was associated with
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,2427,2437,Probability,8,has linked
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,2539,2566,Probability,9,haven’t conclusively proven
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,2937,2950,Probability,10,may influence
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,3259,3267,Probability,11,suggests
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,3287,3295,Probability,11,might be
1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,nan,3592,3609,Probability,12,probably the best
1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,nan,569,579,Probability,1,apparently
1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,nan,1550,1565,Probability,2,it’s often said
1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,nan,851,1230,Reasoning,1,"For what I’ve known for many years and what I’ve been taught is that the Earth is round, but if you really think about it from a landscape of the way we travel, the way we move and the fact that — can you really think of us rotating around the sun, and all planets align, rotating in specific dates, being perpendicular with what’s going on with these planets and stuff like this"
1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,nan,3929,4522,Reasoning,2,"Is the world flat or round? — I think you need to do research on it. It’s right in front of our faces. I’m telling you it’s right in front of our faces. They lie to us… Everything that was put in front of me, I had to be like, ‘Oh, this is all a facade.’ Like, this is all something that they ultimately want me to believe in… Question things, but even if an answer doesn’t come back, you’re perfectly fine with that, because you were never living in that particular truth. There’s a falseness in stories and things that people want you to believe and ultimately what they throw in front of us"
1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,nan,4673,4924,Reasoning,3,"According to that extreme version of denialism, nothing can be trusted, not even scientific evidence. Or maybe, as the physician and writer Atul Gawande wrote last year, it’s not so much about mistrust of science, as it is about mistrusting scientists"
1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,nan,5935,6039,Reasoning,4,"I’ve seen a lot of things that my educational system said was real, but turned out to be completely fake"
1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,nan,7082,7123,Reasoning,5,Something about it just resonated with me
1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,nan,7193,7507,Reasoning,6,"On another level, it seemed to me that some of the method used by this supposedly ridiculous group was far closer to the method of the aforementioned giants than what we see today from science as a whole. I remember thinking, ‘These are people who truly value knowledge, and they do so at a real cost—social stigma"
1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,nan,7934,8031,Reasoning,7,"evidence, no matter how reproducible, can always be rejected out of hand as a matter of principle"
1731SSSArticle.txt,bad910fd0ffb399b223269afb4f75029d6e91fb55362ccaad4f28685ff1dc61e,nan,8249,8345,Reasoning,8,both fell back on the claim that the Earth can’t be round because it appears flat on the horizon
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,514,641,Evidence,1,"scans of over twenty astronauts before and after spaceflights of various lengths, and some of the changes observed are shocking"
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,644,1034,Evidence,1,"A total of 26 astronauts were scanned before and after their stays in space; 12 who were shuttle crew members spending two weeks in space, and 14 who resided on the International Space Station for six months at a time. After comparing the scans, the scientists discovered that every single one of them saw noticeable changes in the amount and gray matter on various sections of their brains"
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,1252,1380,Evidence,2,"We found large regions of gray matter volume decreases, which could be related to redistribution of cerebrospinal fluid in space"
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,1608,1689,Evidence,2,the lack of gravity actually changed the physical shape of the astronauts’ brains
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,1709,1877,Evidence,2,"The scans showed that areas that saw increases in gray matter were the sections that process movement information, and more specifically the movement of a person’s legs"
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,2005,2176,Evidence,3,The scans also showed that the changes were more dramatic in the astronauts who spent months aboard the ISS as opposed to those who only had brief trips aboard the shuttle
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,633,641,Language,1,shocking
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,113,133,Probability,1,It’s long been known
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,264,270,Probability,2,can be
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,344,354,Probability,3,can affect
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,395,420,Probability,4,still struggling to grasp
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,1314,1330,Probability,5,could be related
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,1540,1550,Probability,6,may result
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,1902,1916,Probability,7,may be related
