article_filename,article_sha256,namespace,start_pos,end_pos,topic_name,case_number,target_text
1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,nan,4766,4873,Evidence,4,"ER doctors aren’t the heaviest opioid prescribers, as you can see in this chart of prescriptions per doctor"
1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,nan,585,603,Language,1,so shockingly high
1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,nan,641,656,Language,2,A common belief
1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,nan,768,781,Language,1,minor problem
1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,nan,844,858,Language,1,wind up hooked
1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,nan,2167,2173,Language,1,hugely
1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,nan,737,858,Reasoning,1,"Patients seek relief from some minor problem like a toothache or back pain, leave with a prescription, and wind up hooked"
1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,nan,1602,1743,Reasoning,2,"split the group into patients who happened to be assigned to doctors who prescribed a lot of opioids, and patients who met doctors who didn’t"
1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,nan,1783,1861,Reasoning,2,the major difference between the groups was how the doctors prescribed opioids
1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,nan,4119,4216,Reasoning,3,The research highlights the need to better educate doctors on how to safely prescribe these drugs
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,113,133,Confidence,1,It’s long been known
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,921,933,Confidence,2,every single
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,950,968,Confidence,2,noticeable changes
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,644,1034,Evidence,1,"A total of 26 astronauts were scanned before and after their stays in space; 12 who were shuttle crew members spending two weeks in space, and 14 who resided on the International Space Station for six months at a time. After comparing the scans, the scientists discovered that every single one of them saw noticeable changes in the amount and gray matter on various sections of their brains"
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,1252,1594,Evidence,2,"We found large regions of gray matter volume decreases, which could be related to redistribution of cerebrospinal fluid in space,” Seidler explained in a post detailing the study. “Gravity is not available to pull fluids down in the body, resulting in so-called puffy face in space. This may result in a shift of brain position or compression"
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,1598,2176,Evidence,2,"In short, the lack of gravity actually changed the physical shape of the astronauts’ brains, but there’s more. The scans showed that areas that saw increases in gray matter were the sections that process movement information, and more specifically the movement of a person’s legs. The team believes that may be related to the brain working harder to learn new ways of moving related to the lack of gravity. The scans also showed that the changes were more dramatic in the astronauts who spent months aboard the ISS as opposed to those who only had brief trips aboard the shuttle"
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,633,641,Language,1,shocking
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,2054,2062,Language,1,dramatic
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,1661,1711,Confidence,1,the study is too small to be considered definitive
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,1845,1850,Confidence,2,could
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,4835,4845,Confidence,1,speculates
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,407,562,Evidence,1,evidence of autism in the brain even earlier—well before a child’s first birthday—and that the signs can be seen on a magnetic resonance imaging (MRI) scan
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,565,943,Evidence,1,"We’re learning that there are biological changes that occur at [the time] or before the symptoms start to emerge,” says Geraldine Dawson, a clinical psychologist and autism researcher at Duke University who was not involved in the new work. “It’s the ability to detect autism at its very earliest stages that’s going to allow us to intervene before the full syndrome is manifest"
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,947,1780,Evidence,2,"For the study, published this week in Nature, researchers conducted MRI scans on 150 children three times: at six months old, one year and two years. Just over 100 of the children were at high risk because they had an older sibling diagnosed with autism. The faster growth rate of the surface areas of their brains correctly predicted eight times out of 10 which of the high-risk children would go on to be diagnosed with the condition.

Enlargement of the brain seemed to correlate with the arrival of symptoms, says Heather Hazlett, a psychologist at the University of North Carolina’s Carolina Institute for Developmental Disabilities (CIDD), and the paper’s lead author. Still, with only 100 at-risk children, the study is too small to be considered definitive—nor should doctors rush to use MRIs to diagnose autism, Hazlett says"
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,2922,3293,Evidence,3,"By showing scientists more about how brains develop prior to an autism diagnosis, the study may also offer insights into the genetic triggers of autism, says James McPartland, a psychologist at Yale University’s Child Study Center who also did not take part in the research. “When we know more about neural pathways, we can think more about the genetic pathways,” he says"
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,3296,3657,Evidence,4,"One thing the study could not show is whether there is anything different about the autism in families that have more than one child with the condition, compared with autism that seems to have no familial connection. One in every 68 children is diagnosed with autism; but among the younger siblings of a child on the spectrum, the rate is as high as one in five"
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,3816,4068,Evidence,5,This group is easier to study than the general population because fewer test subjects are needed to find children who will go on to develop autism. But it is not clear if these “baby sibs” are somehow categorically different from others on the spectrum
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,4071,4447,Evidence,5,"To find enough children to make their study useful, the research team followed more than 500 infants, scanning many of them in the middle of the night so they would be in a deep sleep. It took years to get enough valid data on 150 of them, and the families volunteered their time. “Often we don’t keep in mind the degree of work it takes to do this kind of study,” Dawson says"
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,4569,4759,Evidence,6,an earlier study suggested the brains of autistic children were already unusually large by the time they reached their second birthdays—and before autism’s behavioral symptoms usually emerge
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,5161,5233,Evidence,7,it may be a critical window of development when behavioral interventions
