schema_namespace,schema_sha256,quiz_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,start_pos,end_pos,target_text,source_text_length
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,05cd1671-706e-45cf-870d-5dcbef554ccf,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q5,Does the article make some kind of causal claim?,T1.Q5.A1,Yes,de55e6b5-bf3d-4ff0-9d14-f4072f63d5df,05cd1671-706e-45cf-870d-5dcbef554ccf,Yes,0,5212,5324,advise against prenatal cannabis use because of its links to cognitive impairment and academic underachievement.,10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,05cd1671-706e-45cf-870d-5dcbef554ccf,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q5,Does the article make some kind of causal claim?,T1.Q5.A1,Yes,de55e6b5-bf3d-4ff0-9d14-f4072f63d5df,05cd1671-706e-45cf-870d-5dcbef554ccf,Yes,0,6488,6609,"some studies have found risks associated with marijuana use during pregnancy, such as low birth weight or preterm birth,”",10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,05cd1671-706e-45cf-870d-5dcbef554ccf,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q5,Does the article make some kind of causal claim?,T1.Q5.A1,Yes,de55e6b5-bf3d-4ff0-9d14-f4072f63d5df,05cd1671-706e-45cf-870d-5dcbef554ccf,Yes,0,6783,6869,"smoking cannabis “does confer, in terms of birth weight, the same risk as cigarettes.”",10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,05cd1671-706e-45cf-870d-5dcbef554ccf,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q5,Does the article make some kind of causal claim?,T1.Q5.A1,Yes,de55e6b5-bf3d-4ff0-9d14-f4072f63d5df,05cd1671-706e-45cf-870d-5dcbef554ccf,Yes,0,6925,7006,prenatal cannabis exposure does not appear to be linked to obvious birth defects.,10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,05cd1671-706e-45cf-870d-5dcbef554ccf,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q5,Does the article make some kind of causal claim?,T1.Q5.A1,Yes,de55e6b5-bf3d-4ff0-9d14-f4072f63d5df,05cd1671-706e-45cf-870d-5dcbef554ccf,Yes,0,9198,9312,"Depression, anxiety, stress, pain, nausea and vomiting were the most common reasons women reported using marijuana",10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,9dac5876-e171-40de-874d-d0b4756f0dce,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),T1.Q6.A1,Correlation,aa3bba18-67dd-4905-99b1-bcf00271499f,9dac5876-e171-40de-874d-d0b4756f0dce,Correlation,0,3295,3460,6-year-olds born to mothers who had smoked one joint or more daily in the first trimester showed a decreased ability to understand concepts in listening and reading.,10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,9dac5876-e171-40de-874d-d0b4756f0dce,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),T1.Q6.A1,Correlation,aa3bba18-67dd-4905-99b1-bcf00271499f,9dac5876-e171-40de-874d-d0b4756f0dce,Correlation,0,3472,3584,children exposed to THC in utero were more impulsive than other children and less able to focus their attention.,10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,9dac5876-e171-40de-874d-d0b4756f0dce,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),T1.Q6.A1,Correlation,aa3bba18-67dd-4905-99b1-bcf00271499f,9dac5876-e171-40de-874d-d0b4756f0dce,Correlation,0,3602,3746,"children of mothers who used marijuana heavily in the first trimester had lower scores in reading, math and spelling at age 14 than their peers.",10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,9dac5876-e171-40de-874d-d0b4756f0dce,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),T1.Q6.A1,Correlation,aa3bba18-67dd-4905-99b1-bcf00271499f,9dac5876-e171-40de-874d-d0b4756f0dce,Correlation,0,4081,4186,"In male fetuses who were exposed, for instance, researchers have noted abnormal function of the amygdala,",10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,9dac5876-e171-40de-874d-d0b4756f0dce,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),T1.Q6.A1,Correlation,aa3bba18-67dd-4905-99b1-bcf00271499f,9dac5876-e171-40de-874d-d0b4756f0dce,Correlation,0,5264,5324,links to cognitive impairment and academic underachievement.,10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,9dac5876-e171-40de-874d-d0b4756f0dce,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),T1.Q6.A1,Correlation,aa3bba18-67dd-4905-99b1-bcf00271499f,9dac5876-e171-40de-874d-d0b4756f0dce,Correlation,0,6512,6609,"risks associated with marijuana use during pregnancy, such as low birth weight or preterm birth,”",10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,76a3aaf0-6865-4831-a512-367f4478c346,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),T1.Q6.A2,Cause precedes effect,ef88c8fd-307e-441a-8876-9921efc67c45,76a3aaf0-6865-4831-a512-367f4478c346,Cause precedes effect,0,3295,3460,6-year-olds born to mothers who had smoked one joint or more daily in the first trimester showed a decreased ability to understand concepts in listening and reading.,10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,76a3aaf0-6865-4831-a512-367f4478c346,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),T1.Q6.A2,Cause precedes effect,ef88c8fd-307e-441a-8876-9921efc67c45,76a3aaf0-6865-4831-a512-367f4478c346,Cause precedes effect,0,1043,1148,"As states legalize marijuana or its medical use, expectant mothers are taking it up in increasing numbers",10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,76a3aaf0-6865-4831-a512-367f4478c346,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),T1.Q6.A2,Cause precedes effect,ef88c8fd-307e-441a-8876-9921efc67c45,76a3aaf0-6865-4831-a512-367f4478c346,Cause precedes effect,0,3472,3584,children exposed to THC in utero were more impulsive than other children and less able to focus their attention.,10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,76a3aaf0-6865-4831-a512-367f4478c346,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),T1.Q6.A2,Cause precedes effect,ef88c8fd-307e-441a-8876-9921efc67c45,76a3aaf0-6865-4831-a512-367f4478c346,Cause precedes effect,0,3295,3460,6-year-olds born to mothers who had smoked one joint or more daily in the first trimester showed a decreased ability to understand concepts in listening and reading.,10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,76a3aaf0-6865-4831-a512-367f4478c346,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),T1.Q6.A2,Cause precedes effect,ef88c8fd-307e-441a-8876-9921efc67c45,76a3aaf0-6865-4831-a512-367f4478c346,Cause precedes effect,0,3602,3746,"children of mothers who used marijuana heavily in the first trimester had lower scores in reading, math and spelling at age 14 than their peers.",10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,76a3aaf0-6865-4831-a512-367f4478c346,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),T1.Q6.A2,Cause precedes effect,ef88c8fd-307e-441a-8876-9921efc67c45,76a3aaf0-6865-4831-a512-367f4478c346,Cause precedes effect,0,4609,4712,"developing brains of teenagers can be altered with regular marijuana use, even eventually reducing I.Q.",10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,b3f6fa17-2da7-4b27-8187-dc6b27eaec71,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),T1.Q6.A7,Experts are cited,449343a8-a0e2-406d-bf43-39979c74a210,b3f6fa17-2da7-4b27-8187-dc6b27eaec71,Experts are cited,0,3821,3964,"Dr. Lauren M. Jansson, the director of pediatrics at the Center for Addiction and Pregnancy at the Johns Hopkins University School of Medicine.",10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,b3f6fa17-2da7-4b27-8187-dc6b27eaec71,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),T1.Q6.A7,Experts are cited,449343a8-a0e2-406d-bf43-39979c74a210,b3f6fa17-2da7-4b27-8187-dc6b27eaec71,Experts are cited,0,4341,4472,"Dr. Yasmin Hurd, a neuroscientist and the director of the addiction center at Icahn School of Medicine at Mount Sinai in Manhattan.",10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,b3f6fa17-2da7-4b27-8187-dc6b27eaec71,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),T1.Q6.A7,Experts are cited,449343a8-a0e2-406d-bf43-39979c74a210,b3f6fa17-2da7-4b27-8187-dc6b27eaec71,Experts are cited,0,4797,4914,"Jodi Gilman, an assistant professor of psychiatry at Harvard Medical School who studies adolescent users of cannabis.",10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,b3f6fa17-2da7-4b27-8187-dc6b27eaec71,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),T1.Q6.A7,Experts are cited,449343a8-a0e2-406d-bf43-39979c74a210,b3f6fa17-2da7-4b27-8187-dc6b27eaec71,Experts are cited,0,5116,5206,American Academy of Pediatrics and the American College of Obstetricians and Gynecologists,10122
SSScience and Causality Questions V2,a38c312f947af09b825238811b5ae2a4e91f5caedd325562b6522e9b0409bd82,78a04eb2-9135-45cf-a2c7-4ce60e1bd3ca,http://pe.goodlylabs.org/project/SSSPECaus2/task/778,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,b3f6fa17-2da7-4b27-8187-dc6b27eaec71,61f77a88-8f4a-407f-bdc6-7f06ef467f94,Science and Causality Questions for SSS Students V2,T1.Q6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),T1.Q6.A7,Experts are cited,449343a8-a0e2-406d-bf43-39979c74a210,b3f6fa17-2da7-4b27-8187-dc6b27eaec71,Experts are cited,0,5806,5940,"Marian Jarlenski, the study’s lead author and an assistant professor at the University of Pittsburgh Graduate School of Public Health.",10122
