schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1,T1.Q2,T1.Q5,T1.Q6,T1.Q7,T1.Q10,T1.Q11,T1.Q12.A1,T1.Q12.A2,T1.Q12.A3,T1.Q12.A4,T1.Q12.A5,T1.Q13,T1.Q14
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,4cccdac9-e8cb-4d80-8180-15ec7eb14009,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2340,3,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,7938392e-16bc-4d14-8bc8-3b434f8833b6,c636be57-d530-4acf-a195-464b75f02c7e,2019-10-27 07:49:36.775896,2019-10-27 07:50:46.771728,69.995832,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,Somewhat justified,No,No,,,"No, not at all",0,0,0,0,0,4,9
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,4cccdac9-e8cb-4d80-8180-15ec7eb14009,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2340,3,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,caa3a8b1-25fc-437d-b9e8-2baaba564bb6,c5f6ad37-9b2f-4296-98b7-13c797375dce,2019-10-29 00:57:56.478841,2019-10-29 01:00:18.845930,142.367089,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Maybe,Somewhat justified,No,No,,,I can't tell,0,0,0,0,0,5: Middling difficulty,9
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,8382977c-de75-41b9-b409-e710a79e14b6,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2341,4,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,0a8e98e9-3a2c-4129-aabd-b22091ad0a59,3bdbde72-ba27-4996-8f16-22c5ee97f8ed,2019-10-26 07:01:07.739760,2019-10-26 07:09:49.133297,521.393537,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Not at all justified,No,No,,,I can't tell,0,0,0,0,0,3,8
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,8382977c-de75-41b9-b409-e710a79e14b6,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2341,4,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,a3263a4e-23cb-4fb7-89a8-95f159dff391,c5f6ad37-9b2f-4296-98b7-13c797375dce,2019-10-29 00:59:35.021006,2019-10-29 01:01:16.566092,101.545086,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Completely justified,No,No,,,"No, not at all",0,0,0,0,0,5: Middling difficulty,9
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,8382977c-de75-41b9-b409-e710a79e14b6,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2341,4,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,38727503-5ff1-4e14-897f-a2c7d342623c,2f217c10-f40c-46e5-946b-06bb27904738,2019-10-29 04:26:06.896661,2019-10-29 04:27:21.668544,74.771883,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Yes,Somewhat justified,No,"Yes, multiple numbers",No numbers,No,"No, not at all",0,0,0,0,0,4,8
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,8382977c-de75-41b9-b409-e710a79e14b6,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2341,4,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,bbcdd4e2-72b4-49d9-ac86-e7391df38285,fc5a6a67-ccab-4437-963d-ff2fbbf0547e,2019-10-29 03:52:44.568338,2019-10-29 07:04:31.779816,11507.211478,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Yes,Somewhat justified,No,"Yes, multiple numbers","Number given, no comparison number given",No,"No, not at all",0,0,0,0,0,5: Middling difficulty,5: 50-50
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,82f4eb23-306c-445c-ab09-1255fb056f8a,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2342,4,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,2f0fc4ca-95e9-4e98-9c3e-f48c42372361,3bdbde72-ba27-4996-8f16-22c5ee97f8ed,2019-10-26 07:01:34.958250,2019-10-26 07:25:29.460043,1434.501793,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Not at all justified,No,No,,,I can't tell,0,0,0,0,0,4,9
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,82f4eb23-306c-445c-ab09-1255fb056f8a,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2342,4,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,72e97128-1cf9-4cdf-b129-0c5c74098151,c5f6ad37-9b2f-4296-98b7-13c797375dce,2019-10-29 01:01:32.026331,2019-10-29 01:02:11.186031,39.1597,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Completely justified,No,No,,,"No, not at all",0,0,0,0,0,5: Middling difficulty,9
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,82f4eb23-306c-445c-ab09-1255fb056f8a,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2342,4,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,425ddc2c-d315-4c27-b75a-e6ed3078f824,2f217c10-f40c-46e5-946b-06bb27904738,2019-10-29 04:26:07.002522,2019-10-29 04:28:08.069862,121.06734,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Somewhat justified,No,No,,,"No, not at all",0,0,0,0,0,3,9
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,82f4eb23-306c-445c-ab09-1255fb056f8a,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2342,4,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,658ae8e1-134f-4dff-acb4-b0b4abc6eecf,fc5a6a67-ccab-4437-963d-ff2fbbf0547e,2019-10-29 03:52:45.442568,2019-10-29 07:06:46.541796,11641.099228,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Completely justified,No,No,,,"No, not at all",0,0,0,0,0,5: Middling difficulty,5: 50-50
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,0495a1e9-0dcf-4361-8b64-8dbe5a160a9a,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2343,3,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,8c9e8efb-7563-47dc-b6d9-87569034c5a9,3bdbde72-ba27-4996-8f16-22c5ee97f8ed,2019-10-26 07:09:49.668173,2019-10-26 07:26:54.510172,1024.841999,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Somewhat justified,No,No,,,I can't tell,0,0,0,0,0,4,9
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,0495a1e9-0dcf-4361-8b64-8dbe5a160a9a,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2343,3,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,9f1eaca1-6911-4c63-960f-6364829bee35,2f217c10-f40c-46e5-946b-06bb27904738,2019-10-29 04:27:21.861058,2019-10-29 04:28:45.020107,83.159049,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Completely justified,No,No,,,"No, not at all",0,0,0,0,0,1: Easier than anything I've ever done in a classroom setting,10: 100% certain about all my answers
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,0495a1e9-0dcf-4361-8b64-8dbe5a160a9a,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2343,3,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,6a18b5e4-7ce0-4a21-b019-c328efc1f22e,c636be57-d530-4acf-a195-464b75f02c7e,2019-10-29 07:00:13.301469,2019-10-29 07:01:05.052452,51.750983,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Mostly justified,No,No,,,"No, not at all",0,0,0,0,0,3,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,bd28227f-65ab-426b-b41b-a0b9cbecea28,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2370,3,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,6f5eb3b9-a215-4762-a03f-1f3681711852,3bdbde72-ba27-4996-8f16-22c5ee97f8ed,2019-10-26 07:25:29.666956,2019-10-26 07:27:38.684577,129.017621,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Maybe,Slightly justified,"Yes, implicitly",No,,,I can't tell,0,0,0,0,0,4,9
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,bd28227f-65ab-426b-b41b-a0b9cbecea28,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2370,3,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,054b8136-a8bf-4cab-97bb-18acf0fe460e,2f217c10-f40c-46e5-946b-06bb27904738,2019-10-29 04:28:08.463098,2019-10-29 04:30:08.761490,120.298392,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",No,Somewhat justified,"Yes, explicitly",No,,,"Yes, implicitly",0,0,0,0,1,8,3
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,bd28227f-65ab-426b-b41b-a0b9cbecea28,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2370,3,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,15a5180f-e4cf-41e2-a259-81571c63c56c,eeb9cf94-29b2-401d-8b9d-eb509a570551,2019-10-29 20:34:08.493416,2019-10-29 20:35:52.364970,103.871554,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Maybe,Mostly justified,"Yes, explicitly",No,,,I can't tell,0,0,0,0,0,5: Middling difficulty,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,47e97070-1a56-45e5-8f38-5a43880bb6ef,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2371,3,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,a745f708-7d1f-4a4a-a4b6-799f5c925811,3bdbde72-ba27-4996-8f16-22c5ee97f8ed,2019-10-26 07:26:54.738899,2019-10-26 07:29:10.081869,135.34297,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Somewhat justified,No,No,,,I can't tell,0,0,0,0,0,3,9
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,47e97070-1a56-45e5-8f38-5a43880bb6ef,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2371,3,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,d4187014-7cb8-4218-8909-b5c32be0e389,2f217c10-f40c-46e5-946b-06bb27904738,2019-10-29 04:28:45.334065,2019-10-29 04:31:06.207017,140.872952,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Maybe,Somewhat justified,"Yes, explicitly",No,,,I can't tell,0,0,0,0,0,7,3
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,47e97070-1a56-45e5-8f38-5a43880bb6ef,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2371,3,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,fda6f8fd-9e38-445c-854a-9fc6c2f06083,fc5a6a67-ccab-4437-963d-ff2fbbf0547e,2019-10-29 07:06:46.750120,2019-10-29 07:13:18.837484,392.087364,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",Yes,Somewhat justified,"Yes, explicitly",No,,,"Yes, explicitly",1,0,0,0,0,5: Middling difficulty,5: 50-50
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1a6de788-297b-4a8b-b44f-eadf550ee496,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2372,3,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,2aca671c-1a0e-473c-82f9-5746c425aa47,3bdbde72-ba27-4996-8f16-22c5ee97f8ed,2019-10-26 07:27:39.193385,2019-10-26 07:29:51.830644,132.637259,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Maybe,Not at all justified,"Yes, implicitly",No,,,I can't tell,0,0,0,0,0,4,9
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1a6de788-297b-4a8b-b44f-eadf550ee496,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2372,3,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,950d42a1-7d35-46c0-bbf0-18980df2ce14,2f217c10-f40c-46e5-946b-06bb27904738,2019-10-29 04:30:09.193162,2019-10-29 04:31:43.472720,94.279558,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Maybe,Somewhat justified,"Yes, explicitly",No,,,I can't tell,0,0,0,0,0,4,7
ProbabilitySpecialist_2019_08_05,65f41c5a11228e225f5a1f7fecdda76385de5b42626d8b7e4f6223081093b7f6,1a6de788-297b-4a8b-b44f-eadf550ee496,https://pe.goodlylabs.org:443/project/NYU_Probability/task/2372,3,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,d38eb794-babb-4bd7-a85f-8049e8c02785,fc5a6a67-ccab-4437-963d-ff2fbbf0547e,2019-10-29 07:13:19.035297,2019-10-29 07:28:07.615707,888.58041,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Maybe,Not at all justified,"Yes, implicitly",No,,,"No, not at all",0,0,0,0,0,5: Middling difficulty,5: 50-50
