schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q1.A4,T1.Q1.A5,T1.Q1.A6,T1.Q1.A7,T1.Q1.A8,T1.Q1.A9,T1.Q1.A10,T1.Q1.A11,T1.Q1.A12,T1.Q1.A13,T1.Q2,T1.Q3,T1.Q5,T1.Q6.A1,T1.Q6.A2,T1.Q6.A3,T1.Q6.A4,T1.Q6.A5,T1.Q6.A6,T1.Q6.A7,T1.Q6.A8,T1.Q7,T1.Q9,T1.Q10,T1.Q11,T1.Q12,T1.Q13,T1.Q14,T1.Q15
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a78a4aeb-5d45-4894-b6fa-66a57976841e,https://pe.goodlylabs.org:443/project/NYU_Language/task/2333,3,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,3468a965-fa75-4d9d-a5a6-40425100891d,3daa4658-4528-49df-a915-5fc81f5c24c3,2019-10-26 23:04:52.947633,2019-10-26 23:13:51.578142,538.630509,"T1.Q1, T1.Q3, T1.Q5, T1.Q6, T1.Q12, T1.Q13, T1.Q14, T1.Q15",0,1,1,1,1,0,0,0,0,1,1,0,0,,Considerable misrepresentation,Somewhat strong,1,0,1,0,0,0,0,0,,,,,Nope,Somewhat,4,5: 50-50
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a78a4aeb-5d45-4894-b6fa-66a57976841e,https://pe.goodlylabs.org:443/project/NYU_Language/task/2333,3,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,fb7b6b7f-1801-4582-a5fc-6043c06283c4,277028ba-e7f9-4961-a1dc-ba39db960c5e,2019-10-29 02:14:36.724199,2019-10-29 02:19:36.098952,299.374753,"T1.Q1, T1.Q3, T1.Q5, T1.Q6, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,1,1,1,0,1,0,0,0,0,0,0,0,,Enormous misrepresentation,Very strong,0,0,1,0,0,0,0,0,,Very inappropriate,No,,Nope,,7,7
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a78a4aeb-5d45-4894-b6fa-66a57976841e,https://pe.goodlylabs.org:443/project/NYU_Language/task/2333,3,3,NYU_Articles/Pilot/ExplosiveReportRepAdamSchiff.txt,100029,ExplosiveReportRepAdamSchiff.txt,4c3b112770659ce6b8ac1363730d5843907463a9f5535277b674a6ad19e87364,8a5575a5-f1a3-420c-b5ba-14340a5ea836,2f217c10-f40c-46e5-946b-06bb27904738,2019-10-29 04:13:33.151704,2019-10-29 04:15:26.037115,112.885411,"T1.Q1, T1.Q5, T1.Q6, T1.Q12, T1.Q14, T1.Q15",0,0,0,1,1,0,0,0,0,0,0,0,0,,,Very strong,0,1,1,0,0,0,0,0,,,,,Nope,,3,9
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,822f0c4d-b15b-459c-b353-6e9802507287,https://pe.goodlylabs.org:443/project/NYU_Language/task/2362,3,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,791d822d-f921-48e1-84c6-46b2a3dd543e,2f217c10-f40c-46e5-946b-06bb27904738,2019-10-29 04:23:44.286986,2019-10-29 04:25:43.619756,119.33277,"T1.Q1, T1.Q3, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,0,0,0,0,0,0,0,0,0,,Some misrepresentation,,0,0,0,0,0,0,0,0,,,,,Nope,,4,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,822f0c4d-b15b-459c-b353-6e9802507287,https://pe.goodlylabs.org:443/project/NYU_Language/task/2362,3,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,29047387-9c00-4044-865f-b0bb85ef8e1d,b7d6d24b-95bb-4b2e-b0d5-6ff093c3aef5,2019-10-29 22:15:25.505139,2019-10-29 22:16:55.861504,90.356365,"T1.Q1, T1.Q3, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,0,0,0,0,0,0,0,0,0,,Minor misrepresentation,,0,0,0,0,0,0,0,0,,,,,Nope,,3,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,822f0c4d-b15b-459c-b353-6e9802507287,https://pe.goodlylabs.org:443/project/NYU_Language/task/2362,3,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,707e70d9-cdde-442b-8671-fb090503ff69,6101a2d3-ab29-4589-bf2e-55815fc0b447,2019-10-30 00:07:40.609957,2019-10-30 00:15:07.183257,446.5733,"T1.Q1, T1.Q5, T1.Q6, T1.Q12, T1.Q14, T1.Q15",0,0,0,1,0,0,0,0,0,0,0,0,0,,,Moderate,0,0,1,0,0,0,0,0,,,,,Great job!,,7,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,dd081b58-f5d9-4789-9f0b-4af0501c5dd7,https://pe.goodlylabs.org:443/project/NYU_Language/task/2328,4,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8aef7c55-146f-4071-9f6f-e0db5309a4d3,3daa4658-4528-49df-a915-5fc81f5c24c3,2019-10-26 22:52:46.975331,2019-10-26 22:56:59.784336,252.809005,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,0,0,,,,,Nope,,2,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,dd081b58-f5d9-4789-9f0b-4af0501c5dd7,https://pe.goodlylabs.org:443/project/NYU_Language/task/2328,4,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,53f58787-ab14-4ffe-9ee2-18fb0dba88b7,277028ba-e7f9-4961-a1dc-ba39db960c5e,2019-10-29 02:05:37.408297,2019-10-29 02:10:38.245901,300.837604,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,1,0,0,0,0,0,0,0,1,0,0,,,,0,0,0,0,0,0,0,0,,,,,Nope,,7,6
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,dd081b58-f5d9-4789-9f0b-4af0501c5dd7,https://pe.goodlylabs.org:443/project/NYU_Language/task/2328,4,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,7a040b48-6e1e-471f-b8cd-8d4445a17256,2f217c10-f40c-46e5-946b-06bb27904738,2019-10-29 02:56:05.502254,2019-10-29 04:11:28.633105,4523.130851,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Great job!,,4,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,dd081b58-f5d9-4789-9f0b-4af0501c5dd7,https://pe.goodlylabs.org:443/project/NYU_Language/task/2328,4,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,33b76bc7-3a98-4eac-b006-f9b9371e30e1,6101a2d3-ab29-4589-bf2e-55815fc0b447,2019-10-29 01:56:09.455953,2019-10-29 21:57:14.857574,72065.401621,"T1.Q1, T1.Q5, T1.Q6, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,0,0,1,0,1,0,0,0,0,0,0,0,,,Moderate,0,0,1,0,0,0,0,0,,Mildly inappropriate,"Yes, somewhat",,Great job!,,5: Middling difficulty,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,6f00a35e-bca1-4031-ab55-6428372e2ecb,https://pe.goodlylabs.org:443/project/NYU_Language/task/2352,3,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,4386c63e-56d2-4792-8b41-a685408e41c8,277028ba-e7f9-4961-a1dc-ba39db960c5e,2019-10-29 02:25:42.465167,2019-10-29 02:29:09.203637,206.73847,"T1.Q1, T1.Q5, T1.Q6, T1.Q12, T1.Q14, T1.Q15",0,0,0,1,0,0,0,0,0,0,0,0,0,,,Somewhat strong,0,0,0,0,1,0,0,0,,,,,Nope,,4,7
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,6f00a35e-bca1-4031-ab55-6428372e2ecb,https://pe.goodlylabs.org:443/project/NYU_Language/task/2352,3,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,d68c3801-db28-4014-a8d7-30c2bcf997d4,2f217c10-f40c-46e5-946b-06bb27904738,2019-10-29 04:18:00.823504,2019-10-29 04:19:25.908322,85.084818,"T1.Q1, T1.Q3, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,0,1,0,0,0,0,0,0,0,,Some misrepresentation,,0,0,0,0,0,0,0,0,,Somewhat inappropriate,No,,Nope,,2,9
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,6f00a35e-bca1-4031-ab55-6428372e2ecb,https://pe.goodlylabs.org:443/project/NYU_Language/task/2352,3,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,7bdae865-6c71-4b70-b3a2-bb688cb956e7,c636be57-d530-4acf-a195-464b75f02c7e,2019-10-29 06:55:11.798644,2019-10-29 06:59:36.116751,264.318107,"T1.Q1, T1.Q3, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,0,1,0,0,0,0,0,0,0,,Some misrepresentation,,0,0,0,0,0,0,0,0,,Completely appropriate,No,,Good job!,,4,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,68b8e84c-cf72-440f-9d71-8030705b7d6d,https://pe.goodlylabs.org:443/project/NYU_Language/task/2351,3,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,80a68cf6-9791-42be-8676-a0264411fe2a,277028ba-e7f9-4961-a1dc-ba39db960c5e,2019-10-29 02:24:21.651799,2019-10-29 02:27:26.725443,185.073644,"T1.Q1, T1.Q3, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,0,1,0,0,0,0,1,0,0,,Considerable misrepresentation,,0,0,0,0,0,0,0,0,,Completely appropriate,No,,Nope,,7,6
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,68b8e84c-cf72-440f-9d71-8030705b7d6d,https://pe.goodlylabs.org:443/project/NYU_Language/task/2351,3,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,1d00bed5-4c2a-486a-b374-c2448c02e1f8,2f217c10-f40c-46e5-946b-06bb27904738,2019-10-29 04:17:05.541814,2019-10-29 04:18:46.396502,100.854688,"T1.Q1, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,1,1,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,Somewhat inappropriate,"Yes, somewhat",,Nope,,3,9
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,68b8e84c-cf72-440f-9d71-8030705b7d6d,https://pe.goodlylabs.org:443/project/NYU_Language/task/2351,3,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,9168f2aa-aa93-42b0-96ab-d346b10f42ae,c636be57-d530-4acf-a195-464b75f02c7e,2019-10-29 06:51:49.883162,2019-10-29 06:56:24.545394,274.662232,"T1.Q1, T1.Q2, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",1,0,0,0,0,1,0,0,0,0,0,0,0,NOT AT ALL excessive/inappropriate,,,0,0,0,0,0,0,0,0,,Completely appropriate,Maybe,,Good job!,,3,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,d6d02a8c-8016-4a3a-b8a8-91c71e53c3ca,https://pe.goodlylabs.org:443/project/NYU_Language/task/2330,3,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,82adf6e6-1623-41c0-8a82-72ff5196766a,3daa4658-4528-49df-a915-5fc81f5c24c3,2019-10-26 22:57:00.088039,2019-10-26 23:02:48.896787,348.808748,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,0,0,0,0,0,0,0,0,1,,,,0,0,0,0,0,0,0,0,,,,,Nope,,2,9
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,d6d02a8c-8016-4a3a-b8a8-91c71e53c3ca,https://pe.goodlylabs.org:443/project/NYU_Language/task/2330,3,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,0aa437d7-14e8-4caa-9625-20940e44c9c0,277028ba-e7f9-4961-a1dc-ba39db960c5e,2019-10-29 02:10:38.484754,2019-10-29 02:12:33.898812,115.414058,"T1.Q1, T1.Q5, T1.Q6, T1.Q12, T1.Q14, T1.Q15",0,0,0,1,0,0,0,0,0,0,0,0,0,,,Very strong,0,1,0,0,0,0,0,0,,,,,Nope,,4,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,d6d02a8c-8016-4a3a-b8a8-91c71e53c3ca,https://pe.goodlylabs.org:443/project/NYU_Language/task/2330,3,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,3124118b-6a19-43fd-beec-946553684e18,2f217c10-f40c-46e5-946b-06bb27904738,2019-10-29 04:11:29.138262,2019-10-29 04:12:58.544332,89.40607,"T1.Q1, T1.Q3, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,0,0,0,0,0,0,0,0,0,,Some misrepresentation,,0,0,0,0,0,0,0,0,,,,,Nope,,2,10: 100% certain about all my answers
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,bad050d1-07a8-47ba-b9b8-f09e72a5e17a,https://pe.goodlylabs.org:443/project/NYU_Language/task/2361,3,3,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,265f5c4e-5535-4884-9fc1-af535a8b8b18,2f217c10-f40c-46e5-946b-06bb27904738,2019-10-29 04:23:31.361849,2019-10-29 04:25:06.317522,94.955673,"T1.Q1, T1.Q3, T1.Q5, T1.Q6, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,1,0,1,1,1,0,0,0,0,0,0,0,,Some misrepresentation,Very strong,1,0,0,0,0,0,0,0,,Somewhat inappropriate,"Yes, definitely",,Nope,,4,8
