schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q1.A4,T1.Q1.A5,T1.Q1.A6,T1.Q2.A1,T1.Q2.A2,T1.Q2.A3,T1.Q2.A4,T1.Q2.A5,T1.Q2.A6,T1.Q3.A1,T1.Q3.A2,T1.Q3.A3,T1.Q3.A4,T1.Q3.A5,T1.Q3.A6,T1.Q3.A7,T1.Q4,T1.Q5,T1.Q6.A1,T1.Q6.A2,T1.Q6.A3,T1.Q6.A4,T1.Q6.A5,T1.Q6.A6,T1.Q6.A7,T1.Q6.A8,T1.Q6.A9,T1.Q6.A10,T1.Q7,T1.Q8,T1.Q9,T1.Q10
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,8ec48734-f155-434c-b9d4-320494754782,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2377,15,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,02eea1e5-7d2c-437d-8997-2c735380e41c,777499f2-b327-41ea-92f5-ee17f66052c9,2019-10-26 00:18:26.203009,2019-10-26 00:29:38.933414,672.730405,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,3,9
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,8ec48734-f155-434c-b9d4-320494754782,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2377,15,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,4b6688f1-2675-4209-b8df-776e01ce10cb,7d6fb0c7-ea9b-48c5-aeb1-335566004b42,2019-10-26 00:17:11.675144,2019-10-26 00:29:43.281933,751.606789,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,4,9
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,8ec48734-f155-434c-b9d4-320494754782,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2377,15,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,96a91274-b615-4384-94d6-70b03c334f0b,c636be57-d530-4acf-a195-464b75f02c7e,2019-10-26 00:17:12.909758,2019-10-26 00:29:54.646532,761.736774,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,4,9
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,8ec48734-f155-434c-b9d4-320494754782,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2377,15,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,beb11a16-7117-470b-91d9-ab5b9fbb501d,45e63046-b3d0-494d-8e31-3ee8b36f09bb,2019-10-26 00:20:07.507068,2019-10-26 00:29:59.883047,592.375979,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,6,7
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,8ec48734-f155-434c-b9d4-320494754782,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2377,15,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,60de5c90-3f8a-4a0f-a18e-f69c5bb0c987,e2b500c4-f92a-4b54-a0ad-6c37739aa27b,2019-10-26 00:19:30.851777,2019-10-26 00:30:35.511628,664.659851,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,7,7
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,69a7acc6-3c65-4d70-b3f7-ccb4c19460f8,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2378,6,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,8de8fbcc-3ac4-40bc-9a87-fcbd73272c45,af86a52b-73e9-4015-9d1a-3373c66e5ec6,2019-10-26 00:16:32.282781,2019-10-26 00:37:17.872008,1245.589227,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,7,7
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,69a7acc6-3c65-4d70-b3f7-ccb4c19460f8,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2378,6,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,c9f4a518-409d-4570-8f05-f46a7622e02b,69ade85c-5406-42e0-bc27-59d72562b80d,2019-10-26 00:19:34.037317,2019-10-26 00:46:25.279458,1611.242141,"T1.Q1, T1.Q2, T1.Q6, T1.Q9, T1.Q10",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,,,10: Harder than anything I've ever done in a classroom setting,10: 100% certain about all my answers
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,69a7acc6-3c65-4d70-b3f7-ccb4c19460f8,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2378,6,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,789ab898-4136-443f-8fbf-e7b3f6894b23,fc5a6a67-ccab-4437-963d-ff2fbbf0547e,2019-10-26 00:29:46.896324,2019-10-26 00:46:30.731031,1003.834707,"T1.Q1, T1.Q2, T1.Q6, T1.Q9, T1.Q10",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,,,5: Middling difficulty,5: 50-50 that I had it on any given item
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,69a7acc6-3c65-4d70-b3f7-ccb4c19460f8,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2378,6,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,c5c02220-b179-4a05-bf53-7cf11f3689f8,b9d2f7b2-0855-41a1-b868-b539fc1ce360,2019-10-26 00:17:19.249049,2019-10-26 00:46:45.769388,1766.520339,"T1.Q1, T1.Q2, T1.Q6, T1.Q9, T1.Q10",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,,,8,8
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,69a7acc6-3c65-4d70-b3f7-ccb4c19460f8,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2378,6,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,2a817d1f-0db5-41b3-bd54-a6a890c56ef8,c636be57-d530-4acf-a195-464b75f02c7e,2019-10-26 00:17:13.009416,2019-10-26 00:46:58.828010,1785.818594,"T1.Q1, T1.Q2, T1.Q6, T1.Q9, T1.Q10",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,,,4,8
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,69a7acc6-3c65-4d70-b3f7-ccb4c19460f8,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2378,6,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,ddcd4d0b-a201-41e5-8ef4-5e3dfff8b968,e2b500c4-f92a-4b54-a0ad-6c37739aa27b,2019-10-26 00:19:31.335378,2019-10-26 00:47:21.543437,1670.208059,"T1.Q1, T1.Q2, T1.Q6, T1.Q9, T1.Q10",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,,,9,6
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,76145911-617c-41c7-922b-2c7ec6087433,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2379,3,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,3cef7d5d-edfb-4bee-8053-7282c5063185,af86a52b-73e9-4015-9d1a-3373c66e5ec6,2019-10-28 03:35:23.621966,2019-10-28 03:36:17.145298,53.523332,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,8,8
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,76145911-617c-41c7-922b-2c7ec6087433,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2379,3,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,b89991ca-7082-47f2-9f45-fdb7732c3353,a7116bc5-e543-43f5-b5e9-1fec942976cd,2019-10-29 01:32:22.586016,2019-10-29 01:33:28.875563,66.289547,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,3,8
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,76145911-617c-41c7-922b-2c7ec6087433,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2379,3,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,324780f6-a2ca-4936-8255-ee649c5cd6ec,bf50882b-7326-4fab-a5c1-0e5cc9bd24f2,2019-10-29 02:14:41.808896,2019-10-29 02:15:36.869397,55.060501,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,3,8
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,18e3f610-97c0-4f07-9485-c21d67349f1d,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2380,3,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,161133e0-d743-4b33-8daa-a120aed390f0,af86a52b-73e9-4015-9d1a-3373c66e5ec6,2019-10-28 03:35:23.724728,2019-10-28 03:37:15.606795,111.882067,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,10: 100% certain about all my answers
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,18e3f610-97c0-4f07-9485-c21d67349f1d,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2380,3,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,27fef8b4-f08a-436a-90b6-5b30997dd52b,a7116bc5-e543-43f5-b5e9-1fec942976cd,2019-10-29 01:32:22.692934,2019-10-29 01:35:03.099096,160.406162,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,4,8
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,18e3f610-97c0-4f07-9485-c21d67349f1d,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2380,3,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,342397a0-d6c7-4691-bb0a-c0cc0b1da5fe,bf50882b-7326-4fab-a5c1-0e5cc9bd24f2,2019-10-29 02:14:41.976710,2019-10-29 02:16:35.097730,113.12102,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,1: Easier than anything I've ever done in a classroom setting,1: I was guessing randomly for everything
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,8eead581-5ee0-4949-b8bc-d26e9068db52,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2381,3,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,cc8bdd8b-68a8-430b-8661-d657d2f7c38b,af86a52b-73e9-4015-9d1a-3373c66e5ec6,2019-10-28 03:36:17.387233,2019-10-28 03:37:55.017267,97.630034,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,10: 100% certain about all my answers
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,8eead581-5ee0-4949-b8bc-d26e9068db52,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2381,3,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,6be7ef9a-3645-4da6-a283-712e8595611e,a7116bc5-e543-43f5-b5e9-1fec942976cd,2019-10-29 01:33:29.185991,2019-10-29 01:36:09.524586,160.338595,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,3,9
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,8eead581-5ee0-4949-b8bc-d26e9068db52,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2381,3,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,0e356cbb-e8a8-4151-80a7-606336c8f9ee,bf50882b-7326-4fab-a5c1-0e5cc9bd24f2,2019-10-29 02:15:37.201259,2019-10-29 02:17:44.652663,127.451404,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,1: Easier than anything I've ever done in a classroom setting,10: 100% certain about all my answers
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,d75a7994-031d-4dc7-ba69-e75183022061,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2382,3,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,2efaa542-caad-4e2b-9c66-27c15e3c3ea5,af86a52b-73e9-4015-9d1a-3373c66e5ec6,2019-10-28 03:37:15.824864,2019-10-28 03:39:07.697093,111.872229,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,6,10: 100% certain about all my answers
NYU_Reasoning,21c497e18f280a5d616fbee52c532b0fe758d8ebcd992d49c1fe1a07437d7640,d75a7994-031d-4dc7-ba69-e75183022061,https://pe.goodlylabs.org:443/project/NYU_Reasoning/task/2382,3,3,NYU_Articles/Pilot/CouldTrumpsImpeachmentPushHilary.txt,100030,CouldTrumpsImpeachmentPushHilary.txt,dafa2bb8de86d276aa69797936139a5fdb4c067ef5353f586b53fab36bdd360b,eea78456-02ee-488c-9489-b3e7c96293f1,a7116bc5-e543-43f5-b5e9-1fec942976cd,2019-10-29 01:35:03.578615,2019-10-29 01:38:51.210001,227.631386,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,3,8
