schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q1.A4,T1.Q1.A5,T1.Q1.A6,T1.Q1.A7,T1.Q1.A8,T1.Q1.A9,T1.Q1.A10,T1.Q1.A11,T1.Q1.A12,T1.Q1.A13,T1.Q2,T1.Q3,T1.Q5,T1.Q6.A1,T1.Q6.A2,T1.Q6.A3,T1.Q6.A4,T1.Q6.A5,T1.Q6.A6,T1.Q6.A7,T1.Q6.A8,T1.Q7,T1.Q9,T1.Q10,T1.Q11,T1.Q12,T1.Q13,T1.Q14,T1.Q15
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1d147542-985a-43a7-b06a-00e57daf3726,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-09-16 19:15:45.550126,2019-09-16 19:21:56.444693,370.894567,"T1.Q1, T1.Q3, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,0,1,0,0,0,0,0,0,0,,Minor misrepresentation,,0,0,0,0,0,0,0,0,,Moderately inappropriate,"Yes, somewhat",,Nope,,5: Middling difficulty,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,7b02602a-9c3c-4de8-a93d-d15a3aa477e6,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-09-16 23:24:18.808133,2019-09-16 23:25:37.329830,78.521697,"T1.Q1, T1.Q3, T1.Q5, T1.Q6, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q14, T1.Q15",0,1,0,1,1,1,0,1,0,0,0,0,0,,Some misrepresentation,Mild,0,0,1,0,0,1,0,0,,Moderately inappropriate,Maybe,Not at all,Nope,,5: Middling difficulty,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8c6f8b6e-eb70-40c7-bb29-f1a6ce8b019c,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-09-17 06:16:10.389219,2019-09-17 06:26:07.314929,596.92571,"T1.Q1, T1.Q3, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,0,1,0,0,0,0,0,0,0,,The exaggeration could not possibly mislead anyone,,0,0,0,0,0,0,0,0,,Mildly inappropriate,No,,Nope,,6,7
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,4895381c-cfd4-4a1d-bd92-c517905d498e,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-09-19 00:32:08.643435,2019-09-19 00:36:38.755508,270.112073,"T1.Q1, T1.Q3, T1.Q5, T1.Q6, T1.Q12, T1.Q14, T1.Q15",0,1,0,1,0,0,0,0,0,0,0,0,0,,Enormous misrepresentation,Very strong,0,0,1,0,0,0,0,0,,,,,Nope,,5: Middling difficulty,6
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,77c6d209-4a53-4dae-b3bb-0054d651302b,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-09-19 00:32:08.643435,2019-09-19 00:36:38.756836,270.113401,"T1.Q1, T1.Q3, T1.Q5, T1.Q6, T1.Q12, T1.Q14, T1.Q15",0,1,0,1,0,0,0,0,0,0,0,0,0,,Enormous misrepresentation,Very strong,0,0,1,0,0,0,0,0,,,,,Nope,,5: Middling difficulty,6
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,a09122a8-8d5e-40bd-accc-9b1a4aaec29a,03d36f1f-7b8a-4dd4-9ebe-246a1461a007,2019-09-19 07:31:22.639828,2019-09-19 07:32:24.245424,61.605596,"T1.Q1, T1.Q3, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,0,0,0,0,0,0,0,0,0,,Some misrepresentation,,0,0,0,0,0,0,0,0,,,,,Good job!,,5: Middling difficulty,6
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,2d58a711-c3da-4308-8e16-4e032010afd1,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-09-19 07:33:41.516558,2019-09-19 07:37:34.075413,232.558855,"T1.Q1, T1.Q3, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,0,1,0,0,0,0,0,0,0,,The exaggeration could not possibly mislead anyone,,0,0,0,0,0,0,0,0,,Mildly inappropriate,No,,Good job!,,5: Middling difficulty,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,9db6c677-9ef3-4cc9-826f-069444976518,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-09-20 01:47:10.344417,2019-09-20 01:51:50.362879,280.018462,"T1.Q1, T1.Q3, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,0,1,0,0,0,0,0,0,0,,Some misrepresentation,,0,0,0,0,0,0,0,0,,Moderately inappropriate,No,,Good job!,,3,7
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,483a8c12-23ef-44ff-b2d6-6d4996f99097,bd786026-bad5-4fa8-9a3a-38ca03a16412,2019-09-20 01:20:18.315626,2019-09-20 03:31:54.520523,7896.204897,"T1.Q1, T1.Q3, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,0,1,0,0,0,0,0,0,0,,Some misrepresentation,,0,0,0,0,0,0,0,0,,Completely appropriate,Maybe,,Nope,,6,5: 50-50
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8a1b6109-5e04-4aa9-bd40-f7cd65aaabf9,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2019-09-20 04:43:49.688050,2019-09-20 04:56:27.261924,757.573874,"T1.Q1, T1.Q3, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,1,1,0,1,0,0,0,0,0,,Considerable misrepresentation,,0,0,0,0,0,0,0,0,,Somewhat inappropriate,"Yes, somewhat",Not at all,Nope,,4,7
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,35148b5c-09a5-4abb-b1fc-260e7958488a,ad9e9ff6-b175-4aa0-a5f9-6d6df546a0da,2019-09-20 05:05:30.897244,2019-09-20 05:07:19.548400,108.651156,"T1.Q1, T1.Q3, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,1,1,0,0,1,0,0,0,0,0,0,0,,Minor misrepresentation,,0,0,0,0,0,0,0,0,,Mildly inappropriate,No,,Good job!,,3,7
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,cc0923e0-258b-42f7-86df-d68ef9d4d54c,9edd2824-48d3-49db-97ae-9713b37592d3,2019-09-20 07:38:30.839407,2019-09-20 07:40:45.253905,134.414498,"T1.Q1, T1.Q3, T1.Q5, T1.Q6, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,1,0,1,1,1,0,0,0,0,0,0,0,,The exaggeration could not possibly mislead anyone,Moderate,1,1,1,0,0,0,0,0,,Mildly inappropriate,No,,Good job!,,7,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,cc232db2-146e-4382-af08-21560ff1c774,3412be43-641f-4df9-a2d3-bc24946e4640,2019-09-20 17:15:39.482115,2019-09-20 17:18:51.344306,191.862191,"T1.Q1, T1.Q3, T1.Q11, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,0,0,0,0,1,0,0,0,0,,Minor misrepresentation,,0,0,0,0,0,0,0,0,,,,Mildly,Good job!,,4,7
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,b86ec09a-243d-486b-b3c3-40159db69041,aa6922da-994c-4d34-aa93-ae9abc41d8f7,2019-09-20 19:24:10.565796,2019-09-20 19:31:24.691716,434.12592,"T1.Q1, T1.Q3, T1.Q5, T1.Q6, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,1,0,1,1,1,0,0,0,0,0,0,0,,Minor misrepresentation,Mild,0,0,1,1,0,0,0,0,,Completely appropriate,No,,Good job!,,3,7
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,155baaf6-04f3-457e-948e-bfc35463b632,59deb714-60fb-4368-ac51-101d628951ef,2019-09-20 19:01:47.035155,2019-09-20 19:32:39.634679,1852.599524,"T1.Q1, T1.Q3, T1.Q5, T1.Q6, T1.Q7, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q14, T1.Q15",0,1,0,1,0,1,0,1,0,0,0,0,0,,Some misrepresentation,Moderate,0,0,0,0,0,0,0,1,negative,Mildly inappropriate,No,Not at all,Good job!,,4,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,c412e539-3cd1-4cef-b63e-7904967dffe6,570cd855-dfc7-4afd-9930-f45285d207bc,2019-09-20 20:06:36.294240,2019-09-20 20:10:49.222457,252.928217,"T1.Q1, T1.Q2, T1.Q3, T1.Q5, T1.Q6, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",1,1,0,1,1,1,0,0,0,0,0,0,0,NOT AT ALL excessive/inappropriate,Minor misrepresentation,Mild,0,0,0,0,0,1,0,0,,Mildly inappropriate,No,,Nope,,3,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,913a85f4-bc21-4fd7-898f-52e7c5bae89a,294a6c7b-515a-495b-b8c9-2ec7df3ef46b,2019-09-20 20:22:29.264446,2019-09-20 20:24:33.749599,124.485153,"T1.Q1, T1.Q3, T1.Q5, T1.Q6, T1.Q12, T1.Q14, T1.Q15",0,1,1,1,1,0,0,0,0,0,0,0,0,,Some misrepresentation,Very strong,0,0,1,0,0,0,0,0,,,,,Nope,,4,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,a25ed7d6-4f1b-40a4-9f72-54e13e5658eb,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2171,28,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,fc265755-57a4-46af-a9cb-dc109342a3ae,50966100-9a8f-41d7-9ef4-be1a09c283e0,2019-09-20 21:47:10.756801,2019-09-20 21:55:30.628320,499.871519,"T1.Q1, T1.Q3, T1.Q5, T1.Q6, T1.Q9, T1.Q10, T1.Q11, T1.Q12, T1.Q14, T1.Q15",0,1,0,1,0,1,0,1,0,0,0,0,0,,Minor misrepresentation,Somewhat strong,1,0,0,0,0,0,0,0,,Completely appropriate,No,Not at all,Good job!,,2,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,f65e3f32-7347-42b3-a6b2-39bc62e226c2,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2172,27,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,6d196fca-ed52-43c4-9818-a920f9fa789c,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-09-04 23:58:04.831378,2019-09-04 23:59:12.997157,68.165779,"T1.Q1, T1.Q12, T1.Q14, T1.Q15",0,0,0,0,1,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,,,,,Good job!,,4,5: 50-50
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,f65e3f32-7347-42b3-a6b2-39bc62e226c2,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2172,27,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,4184dcca-4395-4df4-9d24-8c6b5dc0d6c2,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-09-05 01:41:47.704870,2019-09-05 01:42:24.534878,36.830008,"T1.Q1, T1.Q5, T1.Q6, T1.Q9, T1.Q10, T1.Q12, T1.Q13, T1.Q14, T1.Q15",0,0,0,1,1,1,0,0,0,1,0,0,0,,,Moderate,0,0,0,1,0,0,0,0,,Completely appropriate,No,,Nope,Very Mildly,5: Middling difficulty,8
LanguageSpecialist_2019_08_08,383392eb525a877fee27c5e98a14f2ea089876892b30aab1cfa5a2a398394b3f,f65e3f32-7347-42b3-a6b2-39bc62e226c2,https://pe.goodlylabs.org/project/Sep-19-Tag-Sprint/task/2172,27,30,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,7bf26078-daf2-409c-80d3-1559a56ca504,45c40bb3-569d-4d6c-9067-bdf0cb3ce923,2019-09-05 01:26:09.326283,2019-09-05 01:47:32.613129,1283.286846,"T1.Q1, T1.Q3, T1.Q9, T1.Q10, T1.Q12, T1.Q14, T1.Q15",0,1,0,0,0,1,0,0,0,0,1,1,0,,The exaggeration could not possibly mislead anyone,,0,0,0,0,0,0,0,0,,Mildly inappropriate,No,,Good job!,,8,7
