schema_namespace,schema_sha256,topic_uuid,topic_name,topic_options,question_uuid,question_label,question_text,question_type,question_hint_type,question_next_questions,alpha_distance,question_options,answer_count,answer_uuid,answer_label,answer_content,answer_next_questions,highlight,require_highlight,answer_options
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},24529509-668e-44aa-89df-46c7309bd437,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",CHECKBOX,NONE,,nominal,{},13,62f4e93a-37ee-4a66-a1d0-c1a7ed2e323d,T1.Q1.A11,Colorful but not misleading in any way,,1,1,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},24529509-668e-44aa-89df-46c7309bd437,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",CHECKBOX,NONE,,nominal,{},13,7ec9664d-0b8e-414d-9cba-70a7e1e2ca86,T1.Q1.A12,Other problem with language,,1,1,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},24529509-668e-44aa-89df-46c7309bd437,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",CHECKBOX,NONE,,nominal,{},13,0cc9ecc9-b72a-4098-9015-0cce7df5597d,T1.Q1.A13,Nothing wrong with language,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},329ef182-1ee3-42d7-9947-f27992b95849,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",RADIO,NONE,,nominal,{},5,90d5b9b5-bd4f-48e9-ad6b-206a3dfd53c2,T1.Q2.A1,EXTREMELY excessive/inappropriate,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},329ef182-1ee3-42d7-9947-f27992b95849,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",RADIO,NONE,,nominal,{},5,c1ec2b35-b679-416f-ba50-84529b923fd8,T1.Q2.A2,CONSIDERABLY excessive/inappropriate,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},329ef182-1ee3-42d7-9947-f27992b95849,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",RADIO,NONE,,nominal,{},5,d1390b95-468e-43bf-bd85-4c5b1d79bdc0,T1.Q2.A3,SOMEWHAT excessive/inappropriate,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},329ef182-1ee3-42d7-9947-f27992b95849,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",RADIO,NONE,,nominal,{},5,d2c5205f-60ee-44f1-8846-95888a2e0085,T1.Q2.A4,MILDLY excessive/inappropriate,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},329ef182-1ee3-42d7-9947-f27992b95849,T1.Q2,"The use of metaphorical language (e.g., metaphors of war, disease, infection, invasion, alien, decay, etc) is....",RADIO,NONE,,nominal,{},5,13c83c1f-712f-47a1-bd93-96e29d60487e,T1.Q2.A5,NOT AT ALL excessive/inappropriate,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},4027463f-9a2b-4357-89c2-092b4033ac49,T1.Q3,How much does the exaggeration misrepresent reality?,RADIO,NONE,,nominal,{},5,7fa17ca5-1561-48ec-b50e-34401d165b30,T1.Q3.A1,Enormous misrepresentation,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},4027463f-9a2b-4357-89c2-092b4033ac49,T1.Q3,How much does the exaggeration misrepresent reality?,RADIO,NONE,,nominal,{},5,c66ee327-819a-4491-9510-cb98e7d8ea14,T1.Q3.A2,Considerable misrepresentation,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},4027463f-9a2b-4357-89c2-092b4033ac49,T1.Q3,How much does the exaggeration misrepresent reality?,RADIO,NONE,,nominal,{},5,ff2dc973-7591-42f6-887b-9417b5f8c4d2,T1.Q3.A3,Some misrepresentation,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},4027463f-9a2b-4357-89c2-092b4033ac49,T1.Q3,How much does the exaggeration misrepresent reality?,RADIO,NONE,,nominal,{},5,ff2b7247-a125-42f5-bca3-ff663b60bc46,T1.Q3.A4,Minor misrepresentation,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},4027463f-9a2b-4357-89c2-092b4033ac49,T1.Q3,How much does the exaggeration misrepresent reality?,RADIO,NONE,,nominal,{},5,c84f16dd-3c1f-4fce-894f-ba0037a443e8,T1.Q3.A5,The exaggeration could not possibly mislead anyone,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},90000ec9-b679-4338-b5e5-1f5ebdecad3f,T1.Q4,How badly inappropriate is the emotional tone?,RADIO,NONE,,nominal,{},6,07a0a86f-50e5-45df-bfb6-36532b49bc2a,T1.Q4.A1,Very inappropriate,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},90000ec9-b679-4338-b5e5-1f5ebdecad3f,T1.Q4,How badly inappropriate is the emotional tone?,RADIO,NONE,,nominal,{},6,8d4ee2de-d687-4366-8292-5e0d665b524b,T1.Q4.A2,Somewhat inappropriate,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},90000ec9-b679-4338-b5e5-1f5ebdecad3f,T1.Q4,How badly inappropriate is the emotional tone?,RADIO,NONE,,nominal,{},6,9f0950ce-d829-4de9-b713-0aa156408cae,T1.Q4.A3,Moderately inappropriate,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},90000ec9-b679-4338-b5e5-1f5ebdecad3f,T1.Q4,How badly inappropriate is the emotional tone?,RADIO,NONE,,nominal,{},6,e3429e16-f7ae-464a-aee6-98f7383b9fb8,T1.Q4.A4,Mildly inappropriate,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},90000ec9-b679-4338-b5e5-1f5ebdecad3f,T1.Q4,How badly inappropriate is the emotional tone?,RADIO,NONE,,nominal,{},6,e9365423-77f1-46f3-a45c-76960638c145,T1.Q4.A5,Very mildly inappropriate,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},90000ec9-b679-4338-b5e5-1f5ebdecad3f,T1.Q4,How badly inappropriate is the emotional tone?,RADIO,NONE,,nominal,{},6,9652864a-a06d-4c36-a738-5938d5ecd066,T1.Q4.A6,Not inappropriate at all,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},2ee37beb-a7d0-43e8-9e7b-6b02a5360004,T1.Q5,Which of the following emotions does the passage express? Check all that apply.,CHECKBOX,NONE,,nominal,{},8,3cfd8960-8722-48be-b9f8-0bfefcf4948e,T1.Q5.A1,Disgust,,1,1,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},2ee37beb-a7d0-43e8-9e7b-6b02a5360004,T1.Q5,Which of the following emotions does the passage express? Check all that apply.,CHECKBOX,NONE,,nominal,{},8,bd53b0a7-d650-4881-bb7e-816bdb2f0157,T1.Q5.A2,Contempt,,1,1,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},2ee37beb-a7d0-43e8-9e7b-6b02a5360004,T1.Q5,Which of the following emotions does the passage express? Check all that apply.,CHECKBOX,NONE,,nominal,{},8,beb20f31-edcb-4ee2-a160-8b68e3d915eb,T1.Q5.A3,"Outrage, indignation",,1,1,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},2ee37beb-a7d0-43e8-9e7b-6b02a5360004,T1.Q5,Which of the following emotions does the passage express? Check all that apply.,CHECKBOX,NONE,,nominal,{},8,da54b361-7d7b-4e5b-a052-067929477830,T1.Q5.A4,"Fear, threat",,1,1,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},2ee37beb-a7d0-43e8-9e7b-6b02a5360004,T1.Q5,Which of the following emotions does the passage express? Check all that apply.,CHECKBOX,NONE,,nominal,{},8,67589e87-fb08-467c-a24d-4d33b802a212,T1.Q5.A5,"Vindictiveness, spite",,1,1,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},2ee37beb-a7d0-43e8-9e7b-6b02a5360004,T1.Q5,Which of the following emotions does the passage express? Check all that apply.,CHECKBOX,NONE,,nominal,{},8,61686c65-cda4-4268-9cee-8d741c1c2796,T1.Q5.A6,Sadness,,1,1,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},2ee37beb-a7d0-43e8-9e7b-6b02a5360004,T1.Q5,Which of the following emotions does the passage express? Check all that apply.,CHECKBOX,NONE,,nominal,{},8,b57f3f8d-bdf7-469c-9814-0afd7ab9a269,T1.Q5.A7,"Enthusiasm, joy",,1,1,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},2ee37beb-a7d0-43e8-9e7b-6b02a5360004,T1.Q5,Which of the following emotions does the passage express? Check all that apply.,CHECKBOX,NONE,,nominal,{},8,3bcfb4c3-cb03-45c4-9b9e-e95661d076e6,T1.Q5.A8,Other,T1.Q6,1,1,"{""NOHIGHLIGHT"": false, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},aecd8eec-4f11-400d-9e67-b06dc2c70a90,T1.Q6,What other emotion does the passage express?,TEXT,NONE,,nominal,{},1,d2b10a07-6f32-4514-815e-a4343258776e,T1.Q6.A1,placeholder answer for TEXT,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},7e4f43c1-4fe5-44b3-af2f-7d8328824d8f,T1.Q7,How inappropriate is the slang?,RADIO,NONE,,nominal,{},5,332386b9-28ae-4ee8-96d4-0e76d89d54c6,T1.Q7.A1,Very inappropriate,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},7e4f43c1-4fe5-44b3-af2f-7d8328824d8f,T1.Q7,How inappropriate is the slang?,RADIO,NONE,,nominal,{},5,94982c66-6329-4d30-9c41-1ec4513e6078,T1.Q7.A2,Somewhat inappropriate,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},7e4f43c1-4fe5-44b3-af2f-7d8328824d8f,T1.Q7,How inappropriate is the slang?,RADIO,NONE,,nominal,{},5,a4772896-19bd-4d28-804d-bd6745c705d3,T1.Q7.A3,Moderately inappropriate,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},7e4f43c1-4fe5-44b3-af2f-7d8328824d8f,T1.Q7,How inappropriate is the slang?,RADIO,NONE,,nominal,{},5,7e3fa8c4-0d22-4847-b30c-238bb7ce45a7,T1.Q7.A4,Mildly inappropriate,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},7e4f43c1-4fe5-44b3-af2f-7d8328824d8f,T1.Q7,How inappropriate is the slang?,RADIO,NONE,,nominal,{},5,2c3be3d7-4588-483d-9fb6-d48c41b6ebf8,T1.Q7.A5,Completely appropriate,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},334129c4-1451-4852-9029-c365a588b571,T1.Q8,Is the slang used to denigrate a group or perspective?,RADIO,NONE,,nominal,{},5,3abc00f7-cc3f-49b4-9fb8-e057ec7570fd,T1.Q8.A1,Extremely and obviously,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},334129c4-1451-4852-9029-c365a588b571,T1.Q8,Is the slang used to denigrate a group or perspective?,RADIO,NONE,,nominal,{},5,13c3e9ed-0a5b-45b6-af97-29f9f5acb2d9,T1.Q8.A2,Considerably,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},334129c4-1451-4852-9029-c365a588b571,T1.Q8,Is the slang used to denigrate a group or perspective?,RADIO,NONE,,nominal,{},5,18a8aa06-2208-49b0-a1db-be20d75e9e09,T1.Q8.A3,Somewhat,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},334129c4-1451-4852-9029-c365a588b571,T1.Q8,Is the slang used to denigrate a group or perspective?,RADIO,NONE,,nominal,{},5,2cd9fae1-8845-47f0-a54d-e007c99d2094,T1.Q8.A4,Slightly,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},334129c4-1451-4852-9029-c365a588b571,T1.Q8,Is the slang used to denigrate a group or perspective?,RADIO,NONE,,nominal,{},5,45049e96-4f36-40cb-b6c5-7d0dc94e83ed,T1.Q8.A5,Not at all,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},e9bfc30f-4f8f-43c4-9a4e-47d7aca082a9,T1.Q9,Do the errors in the writing make understanding the text more difficult?,RADIO,NONE,,nominal,{},5,a3b2e2ac-73e1-43e4-9298-df195d7fa4ed,T1.Q9.A1,Extremely,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},e9bfc30f-4f8f-43c4-9a4e-47d7aca082a9,T1.Q9,Do the errors in the writing make understanding the text more difficult?,RADIO,NONE,,nominal,{},5,1c111499-eb83-43ac-b9c3-3e7fdf4b183b,T1.Q9.A2,Considerably,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
Language_2018_09_04,790464e4ab80caa9bb7db172bd2709ac818ba19a667245731fd32bce14f6e4d2,557f79a2-8abd-46c7-a0e7-08bbfba5c5d2,Language Specialist V3,{},e9bfc30f-4f8f-43c4-9a4e-47d7aca082a9,T1.Q9,Do the errors in the writing make understanding the text more difficult?,RADIO,NONE,,nominal,{},5,444fa026-a56c-4da6-a673-25a141df18be,T1.Q9.A3,Somewhat,,0,1,"{""NOHIGHLIGHT"": true, ""OPTIONALHIGHLIGHT"": false}"
