article_num,article_sha256,article_id,quiz_task_uuid,tua_uuid,schema_namespace,schema_sha256,question_Number,answer_uuid,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,num_users,num_answer_choices,target_text,question_text,answer_content
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9d4ac736-52b7-40df-b2a9-6164fa081960,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,5,0,checklist,L,0.14285714285714285,0.8571428571428572,L,L,L,0.07142857142857142,14,9,L,Highlight all the ways the source is described ...(check & highlight all that apply),L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9d4ac736-52b7-40df-b2a9-6164fa081960,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,6,fd3e139d-e365-488f-97c3-4a4131f238e2,checklist,1,0.75,0.25,[],NA,NA,0.75,12,2,NA,"Using the highlighter options below, indicate which portions of the bolded text are:",Direct quote
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9d4ac736-52b7-40df-b2a9-6164fa081960,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,6,0,checklist,M,0.25,0.75,M,M,M,0.125,12,2,M,"Using the highlighter options below, indicate which portions of the bolded text are:",M
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9d4ac736-52b7-40df-b2a9-6164fa081960,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,7,0,checklist,L,0.0,1.0,L,L,L,0.0,8,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9d4ac736-52b7-40df-b2a9-6164fa081960,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,7,0,checklist,L,0.0,1.0,L,L,L,0.0,8,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9d4ac736-52b7-40df-b2a9-6164fa081960,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,7,0,checklist,L,0.0,1.0,L,L,L,0.0,8,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9d4ac736-52b7-40df-b2a9-6164fa081960,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,7,92a4760b-9e24-453d-9e48-55b25d154a95,checklist,4,0.875,0.125,[],NA,NA,0.875,8,6,NA,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:","Written public material (e.g. book, social media, etc.)"
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9d4ac736-52b7-40df-b2a9-6164fa081960,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,7,0,checklist,L,0.0,1.0,L,L,L,0.0,8,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9d4ac736-52b7-40df-b2a9-6164fa081960,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,7,0,checklist,L,0.125,0.875,L,L,L,0.0625,8,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9d4ac736-52b7-40df-b2a9-6164fa081960,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,8,6a70a312-2ac3-4b6f-8168-d2efd82d7440,ordinal,1,0.904943811627343,0.904943811627343,[],NA,NA,0.904943811627343,3,7,NA,How are the quoted sources' ideas important to the article?,Central idea/s of article.
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9d4ac736-52b7-40df-b2a9-6164fa081960,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,9,967a60b8-96a7-4999-9857-ea5df4844034,ordinal,7,0.9342150418290642,0.9342150418290642,[],NA,NA,0.9342150418290642,3,10,NA,"How difficult was this task for you, on the whole?",7
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9d4ac736-52b7-40df-b2a9-6164fa081960,b9ba9740-1266-4b5c-b4c2-e8d6d22246c8,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,10,00b1f68d-f6dd-4f7e-be7c-4b3c91e387ca,ordinal,4,0.7513670936879286,0.7513670936879286,[],NA,NA,0.7513670936879286,3,10,NA,"How confident are you about your answers, on the whole?",4
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,1,02b19f99-74a1-44a8-bfe3-8efd4b016a97,nominal,2,0.6666666666666666,0.3333333333333333,[],NA,NA,0.6666666666666666,3,2,NA,Why is the source being quoted?,"The source is offering commentary, explanation, judgment, or context about something newsworthy."
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,2,5af878ea-0efd-4ea4-9ee9-9f2f496df7ec,ordinal,5,0.9172226761959515,0.9172226761959515,[],NA,NA,0.9172226761959515,3,8,NA,Does the experience/knowledge/position of the quoted source qualify them to speak or write such claims?,There's no way to know based on the information given
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,3,465ce63e-b0b9-412c-9762-390522d83f87,nominal,1,1.0,1.0,[],NA,NA,1.0,3,2,NA,Is the source anonymous or unnamed?,Yes
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,2a6afb3b-4d56-4789-9604-393b55a3f836,checklist,1,1.0,0.0,[],NA,NA,1.0,3,9,NA,Has the author indicated why the source is unnamed?,No
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,4,0,checklist,L,0.0,1.0,L,L,L,0.0,3,9,L,Has the author indicated why the source is unnamed?,L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,5,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight all the ways the source is described ...(check & highlight all that apply),L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,5,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight all the ways the source is described ...(check & highlight all that apply),L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,5,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight all the ways the source is described ...(check & highlight all that apply),L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,5,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight all the ways the source is described ...(check & highlight all that apply),L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,5,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight all the ways the source is described ...(check & highlight all that apply),L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,5,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight all the ways the source is described ...(check & highlight all that apply),L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,5,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight all the ways the source is described ...(check & highlight all that apply),L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,5,0,checklist,L,0.0,1.0,L,L,L,0.0,4,9,L,Highlight all the ways the source is described ...(check & highlight all that apply),L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,5,fcd891a5-40a2-4af0-bfbf-c609d91958a6,checklist,9,1.0,0.0,[],NA,NA,1.0,4,9,NA,Highlight all the ways the source is described ...(check & highlight all that apply),"Only a vague description (e.g. ""experts say ..."")"
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,6,0,checklist,L,0.0,1.0,L,L,L,0.0,3,2,L,"Using the highlighter options below, indicate which portions of the bolded text are:",L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,6,557c5d51-1a69-4168-a738-c69eeb0faee8,checklist,2,1.0,0.0,[],NA,NA,1.0,3,2,NA,"Using the highlighter options below, indicate which portions of the bolded text are:",Paraphrase
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,7,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,7,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
2005,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,raw_3047990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,b27a22c1-bea6-4620-abfa-428d27316d2a,ca1ae7b4-fc13-4c15-9072-ab64df8ace1c,Covid_Sources_2002_03_20v2.1,a6b4870c9329437fdad00a93adde41702f8693f96167ef4198b7d68912b699c4,7,0,checklist,L,0.0,1.0,L,L,L,0.0,4,6,L,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",L
