highlight_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,ah_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,hg_tua_uuid,namespace,topic_name,case_number,start_pos,end_pos,target_text,source_text_length
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,1efb3d87-006b-44ac-994f-369abea85fed,80f1eda5-ad01-4955-9f64-2dc67579ee89,2018-08-02 23:14:07.593741,2018-08-02 23:51:34.901617,2247.307876,3b152d92-7ed4-43db-ba4d-a7a61fa32d91,,Probability,3,652,670,typically includes,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,1efb3d87-006b-44ac-994f-369abea85fed,80f1eda5-ad01-4955-9f64-2dc67579ee89,2018-08-02 23:14:07.593741,2018-08-02 23:51:34.901617,2247.307876,79438c2f-ec8f-42fe-abf4-6110c42fdf1b,,Probability,4,797,805,tends to,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,1efb3d87-006b-44ac-994f-369abea85fed,80f1eda5-ad01-4955-9f64-2dc67579ee89,2018-08-02 23:14:07.593741,2018-08-02 23:51:34.901617,2247.307876,14f48ad1-184b-433a-9ba3-0d21ac050820,,Probability,5,959,967,may bind,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,1efb3d87-006b-44ac-994f-369abea85fed,80f1eda5-ad01-4955-9f64-2dc67579ee89,2018-08-02 23:14:07.593741,2018-08-02 23:51:34.901617,2247.307876,4eb9bc3f-b510-447b-a9f0-532d38fa5809,,Probability,6,1380,1417,are associated with an increased risk,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,1efb3d87-006b-44ac-994f-369abea85fed,80f1eda5-ad01-4955-9f64-2dc67579ee89,2018-08-02 23:14:07.593741,2018-08-02 23:51:34.901617,2247.307876,517d137e-3764-4020-a2de-1c18f31d5642,,Probability,7,2066,2085,was associated with,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,1efb3d87-006b-44ac-994f-369abea85fed,80f1eda5-ad01-4955-9f64-2dc67579ee89,2018-08-02 23:14:07.593741,2018-08-02 23:51:34.901617,2247.307876,2bf2fef7-5d31-4759-b06d-36a73d41c31b,,Probability,8,2252,2265,significantly,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,1efb3d87-006b-44ac-994f-369abea85fed,80f1eda5-ad01-4955-9f64-2dc67579ee89,2018-08-02 23:14:07.593741,2018-08-02 23:51:34.901617,2247.307876,dc733c8e-2f3a-4f83-b140-5bb14c09116f,,Probability,9,2937,2950,may influence,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,1efb3d87-006b-44ac-994f-369abea85fed,80f1eda5-ad01-4955-9f64-2dc67579ee89,2018-08-02 23:14:07.593741,2018-08-02 23:51:34.901617,2247.307876,86b68347-d5df-4f89-bb23-83027f208fe5,,Probability,10,3592,3609,probably the best,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,99eaa149-680f-4745-b25b-24ae98bf6904,,Reasoning,1,3652,3787,"I think the majority of people who don\u2019t have other major dietary concerns should look toward the Mediterranean diet as a heart healthy",3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,780de4c2-86b7-44de-a980-0618f5c35fc4,,Evidence,1,383,523,"A Mediterranean diet rich in virgin olive oil improves the function of high-density lipoproteins, HDL, popularly known as `good\u2019 cholesterol",3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,780de4c2-86b7-44de-a980-0618f5c35fc4,,Evidence,1,634,905,"This type of diet typically includes lots of fruits and legumes that are rich in antioxidants as well as plenty of vegetables, whole grains and olive oil. It also tends to favor lean sources of protein like chicken or fish over red meat, which contains more saturated fat",3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,f22ce711-aa5b-4c80-830e-1e46bbf1c81c,,Evidence,2,2044,2126,Only the low-fat diet was associated with reduced LDL and total cholesterol levels,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,f22ce711-aa5b-4c80-830e-1e46bbf1c81c,,Evidence,2,1595,2041,"Hern\xe1ez and colleagues examined data on 296 older adults at risk for cardiovascular disease who were randomly assigned to one of three diets: a Mediterranean diet supplemented with one liter per week (about 34 fluid ounces) of extra virgin olive oil, a Mediterranean diet supplemented with 30 grams (1 oz) of nuts a day, or a low-fat diet.\n\nParticipants were 66 years old on average, and they were asked to follow their assigned diet for one year",3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,f22ce711-aa5b-4c80-830e-1e46bbf1c81c,,Evidence,2,2213,2265,None of the diets increased HDL levels significantly,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,1b20b2dd-520a-4527-8b56-0de8ffbcdeb3,,Evidence,3,2268,2395,But blood tests and lab work showed better HDL functioning in the group assigned to the Mediterranean diet with extra olive oil,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,ec1b7b69-132f-4640-aac7-c13686b02ccc,,Probability,1,216,227,may be tied,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,4285b39b-0de8-40f8-acd6-5e769b5f2044,,Probability,2,959,967,may bind,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,6789ff0a-84e7-4c57-941e-ae8447e1b58f,,Probability,3,1380,1399,are associated with,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,6789ff0a-84e7-4c57-941e-ae8447e1b58f,,Probability,3,1482,1500,is associated with,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,6789ff0a-84e7-4c57-941e-ae8447e1b58f,,Probability,3,2066,2085,was associated with,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,361de2a0-7f0d-4b84-b17f-928034a4b56c,,Probability,4,2427,2437,has linked,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,7e7edbb1-629d-49b6-b00b-5b51073101af,,Probability,5,2539,2566,"haven\u2019t conclusively proven",3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,2a9c8566-9069-4d59-aa57-82e21baf3884,,Probability,6,2937,2950,may influence,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,2a9c8566-9069-4d59-aa57-82e21baf3884,,Probability,6,2937,2950,may influence,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,1f427ff5-c926-4c2e-a898-e1eef6193f95,,Probability,7,3287,3295,might be,3796
fe67158f-7829-4187-8c9f-5812726e7208,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1140,SSSPETest2,1728,1728SSSArticle.txt,b3ab388528c6115f1d85529f203b533fb84143f467acfc31d289bdc58c08d49d,d588cac8-3887-4f8a-b459-7e87e3e7c4a5,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:41:09.497555,2018-08-02 23:55:13.882835,844.38528,49b31302-67c5-4961-b802-dda3fefb1312,,Probability,8,3592,3600,probably,3796
176075df-e4a7-4f41-9598-ce7246f195da,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1141,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,7dcf863a-9317-435e-b568-e0e7f1f2853a,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:46:58.589611,2018-08-03 00:10:30.370292,1411.780681,879a9798-a976-46b7-99d3-758818c8b78c,,Language,1,720,764,"Go smoke a pound of pot when you\u2019re pregnant",10122
176075df-e4a7-4f41-9598-ce7246f195da,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1141,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,7dcf863a-9317-435e-b568-e0e7f1f2853a,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:46:58.589611,2018-08-03 00:10:30.370292,1411.780681,879a9798-a976-46b7-99d3-758818c8b78c,,Language,1,2734,2773,"she isn\u2019t worried about his development",10122
176075df-e4a7-4f41-9598-ce7246f195da,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1141,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,7dcf863a-9317-435e-b568-e0e7f1f2853a,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:46:58.589611,2018-08-03 00:10:30.370292,1411.780681,8584f876-63b0-4bb7-89c3-6e6c5aa85db2,,Evidence,1,2395,2633,"almost 4 percent of mothers-to-be said they had used marijuana in the past month in 2014, compared with 2.4 percent in 2002. (By comparison, roughly 9 percent of pregnant women ages 18 to 44 acknowledge using alcohol in the previous month",10122
176075df-e4a7-4f41-9598-ce7246f195da,https://pe.goodlylabs.org/project/SemanticsTriager1.4C2/task/1141,SSSPETest2,1739,1739SSSArticle.txt,a6a4d058630efccca1ce1f7e636ca8f3e392460db4e62c2280617edc9b209be0,7dcf863a-9317-435e-b568-e0e7f1f2853a,2abbe1a3-c9a7-41ab-9738-64ca86756d37,2018-08-02 23:46:58.589611,2018-08-03 00:10:30.370292,1411.780681,8cfb06dc-aad7-4e15-bee7-793b4eadbd08,,Evidence,2,2886,3025,"Roughly 7.5 percent of 18- to 25-year-olds said they had used pot in the past month in 2014, compared with 2 percent of women ages 26 to 44",10122
