task_pybossa_id,taskrun_pybossa_id,task_url,taskrun_article_batch_name,taskrun_article_number,taskrun_article_filename,contributor_id,created,finish_time,elapsed_seconds,anno_id,namespace,topic_name,case_number,start_pos,end_pos,target_text,source_text_length
1044,2389,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1044,SSSPETest2,1737,1737SSSArticle.txt,17,41:50.4,45:55.9,245.482908,465,,Evidence,1,1252,1594,"We found large regions of gray matter volume decreases, which could be related to redistribution of cerebrospinal fluid in space,” Seidler explained in a post detailing the study. “Gravity is not available to pull fluids down in the body, resulting in so-called puffy face in space. This may result in a shift of brain position or compression",2342
1044,2389,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1044,SSSPETest2,1737,1737SSSArticle.txt,17,41:50.4,45:55.9,245.482908,465,,Evidence,1,1709,2176,"The scans showed that areas that saw increases in gray matter were the sections that process movement information, and more specifically the movement of a person’s legs. The team believes that may be related to the brain working harder to learn new ways of moving related to the lack of gravity. The scans also showed that the changes were more dramatic in the astronauts who spent months aboard the ISS as opposed to those who only had brief trips aboard the shuttle",2342
1042,2390,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,129,31:53.9,46:52.8,898.856923,466,,Language,1,583,595,"two big ""ifs",3844
1042,2390,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,129,31:53.9,46:52.8,898.856923,466,,Language,1,1090,1096,easier,3844
1042,2390,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,129,31:53.9,46:52.8,898.856923,466,,Language,1,3744,3753,desirable,3844
1042,2390,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,129,31:53.9,46:52.8,898.856923,466,,Language,1,3833,3838,a big,3844
1042,2390,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,129,31:53.9,46:52.8,898.856923,467,,Reasoning,1,449,469,at least in primates,3844
1042,2390,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,129,31:53.9,46:52.8,898.856923,467,,Reasoning,1,2880,2923,The non-profit company researching Vasalgel,3844
1042,2390,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,129,31:53.9,46:52.8,898.856923,467,,Reasoning,1,3000,3088,"Prof Pacey said: ""The idea of a social venture company to develop the idea is intriguing",3844
1042,2390,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,129,31:53.9,46:52.8,898.856923,467,,Reasoning,1,3552,3613,Some men do want to be part of the solution and do their part,3844
1042,2390,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,129,31:53.9,46:52.8,898.856923,468,,Evidence,1,768,1006,"At the moment, men have two main options of contraceptive - wear a condom to catch the sperm, or have a sterilising operation (vasectomy) to cut or seal the two tubes that carry sperm to the penis from where they are made in the testicles",3844
1042,2390,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,129,31:53.9,46:52.8,898.856923,468,,Evidence,1,220,324,Vasalgel acts as a physical barrier once injected into the tubes that sperm would swim down to the penis,3844
1042,2390,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,129,31:53.9,46:52.8,898.856923,469,,Evidence,2,1558,1625,"Unlike RISUG, Vasalgel is not designed to impair the swimming sperm",3844
1042,2390,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,129,31:53.9,46:52.8,898.856923,469,,Evidence,2,1628,1726,"It merely blocks their path while still letting other fluid through, according to the manufacturer",3844
1042,2390,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,129,31:53.9,46:52.8,898.856923,469,,Evidence,2,1853,2762,"The University of California researchers tested the gel on 16 adult male monkeys, 10 of whom were already fathers.

The monkeys were monitored for a week after getting the injection and were then released back into their an enclosure to rejoin some fertile females.

Mating did occur, but none of the female monkeys became pregnant over the course of the study, which included two full breeding periods for some of the animals.

Few of the male monkeys had side-effects, although one did need an operation because the injection did not go to plan and damaged one of his tubes.

Allan Pacey, professor of andrology at the University of Sheffield, said: ""The study shows that, in adult male monkeys at least, the gel is an effective form of contraception.

""But in order for it to have a chance of replacing the traditional surgical method of vasectomy, the authors need to show that the procedure is reversible",3844
1042,2391,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,131,31:51.2,46:56.0,904.750862,470,,Language,1,2982,2997,to get this far,3844
1042,2391,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,131,31:51.2,46:56.0,904.750862,470,,Language,1,2282,2322,Few of the male monkeys had side-effects,3844
1042,2391,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,131,31:51.2,46:56.0,904.750862,470,,Language,1,583,595,"two big ""ifs",3844
1042,2391,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,131,31:51.2,46:56.0,904.750862,470,,Language,1,750,765,in many decades,3844
1042,2391,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,131,31:51.2,46:56.0,904.750862,470,,Language,1,1278,1295,have yet to prove,3844
1042,2391,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,131,31:51.2,46:56.0,904.750862,470,,Language,1,1072,1096,hope it should be easier,3844
1042,2391,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,131,31:51.2,46:56.0,904.750862,470,,Language,1,2381,2399,did not go to plan,3844
1042,2391,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,131,31:51.2,46:56.0,904.750862,471,,Language,2,2789,2820,very little commercial interest,3844
1042,2391,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,131,31:51.2,46:56.0,904.750862,472,,Language,3,3823,3838,"might be ""a big",3844
1042,2391,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,131,31:51.2,46:56.0,904.750862,472,,Language,3,1631,1637,merely,3844
1042,2391,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,131,31:51.2,46:56.0,904.750862,473,,Reasoning,1,3400,3461,experts believe men would be up for trying new contraceptives,3844
1042,2391,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,131,31:51.2,46:56.0,904.750862,474,,Reasoning,2,1344,1379,The idea behind Vasalgel is not new,3844
1042,2391,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,131,31:51.2,46:56.0,904.750862,475,,Evidence,1,2431,2605,"Allan Pacey, professor of andrology at the University of Sheffield, said: ""The study shows that, in adult male monkeys at least, the gel is an effective form of contraception",3844
1042,2391,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,131,31:51.2,46:56.0,904.750862,476,,Evidence,2,1853,1966,"The University of California researchers tested the gel on 16 adult male monkeys, 10 of whom were already fathers",3844
1042,2391,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,131,31:51.2,46:56.0,904.750862,477,,Evidence,3,1428,1555,RISUG (reversible inhibition of sperm under guidance) - that works in a similar way to Vasalgel is being tested in men in India,3844
1042,2391,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,131,31:51.2,46:56.0,904.750862,478,,Evidence,4,327,469,"The company behind it says a two-year trial, published in Basic and Clinical Andrology, shows the gel works and is safe - at least in primates",3844
1042,2391,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,131,31:51.2,46:56.0,904.750862,478,,Evidence,4,3479,3691,"Dr Anatole Menon-Johanssonm from the sexual health charity Brook, said: ""Some men do want to be part of the solution and do their part.

""If you can have more options available then maybe more men would go for it",3844
1043,2392,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,25,32:08.7,47:57.6,948.85972,479,,Language,1,200,218,even special lamps,3769
1043,2392,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,25,32:08.7,47:57.6,948.85972,479,,Language,1,438,447,miserably,3769
1043,2392,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,25,32:08.7,47:57.6,948.85972,479,,Language,1,457,466,imaginary,3769
1043,2392,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,25,32:08.7,47:57.6,948.85972,480,,Evidence,1,697,849,"According to a new study, just a couple of nights under canvas is enough to reset the body’s internal clock, enabling people to fall asleep more quickly",3769
1043,2392,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,25,32:08.7,47:57.6,948.85972,480,,Evidence,1,2275,2458,"they sent a group of nine people out camping with no torches or mobile phones for a single weekend, and found that the light exposure was enough to bring their internal clocks forward",3769
1043,2392,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,25,32:08.7,47:57.6,948.85972,481,,Evidence,2,992,1221,"a new experiment by the University of Colorado revealed how a stint in the countryside is able to rapidly shift the timing forward by two and a half hours, allowing campers to go to bed at a civilised hour once they returned home",3769
1043,2392,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,25,32:08.7,47:57.6,948.85972,482,,Evidence,3,1842,2059,Previous research by the same team established that people’s modern exposure to electrical lighting causes roughly a two-hour delay in circadian timing and that a week of summer sun shifted those internal rhythms back,3769
1042,2393,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,17,46:47.3,48:01.0,73.710874,483,,Language,1,583,595,"two big ""ifs",3844
1042,2393,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,17,46:47.3,48:01.0,73.710874,483,,Language,1,3682,3691,go for it,3844
1042,2393,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,17,46:47.3,48:01.0,73.710874,483,,Language,1,3833,3838,a big,3844
1042,2393,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,17,46:47.3,48:01.0,73.710874,483,,Language,1,1631,1637,merely,3844
1042,2393,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,17,46:47.3,48:01.0,73.710874,484,,Reasoning,1,3617,3691,If you can have more options available then maybe more men would go for it,3844
1042,2393,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,17,46:47.3,48:01.0,73.710874,485,,Evidence,1,1853,2997,"The University of California researchers tested the gel on 16 adult male monkeys, 10 of whom were already fathers.

The monkeys were monitored for a week after getting the injection and were then released back into their an enclosure to rejoin some fertile females.

Mating did occur, but none of the female monkeys became pregnant over the course of the study, which included two full breeding periods for some of the animals.

Few of the male monkeys had side-effects, although one did need an operation because the injection did not go to plan and damaged one of his tubes.

Allan Pacey, professor of andrology at the University of Sheffield, said: ""The study shows that, in adult male monkeys at least, the gel is an effective form of contraception.

""But in order for it to have a chance of replacing the traditional surgical method of vasectomy, the authors need to show that the procedure is reversible.""

He said there had been very little commercial interest from pharmaceutical companies in this kind of a approach.

The non-profit company researching Vasalgel, the Parsemus Foundation, has used grants and fundraising to get this far",3844
1043,2394,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,132,32:31.7,48:42.8,971.112695,486,,Language,1,122,135,ver the years,3769
1043,2394,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,132,32:31.7,48:42.8,971.112695,486,,Language,1,182,193,mindfulness,3769
1043,2394,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,132,32:31.7,48:42.8,971.112695,486,,Language,1,438,472,miserably counting imaginary sheep,3769
1043,2394,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,132,32:31.7,48:42.8,971.112695,486,,Language,1,869,891,increasingly depriving,3769
1043,2394,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,132,32:31.7,48:42.8,971.112695,487,,Reasoning,1,1325,1506,"Going to bed late is thought to contribute not only to sleepiness and reduced productivity during the day, but also more serious conditions like mood disorders, diabetes and obesity",3769
1043,2394,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,132,32:31.7,48:42.8,971.112695,488,,Evidence,1,697,849,"According to a new study, just a couple of nights under canvas is enough to reset the body’s internal clock, enabling people to fall asleep more quickly",3769
1043,2394,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,132,32:31.7,48:42.8,971.112695,488,,Evidence,1,1894,2059,people’s modern exposure to electrical lighting causes roughly a two-hour delay in circadian timing and that a week of summer sun shifted those internal rhythms back,3769
1043,2394,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,132,32:31.7,48:42.8,971.112695,488,,Evidence,1,852,980,"Modern living is increasingly depriving people of sufficient natural light, causing the timing of their circadian rhythm to slip",3769
1043,2394,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,132,32:31.7,48:42.8,971.112695,488,,Evidence,1,2636,2740,"Dr Wright said that, for most city-living people, modern living reduces light exposure by a factor of 13",3769
1043,2394,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,132,32:31.7,48:42.8,971.112695,489,,Evidence,2,983,1221,"However, a new experiment by the University of Colorado revealed how a stint in the countryside is able to rapidly shift the timing forward by two and a half hours, allowing campers to go to bed at a civilised hour once they returned home",3769
1043,2394,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,132,32:31.7,48:42.8,971.112695,489,,Evidence,2,1658,1838,Our findings demonstrate that living in our modern environment contributes to late circadian timing regardless of season and that a weekend camping trip can reset our clock rapidly,3769
1043,2394,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,132,32:31.7,48:42.8,971.112695,489,,Evidence,2,2257,2458,"In the new study, they sent a group of nine people out camping with no torches or mobile phones for a single weekend, and found that the light exposure was enough to bring their internal clocks forward",3769
1043,2394,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,132,32:31.7,48:42.8,971.112695,489,,Evidence,2,2461,2633,"Being outdoors and not having access to any technology also prevented the campers from delaying the time they went to sleep, which also helped reset their sleeping patterns",3769
1043,2394,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,132,32:31.7,48:42.8,971.112695,490,,Evidence,3,1325,1506,"Going to bed late is thought to contribute not only to sleepiness and reduced productivity during the day, but also more serious conditions like mood disorders, diabetes and obesity",3769
1043,2394,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,132,32:31.7,48:42.8,971.112695,490,,Evidence,3,3056,3158,"Insomnia is currently increasing in Britain, with one in two people enduring the disorder at some time",3769
1043,2394,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1043,SSSPETest2,1734,1734SSSArticle.txt,132,32:31.7,48:42.8,971.112695,490,,Evidence,3,3180,3349,"Norwegian researchers reported a link between sleepless nights and asthma, saying chronic insomnia could triple the chances of developing the potentially fatal condition",3769
1042,2395,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,130,31:49.5,49:40.7,1071.199689,491,,Language,1,583,595,"two big ""ifs",3844
1042,2395,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,130,31:49.5,49:40.7,1071.199689,491,,Language,1,2282,2428,"Few of the male monkeys had side-effects, although one did need an operation because the injection did not go to plan and damaged one of his tubes",3844
1042,2395,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,130,31:49.5,49:40.7,1071.199689,491,,Language,1,2789,2877,very little commercial interest from pharmaceutical companies in this kind of a approach,3844
1042,2395,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,130,31:49.5,49:40.7,1071.199689,491,,Language,1,2982,2997,to get this far,3844
1042,2395,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,130,31:49.5,49:40.7,1071.199689,491,,Language,1,3833,3838,a big,3844
1042,2395,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,130,31:49.5,49:40.7,1071.199689,491,,Language,1,1631,1637,merely,3844
1042,2395,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,130,31:49.5,49:40.7,1071.199689,491,,Language,1,1789,1801,are meant to,3844
1042,2395,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,130,31:49.5,49:40.7,1071.199689,491,,Language,1,691,709,the first new type,3844
1042,2395,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,130,31:49.5,49:40.7,1071.199689,491,,Language,1,750,765,in many decades,3844
1042,2395,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,130,31:49.5,49:40.7,1071.199689,492,,Reasoning,1,415,469,shows the gel works and is safe - at least in primates,3844
1042,2395,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,130,31:49.5,49:40.7,1071.199689,492,,Reasoning,1,1344,1379,The idea behind Vasalgel is not new,3844
1042,2395,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,130,31:49.5,49:40.7,1071.199689,493,,Evidence,1,1219,1323,"That worked in early tests in rabbits, but the researchers have yet to prove the same in monkeys and man",3844
1042,2395,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1042,SSSPETest2,1732,1732SSSArticle.txt,130,31:49.5,49:40.7,1071.199689,493,,Evidence,1,3371,3476,"But in terms of willingness, experts believe men would be up for trying new contraceptives, such as a gel",3844
1044,2396,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1044,SSSPETest2,1737,1737SSSArticle.txt,132,41:37.9,51:11.9,573.920561,494,,Language,1,633,641,shocking,2342
1044,2396,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1044,SSSPETest2,1737,1737SSSArticle.txt,132,41:37.9,51:11.9,573.920561,495,,Evidence,1,304,420,new research suggests that microgravity can affect the human brain in ways that science is still struggling to grasp,2342
1044,2396,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1044,SSSPETest2,1737,1737SSSArticle.txt,132,41:37.9,51:11.9,573.920561,495,,Evidence,1,422,641,"A research team led by Rachael Seidler, a professor at the University of Michigan, took MRI scans of over twenty astronauts before and after spaceflights of various lengths, and some of the changes observed are shocking",2342
1044,2396,http://pe.goodlylabs.org/project/SemanticsTriager1.3C2/task/1044,SSSPETest2,1737,1737SSSArticle.txt,132,41:37.9,51:11.9,573.920561,495,,Evidence,1,644,1034,"A total of 26 astronauts were scanned before and after their stays in space; 12 who were shuttle crew members spending two weeks in space, and 14 who resided on the International Space Station for six months at a time. After comparing the scans, the scientists discovered that every single one of them saw noticeable changes in the amount and gray matter on various sections of their brains",2342
