schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q1.A4,T1.Q1.A5,T1.Q1.A6,T1.Q2.A1,T1.Q2.A2,T1.Q2.A3,T1.Q2.A4,T1.Q2.A5,T1.Q2.A6,T1.Q3.A1,T1.Q3.A2,T1.Q3.A3,T1.Q3.A4,T1.Q3.A5,T1.Q3.A6,T1.Q3.A7,T1.Q4,T1.Q5,T1.Q6.A1,T1.Q6.A2,T1.Q6.A3,T1.Q6.A4,T1.Q6.A5,T1.Q6.A6,T1.Q6.A7,T1.Q6.A8,T1.Q6.A9,T1.Q6.A10,T1.Q7,T1.Q8,T1.Q9,T1.Q10
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,40e0026d-15d3-4ba8-a9e5-f9062a67952a,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2477,3,3,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,100036,DonaldTrumpJrHumiliatedBooed.txt,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,c33060c6-fb2e-4ef2-8daf-6b6a882b330d,ad9e9ff6-b175-4aa0-a5f9-6d6df546a0da,2019-11-15 00:07:46.704702,2019-11-15 00:09:26.574302,99.8696,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,2,9
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,40e0026d-15d3-4ba8-a9e5-f9062a67952a,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2477,3,3,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,100036,DonaldTrumpJrHumiliatedBooed.txt,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,9c36e63b-4373-4619-a803-c10a53a86ced,aa6922da-994c-4d34-aa93-ae9abc41d8f7,2019-11-14 22:44:45.712568,2019-11-14 22:47:22.268842,156.556274,"T1.Q1, T1.Q3, T1.Q7, T1.Q8, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,Somewhat,"students care what their parents think, appealing to authority",5: Middling difficulty,6
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,4f3bca38-79d9-4a37-aebd-db9a33657fe8,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2467,5,3,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,58213c8c-be55-477d-bf7a-a76ad2532513,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-11-14 19:44:23.351153,2019-11-14 19:50:08.723694,345.372541,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,4,7
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,4f3bca38-79d9-4a37-aebd-db9a33657fe8,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2467,5,3,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,9a42ac8a-1897-4a3b-aea5-ba58648d995c,46c713ca-b363-4ed6-aa35-6f5b24db7d5e,2019-11-13 22:45:05.475705,2019-11-13 23:18:43.656428,2018.180723,"T1.Q1, T1.Q9, T1.Q10",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,7,4
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,4f3bca38-79d9-4a37-aebd-db9a33657fe8,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2467,5,3,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,346e884f-2ad0-4a48-a86a-2524cd840a88,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2019-11-13 22:15:13.837208,2019-11-13 22:23:07.600356,473.763148,"T1.Q1, T1.Q2, T1.Q9, T1.Q10",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,6,6
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,4f3bca38-79d9-4a37-aebd-db9a33657fe8,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2467,5,3,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,1ef11ef2-4e33-42be-91b2-ec9250fc8c00,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-11-13 22:16:46.525040,2019-11-13 22:18:17.894846,91.369806,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,2,8
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,4f3bca38-79d9-4a37-aebd-db9a33657fe8,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2467,5,3,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,ccf6b83e-7ee3-418f-8082-a83e38428abd,12d9718f-030a-487e-872c-46372f945e17,2019-11-13 21:37:34.295809,2019-11-13 21:38:54.226314,79.930505,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,3,6
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,109e972d-08ac-4a74-9622-c684d4be6c61,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2549,3,3,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,100040,FamilyFacingJailforLiving.txt,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,7910629e-2075-4cd6-a347-2ad6eeee23e7,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-11-18 22:07:55.921191,2019-11-18 22:09:50.000311,114.07912,"T1.Q1, T1.Q3, T1.Q7, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,Very,,5: Middling difficulty,5: 50-50 that I had it on any given item
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,109e972d-08ac-4a74-9622-c684d4be6c61,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2549,3,3,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,100040,FamilyFacingJailforLiving.txt,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,02f8ebd6-84a2-4415-b0cb-9baa7e6825c1,294a6c7b-515a-495b-b8c9-2ec7df3ef46b,2019-11-18 20:53:10.165146,2019-11-18 20:58:24.111280,313.946134,"T1.Q1, T1.Q3, T1.Q7, T1.Q9, T1.Q10",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,Somewhat,,8,8
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,109e972d-08ac-4a74-9622-c684d4be6c61,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2549,3,3,NYU_Articles/Day 3/FamilyFacingJailforLiving.txt,100040,FamilyFacingJailforLiving.txt,ec47eb7633cadab64fdca9e163f61b889cb53dcb7c68eeac286b8167155268ed,5be7bb70-5ee8-4005-9cfa-a5bb5fb2356c,12d9718f-030a-487e-872c-46372f945e17,2019-11-18 20:22:39.856105,2019-11-18 20:25:01.585425,141.72932,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,4,9
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,bacc9e58-9745-4273-a799-37bf5626f5e2,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2649,3,3,NYU_Articles/Day5/NoShotsFiredCitizenwith.txt,100046,NoShotsFiredCitizenwith.txt,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,0e580b8c-a892-4e5c-9750-3685e0d4b4e9,294a6c7b-515a-495b-b8c9-2ec7df3ef46b,2019-11-20 21:19:13.195601,2019-11-20 21:54:55.729931,2142.53433,"T1.Q1, T1.Q2, T1.Q3, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q10",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,,0,0,1,0,0,0,0,0,1,0,Very,sarcasm,8,8
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,bacc9e58-9745-4273-a799-37bf5626f5e2,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2649,3,3,NYU_Articles/Day5/NoShotsFiredCitizenwith.txt,100046,NoShotsFiredCitizenwith.txt,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,cc74a2cb-cb0c-4e54-a287-3a76d4b0a11a,12d9718f-030a-487e-872c-46372f945e17,2019-11-20 21:16:23.424545,2019-11-20 21:17:07.692875,44.26833,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,8,8
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,bacc9e58-9745-4273-a799-37bf5626f5e2,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2649,3,3,NYU_Articles/Day5/NoShotsFiredCitizenwith.txt,100046,NoShotsFiredCitizenwith.txt,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,89ee5b23-2f52-4149-a6ac-0ef98c8061ac,40e8da50-18a7-4eaf-aba1-69b3ee956fc1,2019-11-20 20:56:47.712721,2019-11-20 21:00:17.151786,209.439065,"T1.Q1, T1.Q2, T1.Q9, T1.Q10",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,7,3
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,99d62118-423f-4839-b8a3-ff3b062e0be0,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2646,3,3,NYU_Articles/Day5/NoShotsFiredCitizenwith.txt,100046,NoShotsFiredCitizenwith.txt,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1565b617-3d3e-4d85-a63f-19d7b769c6a3,294a6c7b-515a-495b-b8c9-2ec7df3ef46b,2019-11-20 21:11:09.871953,2019-11-20 21:16:08.318847,298.446894,"T1.Q1, T1.Q2, T1.Q6, T1.Q7, T1.Q9, T1.Q10",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,1,0,0,0,0,0,1,0,Extremely,,8,8
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,99d62118-423f-4839-b8a3-ff3b062e0be0,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2646,3,3,NYU_Articles/Day5/NoShotsFiredCitizenwith.txt,100046,NoShotsFiredCitizenwith.txt,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,54441469-18c2-4186-8719-a7a999fc622b,12d9718f-030a-487e-872c-46372f945e17,2019-11-20 21:11:52.636513,2019-11-20 21:15:30.188246,217.551733,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,4,9
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,99d62118-423f-4839-b8a3-ff3b062e0be0,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2646,3,3,NYU_Articles/Day5/NoShotsFiredCitizenwith.txt,100046,NoShotsFiredCitizenwith.txt,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,15f26797-6afe-4dd1-bbfd-ed15a20c5474,40e8da50-18a7-4eaf-aba1-69b3ee956fc1,2019-11-20 20:54:20.388417,2019-11-20 20:56:06.028067,105.63965,"T1.Q1, T1.Q6, T1.Q7, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,Very,,5: Middling difficulty,7
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,6158d5b8-1313-452e-b7e3-1297c1efe34d,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2550,3,3,NYU_Articles/Day 3/JesusisKingSundayService.txt,100041,JesusisKingSundayService.txt,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,a6a30385-9f33-48da-8c0b-68a0ce800c27,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-11-18 22:08:50.229535,2019-11-18 22:13:34.664466,284.434931,"T1.Q1, T1.Q6, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,,,5: Middling difficulty,5: 50-50 that I had it on any given item
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,6158d5b8-1313-452e-b7e3-1297c1efe34d,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2550,3,3,NYU_Articles/Day 3/JesusisKingSundayService.txt,100041,JesusisKingSundayService.txt,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,addab516-6512-443d-b00d-dcaa5b58c505,294a6c7b-515a-495b-b8c9-2ec7df3ef46b,2019-11-18 20:53:42.917615,2019-11-18 20:59:10.702601,327.784986,"T1.Q1, T1.Q9, T1.Q10",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,8,8
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,6158d5b8-1313-452e-b7e3-1297c1efe34d,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2550,3,3,NYU_Articles/Day 3/JesusisKingSundayService.txt,100041,JesusisKingSundayService.txt,a2cbd2793021682ba8c9d0dc90f901373791b6653b8de686a304de0f07fbdcd0,2e642df9-f761-4a6a-bee6-39ada958836c,12d9718f-030a-487e-872c-46372f945e17,2019-11-18 20:24:36.879113,2019-11-18 20:25:17.477595,40.598482,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,6,8
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,4cf436d2-23c9-46f3-9ee8-f00d98d12e69,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2651,3,3,NYU_Articles/Day5/NoShotsFiredCitizenwith.txt,100046,NoShotsFiredCitizenwith.txt,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,059e5468-1f47-4d11-bcdc-bd37dc5336f0,46c713ca-b363-4ed6-aa35-6f5b24db7d5e,2019-11-20 22:51:14.452873,2019-11-20 22:52:16.921999,62.469126,"T1.Q1, T1.Q3, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,6,5: 50-50 that I had it on any given item
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,4cf436d2-23c9-46f3-9ee8-f00d98d12e69,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2651,3,3,NYU_Articles/Day5/NoShotsFiredCitizenwith.txt,100046,NoShotsFiredCitizenwith.txt,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,d52c2f2f-b4d8-482e-acaf-c20cfb43e9b4,294a6c7b-515a-495b-b8c9-2ec7df3ef46b,2019-11-20 21:54:55.983758,2019-11-20 21:59:02.998556,247.014798,"T1.Q1, T1.Q2, T1.Q3, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q10",1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,,,0,0,0,0,0,0,0,0,1,0,Extremely,assuming that the gunman would have access to a gun,9,9
NYU_Reasoning2,eace698d45562a4832f0753fc291ea8199df836c5c98517a897c6d112e9f1545,4cf436d2-23c9-46f3-9ee8-f00d98d12e69,https://pe.goodlylabs.org/project/NYU_Reasoning2/task/2651,3,3,NYU_Articles/Day5/NoShotsFiredCitizenwith.txt,100046,NoShotsFiredCitizenwith.txt,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,6d8f22ee-b1c1-4e90-9dbb-3efd91e72960,40e8da50-18a7-4eaf-aba1-69b3ee956fc1,2019-11-20 21:00:17.366383,2019-11-20 21:04:16.310143,238.94376,"T1.Q1, T1.Q6, T1.Q7, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,0,Very,,5: Middling difficulty,8
