schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q1.A4,T1.Q1.A5,T1.Q1.A6,T1.Q1.A7,T1.Q1.A8,T1.Q1.A9,T1.Q2.A1,T1.Q2.A2,T1.Q3.A1,T1.Q3.A2,T1.Q3.A3,T1.Q3.A4,T1.Q3.A5,T1.Q3.A6,T1.Q4,T1.Q5,T1.Q6
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d6ff3fec-c265-40e7-9af8-9c703cbaac63,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2231,22,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8b1cbd49-866d-4e66-a454-7b32220d640d,f9143626-bfe0-4e69-b652-6d1525ab4eb0,2019-10-05 00:18:02.291270,2019-10-05 00:18:02.351289,0.060019,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,Provide important support to central claim of article.,4,9
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d6ff3fec-c265-40e7-9af8-9c703cbaac63,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2231,22,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,29555144-f80f-4e4f-a74a-b774977e348b,bd786026-bad5-4fa8-9a3a-38ca03a16412,2019-10-05 00:13:43.521358,2019-10-05 00:18:03.125617,259.604259,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,Central idea/s of article.,6,9
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d6ff3fec-c265-40e7-9af8-9c703cbaac63,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2231,22,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,c68c5495-9ef6-4f2c-a9b4-a7591c901968,570cd855-dfc7-4afd-9930-f45285d207bc,2019-10-05 00:13:27.290716,2019-10-05 00:18:04.795630,277.504914,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,Provide important support to central claim of article.,3,8
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d6ff3fec-c265-40e7-9af8-9c703cbaac63,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2231,22,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,23e5d869-a245-4384-9fe4-7d6a1ade815c,59deb714-60fb-4368-ac51-101d628951ef,2019-10-05 00:14:15.955737,2019-10-05 00:18:28.335110,252.379373,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,Provide important support to central claim of article.,4,9
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d6ff3fec-c265-40e7-9af8-9c703cbaac63,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2231,22,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,9a46e0b2-3456-49f3-946b-fe960cdaf33c,46e5521a-ef02-429c-be24-87e99725319d,2019-10-05 00:15:50.106111,2019-10-05 00:18:29.795869,159.689758,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"Conflicts somewhat with claims/arguments of author, but refuted.",4,7
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d6ff3fec-c265-40e7-9af8-9c703cbaac63,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2231,22,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,0ef40a22-8982-4d74-a10f-a2c5cd85f341,3c97d749-8996-4a96-97af-73ecdc5a4716,2019-10-05 00:14:01.077821,2019-10-05 00:19:06.138485,305.060664,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,Provide important support to central claim of article.,3,8
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d6ff3fec-c265-40e7-9af8-9c703cbaac63,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2231,22,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,bcd27e9a-8076-4e51-a275-e3b23d4a1c29,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-10-05 00:13:04.532586,2019-10-05 00:19:40.384822,395.852236,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,Provide important support to central claim of article.,5: Middling difficulty,9
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d6ff3fec-c265-40e7-9af8-9c703cbaac63,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2231,22,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,1841dd58-291c-4ab5-b1cf-c70f91e1b633,12d9718f-030a-487e-872c-46372f945e17,2019-10-05 02:09:31.012779,2019-10-05 02:12:39.886600,188.873821,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Central idea/s of article.,3,7
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d6ff3fec-c265-40e7-9af8-9c703cbaac63,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2231,22,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,c22ac5c6-fce7-481c-a45f-23d7baa52112,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-10-09 08:46:26.972798,2019-10-09 08:47:10.932781,43.959983,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,Central idea/s of article.,2,9
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d6ff3fec-c265-40e7-9af8-9c703cbaac63,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2231,22,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,ee499fc6-5c48-4dae-898b-c8f47b92efed,40e8da50-18a7-4eaf-aba1-69b3ee956fc1,2019-10-11 10:10:38.458399,2019-10-11 10:12:12.978726,94.520327,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Central idea/s of article.,3,8
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d6ff3fec-c265-40e7-9af8-9c703cbaac63,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2231,22,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,fdee3e39-8dbc-405d-b66f-d42841974d3f,ba9277ba-57bf-48b8-9796-0e765c4d484d,2019-10-15 02:37:45.809477,2019-10-15 02:55:05.536007,1039.72653,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Provide important support to central claim of article.,6,6
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d6ff3fec-c265-40e7-9af8-9c703cbaac63,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2231,22,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,75aa8d7d-9803-4bf0-a48e-c9d0cdc8b5e8,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-10-17 05:29:47.960301,2019-10-17 05:32:41.840499,173.880198,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,Provide important support to central claim of article.,2,8
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d947ea00-67e6-4ba9-9ac2-765bc7ec2555,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2232,12,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,b2336cb1-a472-4328-94da-a7c8bc3506b4,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-10-04 23:32:30.933289,2019-10-04 23:40:46.515474,495.582185,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Provide important support to central claim of article.,5: Middling difficulty,6
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d947ea00-67e6-4ba9-9ac2-765bc7ec2555,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2232,12,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,21706963-6089-497e-94e5-a71f1dd8b61a,46c713ca-b363-4ed6-aa35-6f5b24db7d5e,2019-10-05 00:13:23.326963,2019-10-05 00:18:35.513109,312.186146,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Provide important support to central claim of article.,8,8
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d947ea00-67e6-4ba9-9ac2-765bc7ec2555,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2232,12,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,746921c7-168c-49b0-aacb-9342a8a3fbed,3c97d749-8996-4a96-97af-73ecdc5a4716,2019-10-05 00:14:01.198188,2019-10-05 00:20:16.373980,375.175792,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,Central idea/s of article.,6,8
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d947ea00-67e6-4ba9-9ac2-765bc7ec2555,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2232,12,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,b613d67a-5037-4fc1-8f14-b21b7400b4f7,12d9718f-030a-487e-872c-46372f945e17,2019-10-05 02:09:31.143215,2019-10-05 02:14:11.381091,280.237876,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,Provide important support to central claim of article.,3,8
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d947ea00-67e6-4ba9-9ac2-765bc7ec2555,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2232,12,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,7d63b036-937c-44d9-b703-1983d4118bb0,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-10-06 01:59:52.174455,2019-10-06 02:01:39.760350,107.585895,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Provide non-essential context for article.,5: Middling difficulty,9
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d947ea00-67e6-4ba9-9ac2-765bc7ec2555,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2232,12,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,084ab5cb-aaff-43fe-aa1b-27dfb32d7536,ad9e9ff6-b175-4aa0-a5f9-6d6df546a0da,2019-10-08 02:47:09.919075,2019-10-08 02:48:50.429737,100.510662,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,Provide important support to central claim of article.,3,8
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d947ea00-67e6-4ba9-9ac2-765bc7ec2555,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2232,12,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,687b0cc6-68b8-43e8-9677-bc4edf023f3d,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-10-09 08:46:32.263013,2019-10-09 10:08:06.647015,4894.384002,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Provide important support to central claim of article.,5: Middling difficulty,7
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d947ea00-67e6-4ba9-9ac2-765bc7ec2555,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2232,12,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,7e1c4236-1724-475c-8589-d9ba6726e9ff,40e8da50-18a7-4eaf-aba1-69b3ee956fc1,2019-10-11 10:12:23.018716,2019-10-11 10:25:59.587868,816.569152,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Provide important support to central claim of article.,6,8
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d947ea00-67e6-4ba9-9ac2-765bc7ec2555,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2232,12,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,c75ee59a-81b8-4d76-ac76-240430a5b819,aa6922da-994c-4d34-aa93-ae9abc41d8f7,2019-10-11 20:40:51.475784,2019-10-11 20:42:30.743418,99.267634,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Provide non-essential context for article.,2,9
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d947ea00-67e6-4ba9-9ac2-765bc7ec2555,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2232,12,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,8b2bd112-8e17-4a3a-a09b-e8815d8bc80a,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-10-12 08:30:34.566294,2019-10-12 08:31:55.152595,80.586301,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,Provide important support to central claim of article.,3,9
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d947ea00-67e6-4ba9-9ac2-765bc7ec2555,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2232,12,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,58f72122-5b91-462e-a75c-890af4ed8ead,ba9277ba-57bf-48b8-9796-0e765c4d484d,2019-10-15 02:37:45.926604,2019-10-15 03:01:01.481686,1395.555082,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Provide important support to central claim of article.,5: Middling difficulty,8
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,d947ea00-67e6-4ba9-9ac2-765bc7ec2555,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2232,12,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,3feacb8a-b7d1-47ca-83be-c8886273c3a4,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-10-17 05:29:48.072252,2019-10-17 05:37:18.918869,450.846617,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,Irrelevant to central claim,4,5: 50-50
SourceSpecialist2019_08_04,db4839b972de024425cd9cefd48cef529dc437c140c5df7a03a6401bd0853135,bb82fac2-2f43-4e26-b354-defc403724c4,https://pe.goodlylabs.org/project/BETA_Quoted_Sources/task/2233,11,40,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,6c84d087-9816-4176-901b-64dedd5ca575,2b2f1081-fac7-4884-b56c-28501b89abb8,2019-10-04 23:35:12.396342,2019-10-04 23:41:31.003957,378.607615,"T1.Q1, T1.Q2, T1.Q3, T1.Q4, T1.Q5, T1.Q6",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,Irrelevant to central claim,4,8
