schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1,T1.Q2,T1.Q5,T1.Q6,T1.Q7,T1.Q10,T1.Q11,T1.Q12.A1,T1.Q12.A2,T1.Q12.A3,T1.Q12.A4,T1.Q12.A5,T1.Q13,T1.Q14
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,1ec3b603-ba25-42f7-8404-bf47fcdf1f2b,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2840,4,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,9c93ea39-3189-47a8-bb49-c9d94a922bf2,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 21:56:26.250295,2020-03-22 22:00:52.599022,266.348727,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",Yes,Mostly justified,"Yes, explicitly","Yes, one number","Number given, but no baseline comparison number given",Explicitly,"Yes, explicitly",0,0,1,0,0,4,10: 100% certain about all my answers
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,1ec3b603-ba25-42f7-8404-bf47fcdf1f2b,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2840,4,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,c6c2d36f-85c7-48f3-89a5-c8a3a1315327,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:23:51.173213,2020-03-22 21:27:55.734811,244.561598,"T1.Q1, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,,"Yes, implicitly",No,,,"No, not at all",0,0,0,0,0,4,9
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,2ebf155a-18e2-4552-a0b4-440877df74cb,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2841,5,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,15eef3c4-ce59-46cd-82dc-2309f3191764,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 20:53:45.044665,2020-03-23 22:06:13.730481,4348.685816,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Yes,Mostly justified,No,"Yes, multiple numbers",No numbers given,No,I can't tell,0,0,0,0,0,5: Middling difficulty,5: 50-50
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,2ebf155a-18e2-4552-a0b4-440877df74cb,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2841,5,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,be435703-48a9-4e46-b3ed-1a8e9d675be2,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-03-23 21:51:23.675115,2020-03-23 21:59:10.615508,466.940393,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Completely justified,"Yes, implicitly",No,,,"No, not at all",0,0,0,0,0,6,5: 50-50
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,2ebf155a-18e2-4552-a0b4-440877df74cb,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2841,5,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,baff8c9c-b24a-4b85-b8fc-765f1a617ab3,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 06:38:17.500417,2020-03-23 06:44:52.698067,395.19765,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Yes,Slightly justified,No,"Yes, one number",No numbers given,No,I can't tell,0,0,0,0,0,9,4
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,2ebf155a-18e2-4552-a0b4-440877df74cb,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2841,5,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,12c4f132-2048-42b9-bba5-cce661c0ba4a,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 21:58:32.147242,2020-03-22 22:02:25.963325,233.816083,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",Yes,Completely justified,"Yes, explicitly",No,,,"Yes, explicitly",0,0,1,0,0,5: Middling difficulty,10: 100% certain about all my answers
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,2ebf155a-18e2-4552-a0b4-440877df74cb,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2841,5,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3c8cf23f-6b1c-412f-bba9-e95468c27dd7,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:26:28.504431,2020-03-22 21:31:23.698593,295.194162,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Slightly justified,"Yes, implicitly",No,,,I can't tell,0,0,0,0,0,4,8
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,18115c41-fbba-4943-bcd5-19b272390f85,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2842,5,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,f25670d9-ed55-4716-838e-693a2e77cc37,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 20:53:45.188045,2020-03-23 22:10:15.063223,4589.875178,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Yes,Somewhat justified,No,"Yes, one number",No numbers given,No,"No, not at all",0,0,0,0,0,5: Middling difficulty,5: 50-50
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,18115c41-fbba-4943-bcd5-19b272390f85,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2842,5,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,f41b176b-3a05-4520-9fe1-f432f4051b87,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-03-23 21:51:23.849542,2020-03-23 22:01:23.309388,599.459846,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Somewhat justified,No,No,,,"No, not at all",0,0,0,0,0,6,6
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,18115c41-fbba-4943-bcd5-19b272390f85,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2842,5,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,fda553fe-e705-4b98-a0e5-0e2940ad806d,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 06:39:31.408296,2020-03-23 06:45:37.858542,366.450246,"T1.Q1, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",No,,"Yes, implicitly","Yes, one number",No numbers given,Implicitly,I can't tell,0,0,0,0,0,6,6
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,18115c41-fbba-4943-bcd5-19b272390f85,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2842,5,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,f8438a25-c1a9-4f38-b8ae-c4d9aec7e86c,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 22:00:52.860365,2020-03-22 22:04:41.716560,228.856195,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q12, T1.Q13, T1.Q14",Yes,Mostly justified,No,"Yes, one number",Baseline number given,Explicitly,"Yes, explicitly",0,0,0,1,0,5: Middling difficulty,9
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,18115c41-fbba-4943-bcd5-19b272390f85,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2842,5,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,062f66f5-e2db-438a-a766-6e184c078adb,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:27:55.993186,2020-03-22 21:35:56.358165,480.364979,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q7, T1.Q10, T1.Q11, T1.Q13, T1.Q14",Maybe,Slightly justified,No,"Yes, one number","Number given, but no baseline comparison number given",No,"No, not at all",0,0,0,0,0,5: Middling difficulty,8
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,c56c6271-7682-4adf-90a7-4dc7afd93bc0,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2843,4,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,aeb03777-bbd8-471b-8def-d590b6590dcb,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-03-23 21:59:10.849014,2020-03-23 23:11:28.500606,4337.651592,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Not at all justified,No,No,,,"No, not at all",0,0,0,0,0,5: Middling difficulty,6
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,c56c6271-7682-4adf-90a7-4dc7afd93bc0,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2843,4,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,43d8bdd6-b3b4-4dde-9301-a4aa89a33e0d,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 06:44:52.894136,2020-03-23 06:54:33.160914,580.266778,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Somewhat justified,No,No,,,"No, not at all",0,0,0,0,0,3,9
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,c56c6271-7682-4adf-90a7-4dc7afd93bc0,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2843,4,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,b75d30d3-8399-4a7f-80e7-97be41001f09,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 22:02:26.230135,2020-03-22 22:06:12.668036,226.437901,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",Yes,Slightly justified,"Yes, explicitly",No,,,"Yes, explicitly",1,0,0,0,0,5: Middling difficulty,9
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,c56c6271-7682-4adf-90a7-4dc7afd93bc0,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2843,4,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,c97e3727-fc86-4c7f-b6dc-48b7c6c12ab3,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:31:23.961074,2020-03-22 21:36:47.889070,323.927996,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Not at all justified,No,No,,,"No, not at all",0,0,0,0,0,4,10: 100% certain about all my answers
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,544f0c9e-be3b-4cdb-9b47-c316292d80e4,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2844,5,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,2d7a1e22-3ae8-4386-bcb0-d039068241dd,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 22:10:15.367181,2020-03-23 23:16:47.027827,3991.660646,"T1.Q1, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",No,,"Yes, explicitly",No,,,"Yes, implicitly",0,0,1,0,0,5: Middling difficulty,5: 50-50
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,544f0c9e-be3b-4cdb-9b47-c316292d80e4,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2844,5,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,c554ced4-2be5-4b29-8ee0-c7163557f1b8,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-03-23 22:01:23.522477,2020-03-23 23:12:33.392406,4269.869929,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",Yes,Not at all justified,"Yes, implicitly",No,,,"No, not at all",0,0,0,0,0,5: Middling difficulty,7
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,544f0c9e-be3b-4cdb-9b47-c316292d80e4,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2844,5,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,95fdb0b5-c94c-4b13-b7d5-a6ed84149699,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-23 06:45:38.046332,2020-03-23 06:54:49.081196,551.034864,"T1.Q1, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,,No,No,,,"No, not at all",0,0,0,0,0,2,7
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,544f0c9e-be3b-4cdb-9b47-c316292d80e4,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2844,5,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,2af3b286-d04b-4a8d-a1ab-a8c74038a64d,ea0c03d5-df91-40b0-8558-4b5cb433094e,2020-03-22 22:04:41.986887,2020-03-22 22:08:17.663439,215.676552,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",Maybe,Slightly justified,"Yes, explicitly",No,,,"Yes, explicitly",1,0,0,0,0,9,10: 100% certain about all my answers
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,544f0c9e-be3b-4cdb-9b47-c316292d80e4,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2844,5,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,fea670ae-f6fc-41c7-a787-a878c5ada0a5,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:35:56.604230,2020-03-22 21:37:44.868909,108.264679,"T1.Q1, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,,"Yes, explicitly",No,,,I can't tell,0,0,0,0,0,4,9
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,a14af6d2-c729-447c-9e66-ba5f5dc36254,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2845,5,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,6fba03b5-be3a-4579-9d01-b732f721c796,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 22:10:15.482475,2020-03-23 23:20:29.557126,4214.074651,"T1.Q1, T1.Q5, T1.Q6, T1.Q11, T1.Q13, T1.Q14",No,,"Yes, implicitly",No,,,I can't tell,0,0,0,0,0,5: Middling difficulty,5: 50-50
Covid_Probability,d5f24573a7077ee3ebb203ca64f955a8c5d5a6c6b25aa65e1bfa6fa71d1311f2,a14af6d2-c729-447c-9e66-ba5f5dc36254,https://pe.goodlylabs.org/project/Covid_Probabilityv1/task/2845,5,4,CovidArticles/USMilitaryMayHaveBrought.txt,100055,USMilitaryMayHaveBrought.txt,3be14d67e2d88964904dcbe7df176bb81dacfc76a6f2e4ec66b45681c86c9301,3daff181-0702-4288-b263-858a4e1e36f0,bd786026-bad5-4fa8-9a3a-38ca03a16412,2020-03-23 23:11:28.738639,2020-03-23 23:14:46.425767,197.687128,"T1.Q1, T1.Q2, T1.Q5, T1.Q6, T1.Q11, T1.Q12, T1.Q13, T1.Q14",Yes,Not at all justified,"Yes, implicitly",No,,,"Yes, explicitly",1,0,0,0,0,8,5: 50-50
