schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q1.A4,T1.Q1.A5,T1.Q1.A6,T1.Q2.A1,T1.Q2.A2,T1.Q2.A3,T1.Q2.A4,T1.Q2.A5,T1.Q2.A6,T1.Q3.A1,T1.Q3.A2,T1.Q3.A3,T1.Q3.A4,T1.Q3.A5,T1.Q3.A6,T1.Q3.A7,T1.Q4,T1.Q5,T1.Q6.A1,T1.Q6.A2,T1.Q6.A3,T1.Q6.A4,T1.Q6.A5,T1.Q6.A6,T1.Q6.A7,T1.Q6.A8,T1.Q6.A9,T1.Q6.A10,T1.Q7,T1.Q8,T1.Q9,T1.Q10
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,15ef356a-f41f-404f-af06-92f099871319,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2860,4,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,8c3165a9-7de9-44ef-bd5a-7ab3ba8ef085,a17fda3d-ad81-4fa4-9fa2-aa42d7c8f493,2020-03-23 22:12:17.786038,2020-03-23 22:57:50.230679,2732.444641,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,2,8
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,15ef356a-f41f-404f-af06-92f099871319,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2860,4,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,4185f990-4708-42db-adaa-6ae7d7e8dbe1,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 20:23:19.585461,2020-03-23 20:41:06.788528,1067.203067,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,5: Middling difficulty,5: 50-50 that I had it on any given item
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,15ef356a-f41f-404f-af06-92f099871319,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2860,4,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,f49f5060-51c5-4ace-ae94-15aa55d28f8b,172e9a38-d3e4-453e-8556-18bbd0fcb07e,2020-03-23 20:35:34.978912,2020-03-23 20:36:34.601522,59.62261,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,3,7
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,15ef356a-f41f-404f-af06-92f099871319,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2860,4,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,2c3d474e-33a0-497b-9a95-96601e9074f3,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:47:50.701731,2020-03-22 21:49:25.026897,94.325166,"T1.Q1, T1.Q2, T1.Q7, T1.Q9, T1.Q10",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,Extremely,,2,9
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,2aab5e54-c71c-4415-b121-c7e328e56d26,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2861,4,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,38496e01-4c32-4775-be64-66a8559d4898,a17fda3d-ad81-4fa4-9fa2-aa42d7c8f493,2020-03-23 22:14:23.119259,2020-03-23 22:58:42.318441,2659.199182,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,2,9
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,2aab5e54-c71c-4415-b121-c7e328e56d26,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2861,4,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,7ffb448b-9009-4fc1-b092-df4a86fa2016,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 20:45:24.312209,2020-03-23 20:50:49.866036,325.553827,"T1.Q1, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,1,0,0,Very,,5: Middling difficulty,5: 50-50 that I had it on any given item
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,2aab5e54-c71c-4415-b121-c7e328e56d26,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2861,4,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,874430ee-f820-4091-8853-c92a0f7ea339,172e9a38-d3e4-453e-8556-18bbd0fcb07e,2020-03-23 20:36:12.834540,2020-03-23 20:36:56.225247,43.390707,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,3,7
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,2aab5e54-c71c-4415-b121-c7e328e56d26,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2861,4,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,a2a9fb6d-0e0d-4eb6-9672-4385d8064dfb,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:48:38.614569,2020-03-22 21:52:26.240991,227.626422,"T1.Q1, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,1,0,1,0,0,Extremely,different sets of US researchers studying covid-19 in the past does not mean they have been working together to create a bio-weapon,5: Middling difficulty,9
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,b761a105-e599-4438-96e9-3c10076bcbcf,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2862,4,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,e695e6e4-75b4-46fb-9222-7bbe88eebfa3,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-24 00:09:00.321283,2020-03-24 00:10:51.697136,111.375853,"T1.Q1, T1.Q2, T1.Q7, T1.Q8, T1.Q9, T1.Q10",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,Somewhat,It doesn't go more in depth about who the author believes will the be beneficiary.,6,8
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,b761a105-e599-4438-96e9-3c10076bcbcf,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2862,4,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,6026dd7f-ec8c-4160-abb3-b1a8f78788a2,a17fda3d-ad81-4fa4-9fa2-aa42d7c8f493,2020-03-23 22:57:50.508210,2020-03-23 23:00:50.967558,180.459348,"T1.Q1, T1.Q6, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,,,5: Middling difficulty,5: 50-50 that I had it on any given item
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,b761a105-e599-4438-96e9-3c10076bcbcf,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2862,4,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,6ea2d1d9-afac-450f-bf4d-dac6b54f3c47,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 20:45:25.111115,2020-03-23 20:53:32.243714,487.132599,"T1.Q1, T1.Q2, T1.Q7, T1.Q9, T1.Q10",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,Very,,5: Middling difficulty,5: 50-50 that I had it on any given item
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,b761a105-e599-4438-96e9-3c10076bcbcf,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2862,4,4,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,50343f9e-e210-4280-9f5b-8ff9ae383ffb,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:49:25.295052,2020-03-22 21:53:22.449792,237.15474,"T1.Q1, T1.Q6, T1.Q7, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,1,0,0,0,0,Extremely,,4,9
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,4,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,f86542b5-44f5-4e8b-99c3-295937299db0,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-03-24 00:31:23.020678,2020-03-24 00:34:26.249787,183.229109,"T1.Q1, T1.Q3, T1.Q7, T1.Q8, T1.Q9, T1.Q10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,Very,"The reasoning lacks any sort of evidence, is purely speculative.",5: Middling difficulty,6
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,4,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,297722b0-f686-40b2-a351-dcf1a65c05b7,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 23:25:57.479621,2020-03-24 00:02:22.996917,2185.517296,"T1.Q1, T1.Q2, T1.Q3, T1.Q6, T1.Q7, T1.Q8, T1.Q9, T1.Q10",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,1,0,Extremely,"In both parts the source is not even sure the main parts of his statements are true, yet seems to make confident claims about his conlusions.",5: Middling difficulty,5: 50-50 that I had it on any given item
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,4,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,c762fc69-154b-4c66-8862-d13d9e2349c1,a17fda3d-ad81-4fa4-9fa2-aa42d7c8f493,2020-03-23 22:58:42.706395,2020-03-23 23:04:09.914450,327.208055,"T1.Q1, T1.Q9, T1.Q10",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,8,3
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,a70e11ec-2d98-440b-8a80-ad7f308bb21e,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2863,4,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,28cebd6b-60f8-4f95-9b09-4b7a14e49dde,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:52:26.512411,2020-03-22 21:55:42.500897,195.988486,"T1.Q1, T1.Q6, T1.Q7, T1.Q9, T1.Q10",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,1,0,0,0,Extremely,,4,9
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2864,4,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,06e7f3b8-89d0-4c3f-9765-67655030073f,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-24 04:26:21.510588,2020-03-24 04:26:43.679902,22.169314,"T1.Q1, T1.Q2, T1.Q9, T1.Q10",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,7,7
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2864,4,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,be9d6c21-cb4f-4814-8be6-77e36be27b1b,343ecb7a-aeb5-4b21-9e9c-df545dafba99,2020-03-24 00:31:23.171469,2020-03-24 00:36:31.018924,307.847455,"T1.Q1, T1.Q2, T1.Q7, T1.Q8, T1.Q9, T1.Q10",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,Very,Not enough evidence to support this claim.,5: Middling difficulty,6
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2864,4,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,f4418ed5-9136-4900-a68a-52c507885877,00f548b7-6b63-4b47-828e-8e416b6ca0e2,2020-03-23 23:25:57.643175,2020-03-24 00:07:32.154439,2494.511264,"T1.Q1, T1.Q2, T1.Q3, T1.Q7, T1.Q8, T1.Q9, T1.Q10",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,Extremely,"There is a certainty here based on evidence--""too many indications"" he doesn't provide.",5: Middling difficulty,5: 50-50 that I had it on any given item
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,83df4ce8-6d86-4e96-b3fe-dc5d9f146505,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2864,4,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,1d3a783a-8b0d-4022-a25f-1e2e60203176,e0834165-64cc-41e5-994f-9be97a16ef93,2020-03-22 21:53:22.736414,2020-03-22 21:57:15.284315,232.547901,"T1.Q1, T1.Q2, T1.Q7, T1.Q8, T1.Q9, T1.Q10",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,Extremely,There's a claim that there are tons of indicators and not a single one is cited. It's bluster pretending to be evidence.,3,9
Covid_Reasoning,9dfbf61fb64553748d371fac309ff63ef29f205810c24953012d827305f20dbf,6f3c0d96-eea3-480d-b675-4f138c466983,https://pe.goodlylabs.org/project/Covid_Reasoningv1/task/2865,4,4,CovidArticles/USMightBeComplementingIran.txt,100054,USMightBeComplementingIran.txt,7360da3cdcf83a48e365821654ef0750810f3483efb8e25ad792eed6f4bf0b6f,fd945a97-8ff4-42e3-a88e-02cf660a1209,fed45769-aa61-4b8b-847e-a9c799acce15,2020-03-24 04:26:21.707271,2020-03-24 04:27:36.017690,74.310419,"T1.Q1, T1.Q2, T1.Q7, T1.Q9, T1.Q10",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,Somewhat,,7,7
