schema_namespace,schema_sha256,quiz_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,article_text_length,quiz_taskrun_uuid,contributor_uuid,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,submitted_tua
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,96573005-9530-4310-ae43-85e70cdb5da3,https://pe.goodlylabs.org/project/sp19_urap_source/task/1866,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,65c990f8-5fd2-4d70-ab76-ba271729c7a2,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q1,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),T1.Q1.A6,"Other description of person (e.g. ""Boston's favorite ice cream heiress"")",0a519b91-568b-4f62-a4ca-d688b1e42c94,65c990f8-5fd2-4d70-ab76-ba271729c7a2,"Other description of person (e.g. ""Boston's favorite ice cream heiress"")",1,1,"[{""case_number"": 1, ""text"": ""an author on the study"", ""answer_id"": 3790, ""end"": 3796, ""start"": 3774}]"
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,96573005-9530-4310-ae43-85e70cdb5da3,https://pe.goodlylabs.org/project/sp19_urap_source/task/1866,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,8fc652a0-99dd-4fc0-bfec-ed57ba694829,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q2,"Using the highlight options below, indicate which portions of the bolded text are:",T1.Q2.A1,Direct quote,9e912174-6f56-4f21-9152-1135f01428b8,8fc652a0-99dd-4fc0-bfec-ed57ba694829,Direct quote,1,2,"[{""case_number"": 1, ""text"": ""When it comes to opioids, it certainly seems to be the case that [the doctor] you see matters"", ""answer_id"": 3794, ""end"": 3711, ""start"": 3618}, {""case_number"": 1, ""text"": ""It could be something as simple as prescribing the way that your mentors prescribed when you were training"", ""answer_id"": 3794, ""end"": 4099, ""start"": 3993}]"
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,96573005-9530-4310-ae43-85e70cdb5da3,https://pe.goodlylabs.org/project/sp19_urap_source/task/1866,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,3600eac4-3172-4362-be80-14148b2128ff,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q3,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",T1.Q3.A6,Can't tell,2ed10d83-bebc-49e2-bf42-0e1578c6051a,3600eac4-3172-4362-be80-14148b2128ff,Can't tell,0,0,[]
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,96573005-9530-4310-ae43-85e70cdb5da3,https://pe.goodlylabs.org/project/sp19_urap_source/task/1866,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,beb3f6ea-1eea-4e40-abfb-09b0f52d0655,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q4,How are the quoted sources' ideas important to the article?,T1.Q4.A1,Central idea/s of article.,63955f87-9420-4092-9aa2-9f113f07e6d6,beb3f6ea-1eea-4e40-abfb-09b0f52d0655,Central idea/s of article.,0,0,[]
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,96573005-9530-4310-ae43-85e70cdb5da3,https://pe.goodlylabs.org/project/sp19_urap_source/task/1866,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,7e771aab-25b2-4232-b410-96e3096689d5,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q5,"How difficult was this task for you, on the whole?",T1.Q5.A5,5: Middling difficulty,e9b3a3ff-ddfd-460e-9203-246cd656b6d6,7e771aab-25b2-4232-b410-96e3096689d5,5: Middling difficulty,0,0,[]
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,96573005-9530-4310-ae43-85e70cdb5da3,https://pe.goodlylabs.org/project/sp19_urap_source/task/1866,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,5ad2ff03-5ad7-457a-a077-dc52353a2364,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q6,"How confident are you about your answers, on the whole?",T1.Q6.A7,7,e3acb4ec-e58b-47e9-9385-38a8d769c1bb,5ad2ff03-5ad7-457a-a077-dc52353a2364,7,0,0,[]
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,7015008c-0f64-47e1-89db-be84a0a53d36,https://pe.goodlylabs.org/project/sp19_urap_source/task/1867,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,2411dbaa-6d7b-43da-b063-606faf6b5e22,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q1,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),T1.Q1.A3,"First name (e.g. ""Jon"")",c1e0dd1f-dd65-4751-80cb-87a460377042,2411dbaa-6d7b-43da-b063-606faf6b5e22,"First name (e.g. ""Jon"")",1,1,"[{""case_number"": 1, ""text"": ""Michael"", ""answer_id"": 3787, ""end"": 4249, ""start"": 4242}]"
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,7015008c-0f64-47e1-89db-be84a0a53d36,https://pe.goodlylabs.org/project/sp19_urap_source/task/1867,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,a4e8aa00-3607-462a-9d98-4b4fdd295b1d,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q1,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),T1.Q1.A5,"Last name (e.g. ""Snow"")",e4970050-7ed1-46e9-ae07-d99da372fe3e,a4e8aa00-3607-462a-9d98-4b4fdd295b1d,"Last name (e.g. ""Snow"")",1,2,"[{""case_number"": 1, ""text"": ""Barnett"", ""answer_id"": 3789, ""end"": 4258, ""start"": 4251}, {""case_number"": 1, ""text"": ""Barnett"", ""answer_id"": 3789, ""end"": 5143, ""start"": 5136}]"
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,7015008c-0f64-47e1-89db-be84a0a53d36,https://pe.goodlylabs.org/project/sp19_urap_source/task/1867,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,d97c5e37-a1d9-45d2-b9af-45cb9aa31741,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q1,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),T1.Q1.A2,"Title, role, or position (e.g. ""Professor of Paleontology"")",218c5781-4ceb-401a-baf8-ca45efdcdaec,d97c5e37-a1d9-45d2-b9af-45cb9aa31741,"Title, role, or position (e.g. ""Professor of Paleontology"")",1,1,"[{""case_number"": 1, ""text"": ""assistant professor of health policy and management"", ""answer_id"": 3786, ""end"": 4314, ""start"": 4263}]"
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,7015008c-0f64-47e1-89db-be84a0a53d36,https://pe.goodlylabs.org/project/sp19_urap_source/task/1867,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,34c5c5da-fdf6-4d6f-94b8-42c1c6ee53d8,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q1,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),T1.Q1.A7,"Organization (e.g. ""from House Stark"" or ""of the University of Lichfield"")",302a11d3-7e7a-4985-b6a4-3354c28ea4e1,34c5c5da-fdf6-4d6f-94b8-42c1c6ee53d8,"Organization (e.g. ""from House Stark"" or ""of the University of Lichfield"")",1,1,"[{""case_number"": 1, ""text"": ""Harvard"", ""answer_id"": 3791, ""end"": 4325, ""start"": 4318}]"
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,7015008c-0f64-47e1-89db-be84a0a53d36,https://pe.goodlylabs.org/project/sp19_urap_source/task/1867,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,f6b8ef69-39a1-41a1-9991-d98d05470248,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q1,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),T1.Q1.A6,"Other description of person (e.g. ""Boston's favorite ice cream heiress"")",0a519b91-568b-4f62-a4ca-d688b1e42c94,f6b8ef69-39a1-41a1-9991-d98d05470248,"Other description of person (e.g. ""Boston's favorite ice cream heiress"")",1,1,"[{""case_number"": 1, ""text"": ""lead  study author"", ""answer_id"": 3790, ""end"": 4241, ""start"": 4223}]"
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,7015008c-0f64-47e1-89db-be84a0a53d36,https://pe.goodlylabs.org/project/sp19_urap_source/task/1867,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,e1a0f002-73ed-4ab1-b127-286e6187c7ee,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q2,"Using the highlight options below, indicate which portions of the bolded text are:",T1.Q2.A1,Direct quote,9e912174-6f56-4f21-9152-1135f01428b8,e1a0f002-73ed-4ab1-b127-286e6187c7ee,Direct quote,1,1,"[{""case_number"": 1, ""text"": ""Patients should ask their physicians, \u2018What are the side effects of me taking this opioid and do you think my pain could be treated effectively [another way], because I know how dangerous these medicines can be"", ""answer_id"": 3794, ""end"": 5382, ""start"": 5172}]"
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,7015008c-0f64-47e1-89db-be84a0a53d36,https://pe.goodlylabs.org/project/sp19_urap_source/task/1867,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,bf2007b1-8499-4aac-add0-5ddd2db81765,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q2,"Using the highlight options below, indicate which portions of the bolded text are:",T1.Q2.A2,Paraphrase,a07bf855-f033-4506-bc6d-5a6939d3fe9b,bf2007b1-8499-4aac-add0-5ddd2db81765,Paraphrase,1,1,"[{""case_number"": 1, ""text"": ""The research highlights the need to better educate doctors on how to safely prescribe these drugs"", ""answer_id"": 3795, ""end"": 4216, ""start"": 4119}]"
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,7015008c-0f64-47e1-89db-be84a0a53d36,https://pe.goodlylabs.org/project/sp19_urap_source/task/1867,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,dac7e36c-3420-4bc3-ab7f-3c33f5c989d6,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q3,"Using the highlight options below, indicate how the quotes/paraphrases were gathered by the reporter:",T1.Q3.A6,Can't tell,2ed10d83-bebc-49e2-bf42-0e1578c6051a,dac7e36c-3420-4bc3-ab7f-3c33f5c989d6,Can't tell,0,0,[]
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,7015008c-0f64-47e1-89db-be84a0a53d36,https://pe.goodlylabs.org/project/sp19_urap_source/task/1867,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,877a43b5-8d72-407d-9cf8-5d68a9f1bcc0,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q4,How are the quoted sources' ideas important to the article?,T1.Q4.A2,Provide important support to central claim of article.,e012250f-ebe9-4f9d-b49c-cf63f552f5e1,877a43b5-8d72-407d-9cf8-5d68a9f1bcc0,Provide important support to central claim of article.,0,0,[]
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,7015008c-0f64-47e1-89db-be84a0a53d36,https://pe.goodlylabs.org/project/sp19_urap_source/task/1867,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,78104753-f08b-4bbb-85dd-1ed622f4126e,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q5,"How difficult was this task for you, on the whole?",T1.Q5.A4,4,72f03c41-113a-4e17-9b91-0f09685f9e51,78104753-f08b-4bbb-85dd-1ed622f4126e,4,0,0,[]
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,7015008c-0f64-47e1-89db-be84a0a53d36,https://pe.goodlylabs.org/project/sp19_urap_source/task/1867,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,6d040264-5323-44e5-b42e-6928ad717d59,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q6,"How confident are you about your answers, on the whole?",T1.Q6.A7,7,e3acb4ec-e58b-47e9-9385-38a8d769c1bb,6d040264-5323-44e5-b42e-6928ad717d59,7,0,0,[]
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,44494af9-87b0-4e6f-a127-8ee58fa8228e,https://pe.goodlylabs.org/project/sp19_urap_source/task/1868,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,3515,ddc80575-5539-4d5d-ac7b-2f062b20c207,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q1,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),T1.Q1.A9,"Only a vague description (e.g. ""experts say ..."")",426b7162-a19c-415b-989f-b6f75486f7bb,ddc80575-5539-4d5d-ac7b-2f062b20c207,"Only a vague description (e.g. ""experts say ..."")",1,1,"[{""case_number"": 1, ""text"": ""the authors"", ""answer_id"": 3793, ""end"": 374, ""start"": 363}]"
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,44494af9-87b0-4e6f-a127-8ee58fa8228e,https://pe.goodlylabs.org/project/sp19_urap_source/task/1868,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,3515,8bf673d0-0aba-4e5f-9cb6-09593cc74c39,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q1,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),T1.Q1.A3,"First name (e.g. ""Jon"")",c1e0dd1f-dd65-4751-80cb-87a460377042,8bf673d0-0aba-4e5f-9cb6-09593cc74c39,"First name (e.g. ""Jon"")",1,1,"[{""case_number"": 1, ""text"": ""Matthew"", ""answer_id"": 3787, ""end"": 1622, ""start"": 1615}]"
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,44494af9-87b0-4e6f-a127-8ee58fa8228e,https://pe.goodlylabs.org/project/sp19_urap_source/task/1868,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,3515,b0728796-4ac7-4fba-a8e1-4692b14df360,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q1,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),T1.Q1.A5,"Last name (e.g. ""Snow"")",e4970050-7ed1-46e9-ae07-d99da372fe3e,b0728796-4ac7-4fba-a8e1-4692b14df360,"Last name (e.g. ""Snow"")",1,1,"[{""case_number"": 1, ""text"": ""Weaver"", ""answer_id"": 3789, ""end"": 1629, ""start"": 1623}]"
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,44494af9-87b0-4e6f-a127-8ee58fa8228e,https://pe.goodlylabs.org/project/sp19_urap_source/task/1868,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,3515,27537ebe-c017-4c0a-887f-e701a174fb17,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q1,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),T1.Q1.A2,"Title, role, or position (e.g. ""Professor of Paleontology"")",218c5781-4ceb-401a-baf8-ca45efdcdaec,27537ebe-c017-4c0a-887f-e701a174fb17,"Title, role, or position (e.g. ""Professor of Paleontology"")",1,2,"[{""case_number"": 1, ""text"": ""instructor in medicine"", ""answer_id"": 3786, ""end"": 1653, ""start"": 1631}, {""case_number"": 1, ""text"": ""associate epidemiologist"", ""answer_id"": 3786, ""end"": 1708, ""start"": 1684}]"
SourceSpecialist2019_04_16,2587460972e332ef575e93b72bcb2c4c291683e0f7e41694d6942fcb6d614945,44494af9-87b0-4e6f-a127-8ee58fa8228e,https://pe.goodlylabs.org/project/sp19_urap_source/task/1868,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,3515,b66cc7ac-85ca-42d2-9a1c-8f14471790b7,f18207d6-37cb-4349-a31e-a4ff2adcf299,Source relevance,T1.Q1,Highlight whatever parts of the quoted or paraphrased source are...(check & highlight all that apply),T1.Q1.A7,"Organization (e.g. ""from House Stark"" or ""of the University of Lichfield"")",302a11d3-7e7a-4985-b6a4-3354c28ea4e1,b66cc7ac-85ca-42d2-9a1c-8f14471790b7,"Organization (e.g. ""from House Stark"" or ""of the University of Lichfield"")",1,2,"[{""case_number"": 1, ""text"": ""Harvard Medical School"", ""answer_id"": 3791, ""end"": 1679, ""start"": 1657}, {""case_number"": 1, ""text"": ""Division of Sleep and Circadian Disorders at Brigham and Women's Hospital"", ""answer_id"": 3791, ""end"": 1789, ""start"": 1716}]"
