schema_namespace,schema_sha256,quiz_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,article_text_length,quiz_taskrun_uuid,contributor_uuid,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,d2de0341-c711-40d0-9790-176e94e84c67,https://pe.goodlylabs.org/project/Demo1Evi/task/1253,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,6078,eda7a44a-6c06-46f6-9829-d42e8be814ee,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q6,"Was there an adequate control? If so, highlight section.",T1.Q6.A5,Can't tell; not enough info,26477d37-a126-49ae-b7ac-35416d6de7a8,eda7a44a-6c06-46f6-9829-d42e8be814ee,Can't tell; not enough info,0,0,,,
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,d2de0341-c711-40d0-9790-176e94e84c67,https://pe.goodlylabs.org/project/Demo1Evi/task/1253,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,6078,8687d6be-7146-4e64-8f5b-2b9b129a8876,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q8,What is the best alternative explanation you can think of that could lead to the same set of evidence?,T1.Q8.A1,placeholder answer for TEXT,8b5c1cb6-f2ac-4d62-a1a2-cf213440fe02,8687d6be-7146-4e64-8f5b-2b9b129a8876,small sample size,0,0,,,
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,d2de0341-c711-40d0-9790-176e94e84c67,https://pe.goodlylabs.org/project/Demo1Evi/task/1253,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,6078,cd9b500e-e7c6-4cb1-98b2-5547af9965bb,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q9,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",T1.Q9.A4,Somewhat less likely,35499046-45e5-40b4-a10d-01d58df21318,cd9b500e-e7c6-4cb1-98b2-5547af9965bb,Somewhat less likely,0,0,,,
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,d2de0341-c711-40d0-9790-176e94e84c67,https://pe.goodlylabs.org/project/Demo1Evi/task/1253,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,6078,8b7d1c67-08b7-45dc-b93d-988d9ebd64bd,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q11,Is data presented as evidence for a pattern (e.g. a relationship between two variables)?,T1.Q11.A1,Yes,6b91c6e6-6b29-4764-bd76-9de24caa5cce,8b7d1c67-08b7-45dc-b93d-988d9ebd64bd,Yes,1,1,1385,1458,Enlargement of the brain seemed to correlate with the arrival of symptoms
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,d2de0341-c711-40d0-9790-176e94e84c67,https://pe.goodlylabs.org/project/Demo1Evi/task/1253,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,6078,6732d33e-a5a4-4bda-95be-7edf9f69b1a3,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q12,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",T1.Q12.A4,Somewhat Unlikely,e24e7168-e34b-45de-9916-a52ae4111c06,6732d33e-a5a4-4bda-95be-7edf9f69b1a3,Somewhat Unlikely,0,0,,,
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,d2de0341-c711-40d0-9790-176e94e84c67,https://pe.goodlylabs.org/project/Demo1Evi/task/1253,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,6078,01cb6ac9-e6ab-41e4-b775-da33385cb107,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q13,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could not be cancelled out by collecting more data)?",T1.Q13.A4,Somewhat Unlikely,6bb0b3e9-33c3-4752-9cfc-1182ab78fd05,01cb6ac9-e6ab-41e4-b775-da33385cb107,Somewhat Unlikely,0,0,,,
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,d2de0341-c711-40d0-9790-176e94e84c67,https://pe.goodlylabs.org/project/Demo1Evi/task/1253,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,6078,8f946a2d-6df4-4bce-b915-4d9350b053c0,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q14,Does the author suggest in any way that further evidence might improve our understanding of the topic?,T1.Q14.A1,"Yes, expicitly",8eb0452d-4639-4747-96fe-1f0b9f1ef4f7,8f946a2d-6df4-4bce-b915-4d9350b053c0,"Yes, expicitly",1,2,1622,1766,"Still, with only 100 at-risk children, the study is too small to be considered definitive\u2014nor should doctors rush to use MRIs to diagnose autism"
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,d2de0341-c711-40d0-9790-176e94e84c67,https://pe.goodlylabs.org/project/Demo1Evi/task/1253,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,6078,8f946a2d-6df4-4bce-b915-4d9350b053c0,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q14,Does the author suggest in any way that further evidence might improve our understanding of the topic?,T1.Q14.A1,"Yes, expicitly",8eb0452d-4639-4747-96fe-1f0b9f1ef4f7,8f946a2d-6df4-4bce-b915-4d9350b053c0,"Yes, expicitly",1,2,3198,3283,"When we know more about neural pathways, we can think more about the genetic pathways"
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,d2de0341-c711-40d0-9790-176e94e84c67,https://pe.goodlylabs.org/project/Demo1Evi/task/1253,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,6078,9129ed27-50c5-445a-ac92-ab4828dfa7d8,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q15,"How difficult was this task for you, on the whole?",T1.Q15.A3,3,01ac769d-3cbe-4a46-9523-c36882d81c56,9129ed27-50c5-445a-ac92-ab4828dfa7d8,3,0,0,,,
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,d2de0341-c711-40d0-9790-176e94e84c67,https://pe.goodlylabs.org/project/Demo1Evi/task/1253,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,6078,5bc51c65-16ea-4d36-bbd7-e89c10ab903e,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q16,"How confident are you about your answers, on the whole?",T1.Q16.A7,7,005b4563-335c-4d73-a80e-f3ec681fc3b3,5bc51c65-16ea-4d36-bbd7-e89c10ab903e,7,0,0,,,
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,0b99412a-f09e-4153-9a36-74674e987a79,https://pe.goodlylabs.org/project/Demo1Evi/task/1254,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,0c607fc7-e597-44ea-ba56-a0a248efa80d,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q2,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,T1.Q2.A1,"General Causation (in general, X causes Y)",bff699c4-cc50-4f82-8bf1-d13354bc0f29,0c607fc7-e597-44ea-ba56-a0a248efa80d,"General Causation (in general, X causes Y)",1,2,1129,1255,"And they found doctors\u2019 prescribing habits \u2014 whether they give out opioids at a higher rate versus a lower rate \u2014 matter a lot"
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,0b99412a-f09e-4153-9a36-74674e987a79,https://pe.goodlylabs.org/project/Demo1Evi/task/1254,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,0c607fc7-e597-44ea-ba56-a0a248efa80d,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q2,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,T1.Q2.A1,"General Causation (in general, X causes Y)",bff699c4-cc50-4f82-8bf1-d13354bc0f29,0c607fc7-e597-44ea-ba56-a0a248efa80d,"General Causation (in general, X causes Y)",1,2,2175,2385,The patients who saw the heavy opioid prescribers were three times more likely to receive a prescription for opioids compared with the patients who saw the more judicious opioid prescribers at the same hospital
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,0b99412a-f09e-4153-9a36-74674e987a79,https://pe.goodlylabs.org/project/Demo1Evi/task/1254,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,c9f1d3c2-ef7c-4267-b327-e4e3d0d42843,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q3,What evidence is given for the primary causal claim? Select all that apply.,T1.Q3.A1,Correlation,a90bd9c6-f17d-4e0f-865f-f03648848f46,c9f1d3c2-ef7c-4267-b327-e4e3d0d42843,Correlation,1,1,2175,2385,The patients who saw the heavy opioid prescribers were three times more likely to receive a prescription for opioids compared with the patients who saw the more judicious opioid prescribers at the same hospital
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,0b99412a-f09e-4153-9a36-74674e987a79,https://pe.goodlylabs.org/project/Demo1Evi/task/1254,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,9d0ac28a-1aaa-4caf-bd96-296166de64ba,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q3,What evidence is given for the primary causal claim? Select all that apply.,T1.Q3.A2,Cause precedes effect,61bd74c5-efdf-41d6-aed0-2083c7bad24f,9d0ac28a-1aaa-4caf-bd96-296166de64ba,Cause precedes effect,1,1,1579,1989,"The study authors then split the group into patients who happened to be assigned to doctors who prescribed a lot of opioids, and patients who met doctors who didn\u2019t. This was a clever study design, since the major difference between the groups was how the doctors prescribed opioids, which allowed the researchers to figure out whether the prescribing patterns influenced patients\u2019 long-term use of painkillers"
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,0b99412a-f09e-4153-9a36-74674e987a79,https://pe.goodlylabs.org/project/Demo1Evi/task/1254,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,b7383258-fc40-4883-9b72-c1f3a2029dbd,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q3,What evidence is given for the primary causal claim? Select all that apply.,T1.Q3.A5,An experimental study was conducted (natural experiments OK),ab001997-53b0-41ea-8a74-90b8c2196056,b7383258-fc40-4883-9b72-c1f3a2029dbd,An experimental study was conducted (natural experiments OK),1,2,1579,1989,"The study authors then split the group into patients who happened to be assigned to doctors who prescribed a lot of opioids, and patients who met doctors who didn\u2019t. This was a clever study design, since the major difference between the groups was how the doctors prescribed opioids, which allowed the researchers to figure out whether the prescribing patterns influenced patients\u2019 long-term use of painkillers"
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,0b99412a-f09e-4153-9a36-74674e987a79,https://pe.goodlylabs.org/project/Demo1Evi/task/1254,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,b7383258-fc40-4883-9b72-c1f3a2029dbd,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q3,What evidence is given for the primary causal claim? Select all that apply.,T1.Q3.A5,An experimental study was conducted (natural experiments OK),ab001997-53b0-41ea-8a74-90b8c2196056,b7383258-fc40-4883-9b72-c1f3a2029dbd,An experimental study was conducted (natural experiments OK),1,2,1258,1576,"For the study, researchers from Harvard Medical School and the Harvard School of  Public Health looked at 375,000 Medicare patients who turned up in an emergency department for common reasons \u2014 such as falls, chest pain, ankle sprain, or back pain \u2014 and hadn\u2019t used opioids in the six months before their hospital stay"
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,0b99412a-f09e-4153-9a36-74674e987a79,https://pe.goodlylabs.org/project/Demo1Evi/task/1254,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,c515a5d0-f2a8-4a99-8be1-2b87b17a9c89,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q5,How representative is the sample of the population that the claim is made about?,T1.Q5.A2,Fairly representative,14832e61-b250-4465-9f1e-18fa6dbaf4a0,c515a5d0-f2a8-4a99-8be1-2b87b17a9c89,Fairly representative,1,1,1258,1576,"For the study, researchers from Harvard Medical School and the Harvard School of  Public Health looked at 375,000 Medicare patients who turned up in an emergency department for common reasons \u2014 such as falls, chest pain, ankle sprain, or back pain \u2014 and hadn\u2019t used opioids in the six months before their hospital stay"
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,0b99412a-f09e-4153-9a36-74674e987a79,https://pe.goodlylabs.org/project/Demo1Evi/task/1254,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,5a84a7e2-731c-44c9-ad68-81f571fe67a0,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q6,"Was there an adequate control? If so, highlight section.",T1.Q6.A5,Can't tell; not enough info,26477d37-a126-49ae-b7ac-35416d6de7a8,5a84a7e2-731c-44c9-ad68-81f571fe67a0,Can't tell; not enough info,0,0,,,
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,0b99412a-f09e-4153-9a36-74674e987a79,https://pe.goodlylabs.org/project/Demo1Evi/task/1254,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,daedcd28-e6ff-41f6-ba9c-5f14b00612c4,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q8,What is the best alternative explanation you can think of that could lead to the same set of evidence?,T1.Q8.A1,placeholder answer for TEXT,8b5c1cb6-f2ac-4d62-a1a2-cf213440fe02,daedcd28-e6ff-41f6-ba9c-5f14b00612c4,they did not track the other doctors after the ER visit,0,0,,,
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,0b99412a-f09e-4153-9a36-74674e987a79,https://pe.goodlylabs.org/project/Demo1Evi/task/1254,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,3fc794a9-6eab-43bb-9964-676fbf7e115d,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q9,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",T1.Q9.A5,Much less likely,9e75d97b-2c03-4988-9cf6-079eb0b75308,3fc794a9-6eab-43bb-9964-676fbf7e115d,Much less likely,0,0,,,
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,0b99412a-f09e-4153-9a36-74674e987a79,https://pe.goodlylabs.org/project/Demo1Evi/task/1254,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,c5c633f0-5e55-4a92-96bb-2c3c99c3ef20,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q11,Is data presented as evidence for a pattern (e.g. a relationship between two variables)?,T1.Q11.A1,Yes,6b91c6e6-6b29-4764-bd76-9de24caa5cce,c5c633f0-5e55-4a92-96bb-2c3c99c3ef20,Yes,1,1,2175,2390,The patients who saw the heavy opioid prescribers were three times more likely to receive a prescription for opioids compared with the patients who saw the more judicious opioid prescribers at the same hospital. The
EvidenceSpecialist_2018_08_24.1,16bce7d8c21dc827d03e08ebd67c420f718c2dad9ed50311c825fddddca7b06e,0b99412a-f09e-4153-9a36-74674e987a79,https://pe.goodlylabs.org/project/Demo1Evi/task/1254,Demo2,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,5385,bd4b10d1-3869-41c4-8537-21cbab39e268,2abbe1a3-c9a7-41ab-9738-64ca86756d37,Evidence Specialist,T1.Q12,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",T1.Q12.A4,Somewhat Unlikely,e24e7168-e34b-45de-9916-a52ae4111c06,bd4b10d1-3869-41c4-8537-21cbab39e268,Somewhat Unlikely,0,0,,,
