article_filename,article_sha256,namespace,start_pos,end_pos,topic_name,case_number,target_text
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,113,230,Assertions,1,It’s long been known that spending an extended period of time in space can have detrimental effects to the human body
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,232,298,Assertions,2,Changes like muscle degradation can be offset by exercise regimens
1737SSSArticle.txt,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,nan,1252,1594,Quoted Sources,1,"We found large regions of gray matter volume decreases, which could be related to redistribution of cerebrospinal fluid in space,” Seidler explained in a post detailing the study. “Gravity is not available to pull fluids down in the body, resulting in so-called puffy face in space. This may result in a shift of brain position or compression"
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,373,562,Arguments,1,But a new study suggests there is evidence of autism in the brain even earlier—well before a child’s first birthday—and that the signs can be seen on a magnetic resonance imaging (MRI) scan
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,1262,1382,Arguments,1,correctly predicted eight times out of 10 which of the high-risk children would go on to be diagnosed with the condition
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,190,280,Assertions,1,Parents often notice the first signs of autism in their children at around 12 to 18 months
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,2444,2615,Assertions,2,"Parents often do not notice things that would point to an autism diagnosis until about 18 months, when typical children are expected to be talking and interacting socially"
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,565,943,Quoted Sources,1,"We’re learning that there are biological changes that occur at [the time] or before the symptoms start to emerge,” says Geraldine Dawson, a clinical psychologist and autism researcher at Duke University who was not involved in the new work. “It’s the ability to detect autism at its very earliest stages that’s going to allow us to intervene before the full syndrome is manifest"
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,1385,1480,Quoted Sources,2,"Enlargement of the brain seemed to correlate with the arrival of symptoms, says Heather Hazlett"
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,1622,1780,Quoted Sources,2,"Still, with only 100 at-risk children, the study is too small to be considered definitive—nor should doctors rush to use MRIs to diagnose autism, Hazlett says"
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,2002,2226,Quoted Sources,1,"The faster pattern of brain growth “is a potential biomarker that could be used to identify those infants who perhaps could benefit from early stimulation,” Dawson says. ""This could help those children have the best outcomes"
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,2617,2790,Quoted Sources,3,"By showing the child’s neurobiology changes before behavior does, the study may help parents better understand their child’s experience, says biopsychologist Alycia Halladay"
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,2922,3293,Quoted Sources,4,"By showing scientists more about how brains develop prior to an autism diagnosis, the study may also offer insights into the genetic triggers of autism, says James McPartland, a psychologist at Yale University’s Child Study Center who also did not take part in the research. “When we know more about neural pathways, we can think more about the genetic pathways,” he says"
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,4353,4447,Quoted Sources,1,"Often we don’t keep in mind the degree of work it takes to do this kind of study,” Dawson says"
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,4450,4759,Quoted Sources,5,"Hazlett and senior author Joseph Piven, a colleague at the CIDD, say they began the research about a decade ago, after an earlier study suggested the brains of autistic children were already unusually large by the time they reached their second birthdays—and before autism’s behavioral symptoms usually emerge"
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,4762,5081,Quoted Sources,5,"Piven, a psychiatrist, says the mechanism is not precisely clear. But he speculates babies who go on to become autistic experience the world differently in the first year of life than kids who will not have autism do—and that this altered experience of the world may contribute to subsequent brain development in autism"
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,5084,5338,Quoted Sources,6,"Dawson says because the brain is changing so much in the first year of life, it may be a critical window of development when behavioral interventions—such as teaching a child to pay attention to a parent’s facial expressions—might have the biggest effect"
1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,nan,5708,6067,Quoted Sources,4,"McPartland described possible treatments as “hyper-parenting.” Whereas it might be okay to leave a neurotypical child to play with a toy, a child headed for autism might benefit from more interaction, he says, with a parent cooing, laughing and singing. “Supersaturate a child’s environment with social information much as you can,” he says. “And hope that it"
