highlight_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,task_uuid,task_redundancy,taskrun_count,ah_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,hg_tua_uuid,namespace,topic_name,case_number,start_pos,end_pos,target_text,source_text_length
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,b78069f5-7856-4196-8ef9-dd034f14f202,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-28 06:52:41.259010,2019-04-28 06:55:07.833385,146.574375,7675f287-301e-4ea1-8ce5-f56d69358364,QuotedSources_2018_07_11,Quoted Sources,1,2360,2704,"Professor Twenge said: ""At first, I was surprised the associations were larger for adolescents. However, teens spend more time on their phones and on social media, and we know from other research that these activities are more strongly linked to low wellbeing than watching television and videos, which is most of younger children's screen time",4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,b78069f5-7856-4196-8ef9-dd034f14f202,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-28 06:52:41.259010,2019-04-28 06:55:07.833385,146.574375,7675f287-301e-4ea1-8ce5-f56d69358364,QuotedSources_2018_07_11,Quoted Sources,1,3548,3795,"They said: ""Previous research on associations between screen time and psychological well being among children and adolescents has been conflicting, leading some researchers to question the limits on screen time suggested by physician organisations",4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,b78069f5-7856-4196-8ef9-dd034f14f202,f18207d6-37cb-4349-a31e-a4ff2adcf299,2019-04-28 06:52:41.259010,2019-04-28 06:55:07.833385,146.574375,7675f287-301e-4ea1-8ce5-f56d69358364,QuotedSources_2018_07_11,Quoted Sources,1,3304,3543,"Writing in the journal Preventative Medicine Reports, the professors said they were particularly interested in links between screen time and diagnoses of anxiety and depression in youngsters, which have not yet been studied in great detail",4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,a41ad319-6626-4474-940b-7a5a9c76c736,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-27 23:07:51.559189,2019-04-29 00:08:39.797497,90048.238308,717bf7b7-7354-4b75-8a3a-b4141dff5131,Assertions_2018_08_21,Assertions,1,279,387,Just an hour a day staring at a screen can be enough to make children more likely to be anxious or depressed,4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,a41ad319-6626-4474-940b-7a5a9c76c736,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-27 23:07:51.559189,2019-04-29 00:08:39.797497,90048.238308,717bf7b7-7354-4b75-8a3a-b4141dff5131,Assertions_2018_08_21,Assertions,1,2710,2816,Even moderate use of four hours is also associated with lower psychological well-being than one hour a day,4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,a41ad319-6626-4474-940b-7a5a9c76c736,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-27 23:07:51.559189,2019-04-29 00:08:39.797497,90048.238308,ea84deff-b85b-431c-a1d0-9bd07eb20395,QuotedSources_2018_07_11,Quoted Sources,4,971,1318,"Half of mental health problems develop by adolescence,"" professors Jean Twenge and Keith Campbell said. ""There is a need to identify factors linked to mental health issues that are [able to be changed] in this population, as most are difficult or impossible to influence. How children and adolescents spend their leisure time is [easier] to change",4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,a41ad319-6626-4474-940b-7a5a9c76c736,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-27 23:07:51.559189,2019-04-29 00:08:39.797497,90048.238308,ea84deff-b85b-431c-a1d0-9bd07eb20395,QuotedSources_2018_07_11,Quoted Sources,4,1488,1673,"Professor Twenge said her study, one of the biggest of its kind, backs the American Academy of Pediatrics' established screen time limit \u2013 one hour per day for children aged two to five",4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,a41ad319-6626-4474-940b-7a5a9c76c736,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-27 23:07:51.559189,2019-04-29 00:08:39.797497,90048.238308,ea84deff-b85b-431c-a1d0-9bd07eb20395,QuotedSources_2018_07_11,Quoted Sources,4,1678,1801,"It also suggests a similar limit \u2013 perhaps two hours \u2013 should be applied to school-aged children and adolescents, she added",4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,a41ad319-6626-4474-940b-7a5a9c76c736,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-27 23:07:51.559189,2019-04-29 00:08:39.797497,90048.238308,ea84deff-b85b-431c-a1d0-9bd07eb20395,QuotedSources_2018_07_11,Quoted Sources,4,2360,2704,"Professor Twenge said: ""At first, I was surprised the associations were larger for adolescents. However, teens spend more time on their phones and on social media, and we know from other research that these activities are more strongly linked to low wellbeing than watching television and videos, which is most of younger children's screen time",4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,a41ad319-6626-4474-940b-7a5a9c76c736,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-27 23:07:51.559189,2019-04-29 00:08:39.797497,90048.238308,fb3f4c61-b55a-4ad6-b33d-c44ccb86e58e,QuotedSources_2018_07_11,Quoted Sources,1,160,269,"Children as young as two are developing mental health problems because of smartphones and tablets, scientists",4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,a41ad319-6626-4474-940b-7a5a9c76c736,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-27 23:07:51.559189,2019-04-29 00:08:39.797497,90048.238308,cc70b5c0-ea1b-4bba-b043-aaa9699485d0,QuotedSources_2018_07_11,Quoted Sources,2,392,529,"This could be making them less curious, less able to finish tasks, less emotionally stable and lowering their self-control, the DailyMail",4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,a41ad319-6626-4474-940b-7a5a9c76c736,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-27 23:07:51.559189,2019-04-29 00:08:39.797497,90048.238308,a98133e4-4b84-4e3c-aa25-5666e541d68f,QuotedSources_2018_07_11,Quoted Sources,3,805,965,Researchers from San Diego State University and the University of Georgia say time spent on smartphones is a serious but avoidable cause of mental health issues,4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,a41ad319-6626-4474-940b-7a5a9c76c736,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-27 23:07:51.559189,2019-04-29 00:08:39.797497,90048.238308,716a3502-6815-485f-bef9-e26d4c8c4f79,FactCheckable_2018_08_21,Needs Fact-check,1,700,800,But research shows 'zombie' children spend nearly five hours every day gawping at electronic devices,4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,a41ad319-6626-4474-940b-7a5a9c76c736,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-27 23:07:51.559189,2019-04-29 00:08:39.797497,90048.238308,716a3502-6815-485f-bef9-e26d4c8c4f79,FactCheckable_2018_08_21,Needs Fact-check,1,2090,2355,"Adolescents spending more than seven hours a day on screens are twice as likely to have been diagnosed with anxiety or depression as those who spent an hour. Links between screen time and wellbeing are stronger among adolescents than young children, the study found",4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,a41ad319-6626-4474-940b-7a5a9c76c736,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-27 23:07:51.559189,2019-04-29 00:08:39.797497,90048.238308,716a3502-6815-485f-bef9-e26d4c8c4f79,FactCheckable_2018_08_21,Needs Fact-check,1,4234,4365,UK 'zombie' children's average daily screen time has leapt in a generation from just under three hours to four hours and 45 minutes,4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,a41ad319-6626-4474-940b-7a5a9c76c736,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-27 23:07:51.559189,2019-04-29 00:08:39.797497,90048.238308,73097dde-4495-4dba-a908-86274e03773a,Arguments_2018_08_21,Arguments,1,883,965,time spent on smartphones is a serious but avoidable cause of mental health issues,4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,a41ad319-6626-4474-940b-7a5a9c76c736,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-27 23:07:51.559189,2019-04-29 00:08:39.797497,90048.238308,73097dde-4495-4dba-a908-86274e03773a,Arguments_2018_08_21,Arguments,1,1324,1483,"Parents and teachers must cut the amount of time children spend online or watching television while they're studying, socialising, eating or even playing sport",4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,a41ad319-6626-4474-940b-7a5a9c76c736,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-27 23:07:51.559189,2019-04-29 00:08:39.797497,90048.238308,0129ba5e-7c3a-4924-b046-f078b50ae5ec,QuotedSources_2018_07_11,Quoted Sources,5,3358,3543,"the professors said they were particularly interested in links between screen time and diagnoses of anxiety and depression in youngsters, which have not yet been studied in great detail",4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,a41ad319-6626-4474-940b-7a5a9c76c736,bcf4ec10-b869-4e0f-89a7-133f825c910d,2019-04-27 23:07:51.559189,2019-04-29 00:08:39.797497,90048.238308,0129ba5e-7c3a-4924-b046-f078b50ae5ec,QuotedSources_2018_07_11,Quoted Sources,5,3548,3795,"They said: ""Previous research on associations between screen time and psychological well being among children and adolescents has been conflicting, leading some researchers to question the limits on screen time suggested by physician organisations",4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,757e810d-3355-4470-819d-6045c34482c2,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-30 05:16:38.579580,2019-04-30 05:30:02.324536,803.744956,027b16b5-5209-4fa9-944f-9af20e9a10ca,QuotedSources_2018_07_11,Quoted Sources,1,971,1024,Half of mental health problems develop by adolescence,4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,757e810d-3355-4470-819d-6045c34482c2,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-30 05:16:38.579580,2019-04-30 05:30:02.324536,803.744956,027b16b5-5209-4fa9-944f-9af20e9a10ca,QuotedSources_2018_07_11,Quoted Sources,1,1076,1318,"There is a need to identify factors linked to mental health issues that are [able to be changed] in this population, as most are difficult or impossible to influence. How children and adolescents spend their leisure time is [easier] to change",4546
b23fbaef-a1fd-40ae-90c8-78043757bda0,https://pe.goodlylabs.org/project/Sp-19-Urap-March-FormTriage/task/1918,"Articles-March-2019/Smartphones, tablets causing mental health issues in kids as young as two.txt",100010,"Smartphones, tablets causing mental health issues in kids as young as two.txt",d83181d3f0e6a4e91c85673d8a13823a48c0725de3acbaf631d7d58ce0ef3ff5,fde25685-294b-4c28-8dab-227897655a99,16,6,757e810d-3355-4470-819d-6045c34482c2,d970aaa4-3cde-4e75-937b-ea73fb0ca0f1,2019-04-30 05:16:38.579580,2019-04-30 05:30:02.324536,803.744956,027b16b5-5209-4fa9-944f-9af20e9a10ca,QuotedSources_2018_07_11,Quoted Sources,1,2384,2704,"At first, I was surprised the associations were larger for adolescents. However, teens spend more time on their phones and on social media, and we know from other research that these activities are more strongly linked to low wellbeing than watching television and videos, which is most of younger children's screen time",4546
