schema_namespace,schema_sha256,quiz_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,article_text_length,quiz_taskrun_uuid,contributor_uuid,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,2ba1d9d4-040b-412d-a946-30d05b5e4d68,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1876,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,3515,55d27dc8-b23f-47a1-96ee-8974cacbbe12,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q1,The bolded argument is....,T1.Q1.A2,One of several key arguments,ea011d00-6ee6-4afb-b939-5f2838fa87d0,55d27dc8-b23f-47a1-96ee-8974cacbbe12,One of several key arguments,1,2,546,706,"Participants' sleep duration was categorized as eight hours or more, seven hours, six hours or less than six hours and then measured against high-risk behaviors"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,2ba1d9d4-040b-412d-a946-30d05b5e4d68,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1876,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,3515,55d27dc8-b23f-47a1-96ee-8974cacbbe12,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q1,The bolded argument is....,T1.Q1.A2,One of several key arguments,ea011d00-6ee6-4afb-b939-5f2838fa87d0,55d27dc8-b23f-47a1-96ee-8974cacbbe12,One of several key arguments,1,2,771,1171,"The team found the strongest associations in relation to mood and self-harm. Teens who slept for less than six hours per night\xa0were three times more likely to report considering suicide, planning a suicide attempt or attempting suicide, compared with teens who slept eight hours or more. They were also four times more likely to have reported a suicide attempt that resulted in them needing treatment"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,2ba1d9d4-040b-412d-a946-30d05b5e4d68,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1876,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,3515,de9cbc67-1cba-4c62-9e71-fb30cf017c00,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q2,"How difficult was this task for you, on the whole?",T1.Q2.A3,3,4dfe8ad3-0410-4197-9067-534256ae42fa,de9cbc67-1cba-4c62-9e71-fb30cf017c00,3,0,0,,,
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,2ba1d9d4-040b-412d-a946-30d05b5e4d68,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1876,Demo2,100000,healtharticle1.txt,ba27710859a59ea47ecc9f7223addd3ed9332a340cb6a21f820c86208c1445bf,3515,9c3041ad-87b7-41f1-beca-03451aceb9e8,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q3,"How confident are you about your answers, on the whole?",T1.Q3.A8,8,0a9b0c91-6d39-40d3-a433-fe9a3aa71e1f,9c3041ad-87b7-41f1-beca-03451aceb9e8,8,0,0,,,
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,02e6452c-0400-4d34-870c-8576a351e4fc,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1877,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,1671,82dc787c-59b6-4d82-9b01-b46bb0d3565d,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q1,The bolded argument is....,T1.Q1.A3,A minor or side argument,f999a3ad-5b3d-43df-968b-67200e324f8c,82dc787c-59b6-4d82-9b01-b46bb0d3565d,A minor or side argument,1,1,834,1065,"Abbott likened this year's U.S. Senate race in Texas to his own campaign four years ago against Democrat\xa0Wendy\xa0Davis, who\xa0he noted also gained national attention before\xa0losing by roughly 20 percentage points in the general election"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,02e6452c-0400-4d34-870c-8576a351e4fc,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1877,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,1671,df811683-3343-4c8a-95b5-ca6bdc0b528d,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q2,"How difficult was this task for you, on the whole?",T1.Q2.A3,3,4dfe8ad3-0410-4197-9067-534256ae42fa,df811683-3343-4c8a-95b5-ca6bdc0b528d,3,0,0,,,
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,02e6452c-0400-4d34-870c-8576a351e4fc,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1877,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,1671,fb9f78dd-abfd-4fcd-b909-7f956591f0b7,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q3,"How confident are you about your answers, on the whole?",T1.Q3.A8,8,0a9b0c91-6d39-40d3-a433-fe9a3aa71e1f,fb9f78dd-abfd-4fcd-b909-7f956591f0b7,8,0,0,,,
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,4b0417b6-f2f0-481e-81ac-fcc71ec124bf,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1878,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,1671,1c1f8835-3535-4970-98fd-a3f21be50697,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q1,The bolded argument is....,T1.Q1.A3,A minor or side argument,f999a3ad-5b3d-43df-968b-67200e324f8c,1c1f8835-3535-4970-98fd-a3f21be50697,A minor or side argument,1,1,1068,1321,"O'Rourke has gained significant traction as he attempts to defeat Cruz in a traditionally Republican state. The Democrat has garnered national attention for his speeches and for his fundraising hauls, while the national GOP\xa0has mobilized\xa0to support Cruz"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,4b0417b6-f2f0-481e-81ac-fcc71ec124bf,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1878,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,1671,7e586bd9-6dab-46e5-af4b-c422198b7dd3,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q2,"How difficult was this task for you, on the whole?",T1.Q2.A2,2,b840eb21-2518-4515-bd15-9c8922bd74bf,7e586bd9-6dab-46e5-af4b-c422198b7dd3,2,0,0,,,
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,4b0417b6-f2f0-481e-81ac-fcc71ec124bf,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1878,Demo2,100001,politicalarticle3.txt,d75045768087d2dc0161022e64d3dd2f2387947560e95781fd23e75780833972,1671,1bc14eae-06bd-4acd-9e8b-881ea748f8b1,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q3,"How confident are you about your answers, on the whole?",T1.Q3.A9,9,bed72245-b98c-4920-8598-7bc73870f1ea,1bc14eae-06bd-4acd-9e8b-881ea748f8b1,9,0,0,,,
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f1e4ae8f-ce51-4efe-b479-f255926088d5,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1879,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,4280,d19e846f-e7f8-43d2-b55c-59cfd73233bc,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q1,The bolded argument is....,T1.Q1.A4,Irrelevant to the main argument(s) of the article,e69ee74f-c015-4a5d-b73c-8948433f2fa5,d19e846f-e7f8-43d2-b55c-59cfd73233bc,Irrelevant to the main argument(s) of the article,1,2,2831,3101,"Flake was at the center of a dramatic Senate moment on Friday. In the morning, he announced he would support Kavanaugh, only hours after the judge and his sexual assault accuser, Christine Blasey Ford, appeared before the Senate Judiciary Committee in dramatic testimony"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f1e4ae8f-ce51-4efe-b479-f255926088d5,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1879,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,4280,d19e846f-e7f8-43d2-b55c-59cfd73233bc,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q1,The bolded argument is....,T1.Q1.A4,Irrelevant to the main argument(s) of the article,e69ee74f-c015-4a5d-b73c-8948433f2fa5,d19e846f-e7f8-43d2-b55c-59cfd73233bc,Irrelevant to the main argument(s) of the article,1,2,385,579,"Flake is coming off a dramatic moment Friday, when he made a deal with Democrats to call for an FBI investigation into sexual misconduct accusations against Supreme Court nominee Brett Kavanaugh"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f1e4ae8f-ce51-4efe-b479-f255926088d5,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1879,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,4280,5256a97b-0594-4636-a324-d035a2147b6d,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q2,"How difficult was this task for you, on the whole?",T1.Q2.A4,4,21a39b7e-8510-4cf2-85bf-5a1895e8a21f,5256a97b-0594-4636-a324-d035a2147b6d,4,0,0,,,
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,f1e4ae8f-ce51-4efe-b479-f255926088d5,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1879,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,4280,5069ece1-ead9-4039-bb61-2de68088cfae,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q3,"How confident are you about your answers, on the whole?",T1.Q3.A6,6,e94146b5-2704-4754-bbb0-87e91c54f67a,5069ece1-ead9-4039-bb61-2de68088cfae,6,0,0,,,
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,849fd0a3-80fb-4bca-8be7-a5da3c0e9b6e,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1880,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,4280,1d65e0f8-e34d-4e89-bbdc-1fe6ad7f8251,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q1,The bolded argument is....,T1.Q1.A3,A minor or side argument,f999a3ad-5b3d-43df-968b-67200e324f8c,1d65e0f8-e34d-4e89-bbdc-1fe6ad7f8251,A minor or side argument,1,1,2375,2635,"Flake's stances have angered many Trump supporters, and the president himself supported a primary challenge against the senator before he announced his retirement. Last year, Trump called Flake ""toxic"" and ""WEAK on borders, crime and a non-factor in the Senate"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,849fd0a3-80fb-4bca-8be7-a5da3c0e9b6e,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1880,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,4280,4160499b-3a11-4c2a-96eb-885c25cd90b7,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q1,The bolded argument is....,T1.Q1.A4,Irrelevant to the main argument(s) of the article,e69ee74f-c015-4a5d-b73c-8948433f2fa5,4160499b-3a11-4c2a-96eb-885c25cd90b7,Irrelevant to the main argument(s) of the article,1,1,1667,2105,"The senator has tried to build a brand as a conservative with a conscience during Trump's chaotic first term, and cast himself as a potential alternative. Flake has slammed the president's attacks on the press and his immigration and tariff policies. While he has voted against Trump's priorities more than most of his GOP colleagues, he remains a conservative, voting with his party on its tax plan and an Affordable Care Act repeal bill"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,849fd0a3-80fb-4bca-8be7-a5da3c0e9b6e,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1880,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,4280,681ebb34-4c06-4ce0-80f3-d01ea4765031,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q2,"How difficult was this task for you, on the whole?",T1.Q2.A6,6,191fea11-9af3-425d-94d6-ef6370f3c874,681ebb34-4c06-4ce0-80f3-d01ea4765031,6,0,0,,,
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,849fd0a3-80fb-4bca-8be7-a5da3c0e9b6e,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1880,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,4280,f0704249-d5ad-46ff-bd52-93a76d5d618e,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q3,"How confident are you about your answers, on the whole?",T1.Q3.A7,7,4d2aa566-4841-49c8-9e76-56a01975a184,f0704249-d5ad-46ff-bd52-93a76d5d618e,7,0,0,,,
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,c8ee67a5-2f28-43f5-8cc3-7314ac9565c8,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1881,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,4280,a3291fdf-26ee-4257-a6fd-1697e4533b3d,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q1,The bolded argument is....,T1.Q1.A3,A minor or side argument,f999a3ad-5b3d-43df-968b-67200e324f8c,a3291fdf-26ee-4257-a6fd-1697e4533b3d,A minor or side argument,1,1,2108,2372,Flake would have a difficult task gaining any traction in a Republican primary against Trump. Republican midterm primary voters showed their loyalty to the president by punishing some candidates who bucked him and boosting others who tied themselves closely to him
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,c8ee67a5-2f28-43f5-8cc3-7314ac9565c8,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1881,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,4280,d22c9c63-f7d9-4150-857f-de8c695c3cd3,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q2,"How difficult was this task for you, on the whole?",T1.Q2.A7,7,451638ec-1ce2-4ec9-b5e3-75b39f38e7fc,d22c9c63-f7d9-4150-857f-de8c695c3cd3,7,0,0,,,
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,c8ee67a5-2f28-43f5-8cc3-7314ac9565c8,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1881,Demo2,100002,politicalarticle2.txt,1f487e5476e54e1c555e124ff5f6067bfb24ddfac1ee96a4bafaf0a6b43921fd,4280,51b90bfa-1c7e-4997-9cc2-c50a97719bf4,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q3,"How confident are you about your answers, on the whole?",T1.Q3.A7,7,4d2aa566-4841-49c8-9e76-56a01975a184,51b90bfa-1c7e-4997-9cc2-c50a97719bf4,7,0,0,,,
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,9e1ea29f-59e7-40f1-b688-51418a14bc64,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1882,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,6324,e05e2668-cc40-40a7-9da4-a70c17459ce0,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q1,The bolded argument is....,T1.Q1.A1,The main argument of the article,7e2739de-127d-43ea-9f51-c9f3c6b3ec35,e05e2668-cc40-40a7-9da4-a70c17459ce0,The main argument of the article,1,2,242,282,liberals and conservatives are different
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,9e1ea29f-59e7-40f1-b688-51418a14bc64,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1882,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,6324,e05e2668-cc40-40a7-9da4-a70c17459ce0,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q1,The bolded argument is....,T1.Q1.A1,The main argument of the article,7e2739de-127d-43ea-9f51-c9f3c6b3ec35,e05e2668-cc40-40a7-9da4-a70c17459ce0,The main argument of the article,1,2,528,620,"two political classes are so dissimilar that people like to joke they are \u201cwired differently"
ArgumentRelevance_2019_04_16,101378d4de4ac771fe9860657086b245ca47a1dac0316f3a1825b7fe66625157,9e1ea29f-59e7-40f1-b688-51418a14bc64,https://pe.goodlylabs.org/project/sp19_urap_argument/task/1882,Election,100005,brain_science.txt,01a5a4a393ab63d644e26ee786db6ee20656a25b530832a7e0d6bcf9b8fa48b8,6324,7ddb86da-435f-4839-b9d3-406336c79cb2,f18207d6-37cb-4349-a31e-a4ff2adcf299,Argument relevance,T1.Q1,The bolded argument is....,T1.Q1.A3,A minor or side argument,f999a3ad-5b3d-43df-968b-67200e324f8c,7ddb86da-435f-4839-b9d3-406336c79cb2,A minor or side argument,1,2,2408,3095,"Progressivism, the pursuit of progress, is, by definition, the pursuit of change, of new things. So, we might expect to see progressive ideology in people with more active dopamine circuits. And that\u2019s just what we do find. Researchers from the University of California discovered that people who inherit particularly active dopamine receptor genes are more likely to subscribe to a liberal ideology. (They also tend to get bored easily and seek novelty, and can be impulsive, exploratory, excitable, quick-tempered and extravagant.) It\u2019s no surprise that so many actors, artists, academics and writers tend to be liberal: Dopamine may be driving both their creativity and their politics"
