highlight_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,ah_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,hg_tua_uuid,namespace,topic_name,case_number,start_pos,end_pos,target_text,source_text_length
39a4f230-e61a-44ed-9695-47651f2e9aa4,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1212,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,3456c10a-84af-489a-8941-8d7ebbce30d5,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:10:38.918769,2018-08-22 19:24:14.072617,815.153848,4b6a149a-1ab7-4687-b31e-eade7e61fada,,Quoted Sources,1,2387,2850,"The high prescribers doled out opioids to a quarter of their patients, while the more conservative prescribers only treated 7 percent with opioids on average, a variation the researchers thought was likely the result of inappropriate prescribing.


“If our results represent a causal relationship, for every 48 patients prescribed a new opioid in the emergency department who might not otherwise use opioids, 1 will become a long-term user,” the researchers wrote",5385
39a4f230-e61a-44ed-9695-47651f2e9aa4,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1212,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,3456c10a-84af-489a-8941-8d7ebbce30d5,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:10:38.918769,2018-08-22 19:24:14.072617,815.153848,4b6a149a-1ab7-4687-b31e-eade7e61fada,,Quoted Sources,1,2866,3017,"the patients who, by chance, saw a doctor who more frequently prescribed the drugs were 30 percent more likely to become long-term users of painkillers",5385
39a4f230-e61a-44ed-9695-47651f2e9aa4,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1212,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,3456c10a-84af-489a-8941-8d7ebbce30d5,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:10:38.918769,2018-08-22 19:24:14.072617,815.153848,4b6a149a-1ab7-4687-b31e-eade7e61fada,,Quoted Sources,1,5379,5385, be.’”,5385
39a4f230-e61a-44ed-9695-47651f2e9aa4,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1212,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,3456c10a-84af-489a-8941-8d7ebbce30d5,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:10:38.918769,2018-08-22 19:24:14.072617,815.153848,bc908269-9ac2-453f-84e8-28e9b1c641bd,,Quoted Sources,2,3618,4116,"When it comes to opioids, it certainly seems to be the case that [the doctor] you see matters,” said Anupam Jena, a professor at Harvard Medical School and an author on the study.

He and his co-authors tried to figure out what caused some doctors to prescribe more than others, looking at details like age, gender, and where the doctor trained — but they didn’t find much. “It could be something as simple as prescribing the way that your mentors prescribed when you were training,” Jena explained",5385
39a4f230-e61a-44ed-9695-47651f2e9aa4,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1212,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,3456c10a-84af-489a-8941-8d7ebbce30d5,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:10:38.918769,2018-08-22 19:24:14.072617,815.153848,c2f5576f-18df-42cb-b29e-1a20ec32940a,,Quoted Sources,3,4119,4488,"The research highlights the need to better educate doctors on how to safely prescribe these drugs, said lead  study author Michael  Barnett, an assistant professor of health policy and management at Harvard. There’s very little guidance in training and in medical practice on how much opioids to prescribe — which is why the profession is now galvanizing to change that",5385
39a4f230-e61a-44ed-9695-47651f2e9aa4,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1212,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,3456c10a-84af-489a-8941-8d7ebbce30d5,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:10:38.918769,2018-08-22 19:24:14.072617,815.153848,c2f5576f-18df-42cb-b29e-1a20ec32940a,,Quoted Sources,3,5122,5379,"For patients, Barnett said the message is clear: “Patients should ask their physicians, ‘What are the side effects of me taking this opioid and do you think my pain could be treated effectively [another way], because I know how dangerous these medicines can",5385
39a4f230-e61a-44ed-9695-47651f2e9aa4,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1212,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,3456c10a-84af-489a-8941-8d7ebbce30d5,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:10:38.918769,2018-08-22 19:24:14.072617,815.153848,c2f5576f-18df-42cb-b29e-1a20ec32940a,,Quoted Sources,3,5379,5385, be.’”,5385
39a4f230-e61a-44ed-9695-47651f2e9aa4,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1212,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,3456c10a-84af-489a-8941-8d7ebbce30d5,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:10:38.918769,2018-08-22 19:24:14.072617,815.153848,00c3ac8a-d2e0-4abe-b364-ab5cc3f7bbe1,,Assertions,1,294,440,"Patients who, by chance, saw a doctor that more frequently prescribed opioids were 30 percent more likely to become long-term users of painkillers",5385
39a4f230-e61a-44ed-9695-47651f2e9aa4,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1212,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,3456c10a-84af-489a-8941-8d7ebbce30d5,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:10:38.918769,2018-08-22 19:24:14.072617,815.153848,00c3ac8a-d2e0-4abe-b364-ab5cc3f7bbe1,,Assertions,1,2866,3017,"the patients who, by chance, saw a doctor who more frequently prescribed the drugs were 30 percent more likely to become long-term users of painkillers",5385
39a4f230-e61a-44ed-9695-47651f2e9aa4,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1212,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,3456c10a-84af-489a-8941-8d7ebbce30d5,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:10:38.918769,2018-08-22 19:24:14.072617,815.153848,00c3ac8a-d2e0-4abe-b364-ab5cc3f7bbe1,,Assertions,1,3019,3264,"So the higher the chances of getting opioids at a single doctor visit, the higher the risk of becoming a regular user. These patients also had higher rates of opioid-related health complications like falls, fractures, constipation, and overdoses",5385
39a4f230-e61a-44ed-9695-47651f2e9aa4,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1212,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,3456c10a-84af-489a-8941-8d7ebbce30d5,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:10:38.918769,2018-08-22 19:24:14.072617,815.153848,00c3ac8a-d2e0-4abe-b364-ab5cc3f7bbe1,,Assertions,1,4569,4764,"But other researchers have found that in terms of sheer volume, family practice and internal medicine doctors, as well as nurse practitioners and physician assistants, prescribed the most opioids",5385
39a4f230-e61a-44ed-9695-47651f2e9aa4,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1212,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,3456c10a-84af-489a-8941-8d7ebbce30d5,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:10:38.918769,2018-08-22 19:24:14.072617,815.153848,47e57028-c16f-4a1b-9d19-15bb0317f3dc,,Assertions,2,2124,2385,It turns out the doctors’ actions mattered hugely. The patients who saw the heavy opioid prescribers were three times more likely to receive a prescription for opioids compared with the patients who saw the more judicious opioid prescribers at the same hospital,5385
39a4f230-e61a-44ed-9695-47651f2e9aa4,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1212,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,3456c10a-84af-489a-8941-8d7ebbce30d5,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:10:38.918769,2018-08-22 19:24:14.072617,815.153848,0ee98406-6e1a-4402-97ca-18caed9cfb1e,,Arguments,1,641,858,"A common belief is that opioid addiction often begins with a single prescription from a doctor: Patients seek relief from some minor problem like a toothache or back pain, leave with a prescription, and wind up hooked",5385
39a4f230-e61a-44ed-9695-47651f2e9aa4,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1212,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,3456c10a-84af-489a-8941-8d7ebbce30d5,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:10:38.918769,2018-08-22 19:24:14.072617,815.153848,0ee98406-6e1a-4402-97ca-18caed9cfb1e,,Arguments,1,861,1029,But there’s not much actual evidence tying doctors’ prescription patterns to individual patients’ long-term use of opioids or complications caused by the drugs later on,5385
39a4f230-e61a-44ed-9695-47651f2e9aa4,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1212,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,3456c10a-84af-489a-8941-8d7ebbce30d5,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:10:38.918769,2018-08-22 19:24:14.072617,815.153848,1027516f-e37a-49b3-a8c2-5591d2324b18,,Needs Fact-check,1,294,440,"Patients who, by chance, saw a doctor that more frequently prescribed opioids were 30 percent more likely to become long-term users of painkillers",5385
39a4f230-e61a-44ed-9695-47651f2e9aa4,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1212,SSSPETest1-Demo1,1712,1712SSSArticle12.txt,38428e24cdfa0392f3f5e1efda3253ffab6d7ed3051b1dee9f209f871ca91e2c,3456c10a-84af-489a-8941-8d7ebbce30d5,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:10:38.918769,2018-08-22 19:24:14.072617,815.153848,1027516f-e37a-49b3-a8c2-5591d2324b18,,Needs Fact-check,1,4569,4764,"But other researchers have found that in terms of sheer volume, family practice and internal medicine doctors, as well as nurse practitioners and physician assistants, prescribed the most opioids",5385
b3b2a268-bab9-4552-bc0a-d9ff8fd473a5,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1213,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,fd7961cd-9831-4d78-97d3-970ca40cbef2,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:24:39.906050,2018-08-22 19:35:36.192114,656.286064,231b56f2-d5a3-4359-8c18-2bc63cc7b761,,Quoted Sources,1,565,943,"We’re learning that there are biological changes that occur at [the time] or before the symptoms start to emerge,” says Geraldine Dawson, a clinical psychologist and autism researcher at Duke University who was not involved in the new work. “It’s the ability to detect autism at its very earliest stages that’s going to allow us to intervene before the full syndrome is manifest",6078
b3b2a268-bab9-4552-bc0a-d9ff8fd473a5,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1213,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,fd7961cd-9831-4d78-97d3-970ca40cbef2,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:24:39.906050,2018-08-22 19:35:36.192114,656.286064,231b56f2-d5a3-4359-8c18-2bc63cc7b761,,Quoted Sources,1,2002,2226,"The faster pattern of brain growth “is a potential biomarker that could be used to identify those infants who perhaps could benefit from early stimulation,” Dawson says. ""This could help those children have the best outcomes",6078
b3b2a268-bab9-4552-bc0a-d9ff8fd473a5,http://pe.goodlylabs.org/project/Demo1_ForTri/task/1213,SSSPETest3-Demo1,1721,1721SSSArticle.txt,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,fd7961cd-9831-4d78-97d3-970ca40cbef2,6674ceea-e6bd-4e8b-8a7b-a8b8177a2fb4,2018-08-22 19:24:39.906050,2018-08-22 19:35:36.192114,656.286064,231b56f2-d5a3-4359-8c18-2bc63cc7b761,,Quoted Sources,1,4353,4447,"Often we don’t keep in mind the degree of work it takes to do this kind of study,” Dawson says",6078
