article_num,article_sha256,task_uuid,schema_namespace,question_Number,question_type,agreed_Answer,coding_perc_agreement,one_two_diff,highlighted_indices,alpha_unitizing_score,alpha_unitizing_score_inclusive,agreement_score,odds_by_chance,binary_odds_by_chance,num_users,num_answer_choices,target_text,question_text,answer_content
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,54919edd-083b-4f17-8100-d78580294bea,Probability Specialist,1,ordinal,3,1.0,1.0,"""[]""",NA,NA,1.0,0.5,0.5,3,3,NA,Does the text make any claims with great confidence? Highlight the relevant part.,No
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,54919edd-083b-4f17-8100-d78580294bea,Probability Specialist,2,ordinal,1,0.9336428842993905,0.9336428842993905,"""[]""",NA,NA,0.9336428842993905,0.5,0.5,3,5,NA,To what extent does the confidence seem justified?,Completely justified
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,54919edd-083b-4f17-8100-d78580294bea,Probability Specialist,4,ordinal,1,0.9115074083444186,0.9115074083444186,"""[]""",NA,NA,0.9115074083444186,0.5,0.5,3,3,NA,"Does the text take a claim less seriously because it acknowledges uncertainty? If so, highlight the relevant section.","Yes, explicitly"
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,54919edd-083b-4f17-8100-d78580294bea,Probability Specialist,5,ordinal,1,0.9115074083444186,0.9115074083444186,"""[]""",NA,NA,0.9115074083444186,0.5,0.5,3,3,NA,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, explicitly"
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,54919edd-083b-4f17-8100-d78580294bea,Probability Specialist,6,nominal,1,1.0,1.0,"""[]""",NA,NA,1.0,0.5,0.5,3,5,NA,"If any numbers are given, is a comparison number for a similar case given for context?",No numbers
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,54919edd-083b-4f17-8100-d78580294bea,Probability Specialist,7,nominal,3,1.0,1.0,"""[]""",NA,NA,1.0,0.5,0.5,3,5,NA,Is any data presented as evidence for a pattern (e.g. a relationship between two variables)?,No
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,54919edd-083b-4f17-8100-d78580294bea,Probability Specialist,10,ordinal,3,1.0,1.0,"""[]""",NA,NA,1.0,0.5,0.5,3,3,NA,"Does the text make a specific point estimate as if their probability estimate was definitely exactly right? (e.g. no “about,” “approximately,” or confidence intervals)",No
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,54919edd-083b-4f17-8100-d78580294bea,Probability Specialist,11,ordinal,1,0.9565229009958894,0.9565229009958894,"""[]""",NA,NA,0.9565229009958894,0.5,0.5,3,4,NA,Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"Yes, explicitly"
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,54919edd-083b-4f17-8100-d78580294bea,Probability Specialist,12,nominal,L,0.3,0.0,"""L""",L,L,0.15,0.5,0.5,3,4,L,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,L
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,54919edd-083b-4f17-8100-d78580294bea,Probability Specialist,13,ordinal,2,0.8401870246813405,0.8401870246813405,"""[]""",NA,NA,0.8401870246813405,0.5,0.5,3,10,NA,"How difficult was this task for you, on the whole?",2
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,54919edd-083b-4f17-8100-d78580294bea,Probability Specialist,14,ordinal,7,0.9115074083444183,0.9115074083444183,"""[]""",NA,NA,0.9115074083444183,0.5,0.5,3,10,NA,"How confident are you about your answers, on the whole?",7
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,ab6f246a-8c21-4bb3-9c4b-a67165984442,Probability Specialist,1,ordinal,3,1.0,1.0,"""[]""",NA,NA,1.0,0.5,0.5,7,3,NA,Does the text make any claims with great confidence? Highlight the relevant part.,No
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,ab6f246a-8c21-4bb3-9c4b-a67165984442,Probability Specialist,2,ordinal,1,0.891378127914003,0.891378127914003,"""[]""",NA,NA,0.891378127914003,0.5,0.5,7,5,NA,To what extent does the confidence seem justified?,Completely justified
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,ab6f246a-8c21-4bb3-9c4b-a67165984442,Probability Specialist,4,ordinal,3,0.9270080510332015,0.9270080510332015,"""L""",L,L,0.46350402551660075,0.5,0.5,7,3,N/A,"Does the text take a claim less seriously because it acknowledges uncertainty? If so, highlight the relevant section.",No
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,ab6f246a-8c21-4bb3-9c4b-a67165984442,Probability Specialist,5,ordinal,1,0.976039472180472,0.976039472180472,"""[1787, 1788, 1789, 1790, 1791, 1792, 1793, 1794, 1795, 1796, 1797, 1798, 1799, 1800, 1801, 1802, 1803, 1804, 1805, 1806, 1807, 1808, 1809, 1810, 1811, 1812, 1813, 1814, 1815, 1816, 1817, 1818, 1819, 1820, 1821, 1822, 1823, 1824, 1825, 1826, 1827, 1828, 1829, 1830, 1831, 1832, 1833, 1834, 1835, 1836, 1837, 1838, 1839, 1840, 1841, 1842, 1843, 1844, 1845, 1846, 1847, 1848, 1849, 1850, 1851, 1852, 1853, 1854, 1855, 1856, 1857, 1858, 1859, 1860, 1861, 1862, 1863, 1864, 1865, 1866, 1867, 1868, 1869, 1870, 1871, 1872, 1873, 1874, 1875, 1876, 1877, 1878, 1879, 1880, 1881, 1882, 1883, 1884, 1885, 1886, 1887, 1888, 1889, 1890, 1891, 1892, 1893, 1894, 1895, 1896, 1897, 1898, 1899, 1900, 1901]""",0.14500642717415346,0.1758789187513896,0.5605229496773128,0.5,0.5,7,3,"if the study results are confirmed in future research, it could offer a new option for screening high-risk children","Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.","Yes, explicitly"
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,ab6f246a-8c21-4bb3-9c4b-a67165984442,Probability Specialist,6,nominal,1,1.0,1.0,"""[]""",NA,NA,1.0,0.5,0.5,7,5,NA,"If any numbers are given, is a comparison number for a similar case given for context?",No numbers
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,ab6f246a-8c21-4bb3-9c4b-a67165984442,Probability Specialist,7,nominal,3,0.8571428571428571,0.7142857142857142,"""[]""",NA,NA,0.8571428571428571,0.5,0.5,7,5,NA,Is any data presented as evidence for a pattern (e.g. a relationship between two variables)?,No
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,ab6f246a-8c21-4bb3-9c4b-a67165984442,Probability Specialist,8,ordinal,U,1.0,1.0,"""U""",U,U,0.5,0.5,0.5,1,5,U,Could the apparent pattern be a result of a systematic error in data collection or processing?,U
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,ab6f246a-8c21-4bb3-9c4b-a67165984442,Probability Specialist,9,ordinal,U,1.0,1.0,"""U""",U,U,0.5,0.5,0.5,1,5,U,"Could the apparent pattern be a result of unsystematic, statistical variation or error (random noise)?",U
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,ab6f246a-8c21-4bb3-9c4b-a67165984442,Probability Specialist,10,ordinal,3,0.9512061929349261,0.9512061929349261,"""[]""",NA,NA,0.9512061929349261,0.5,0.5,7,3,NA,"Does the text make a specific point estimate as if their probability estimate was definitely exactly right? (e.g. no “about,” “approximately,” or confidence intervals)",No
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,ab6f246a-8c21-4bb3-9c4b-a67165984442,Probability Specialist,11,ordinal,1,0.9100112318290531,0.9100112318290531,"""[1787, 1788, 1789, 1790, 1791, 1792, 1793, 1794, 1795, 1796, 1797, 1798, 1799, 1800, 1801, 1802, 1803, 1804, 1805, 1806, 1807, 1808, 1809, 1810, 1811, 1812, 1813, 1814, 1815, 1816, 1817, 1818, 1819, 1820, 1821, 1822, 1823, 1824, 1825, 1826, 1827, 1828, 1829, 1830, 1831, 1832, 1833, 1834, 1835, 1836, 1837, 1838, 1839, 1840, 1841, 1842, 1843, 1844, 1845, 1846, 1847, 1848, 1849]""",0.12543512716822947,0.12543512716822947,0.5177231794986412,0.5,0.5,7,4,"if the study results are confirmed in future research, it could",Does the text acknowledge that additional evidence might shift our understanding of the topics discussed in the article?,"Yes, explicitly"
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,ab6f246a-8c21-4bb3-9c4b-a67165984442,Probability Specialist,12,nominal,M,0.4444444444444444,0.2222222222222222,"""M""",M,M,0.2222222222222222,0.5,0.5,4,4,M,Does the text acknowledge the possibility of additional evidence that would (check all that apply):,M
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,ab6f246a-8c21-4bb3-9c4b-a67165984442,Probability Specialist,13,ordinal,3,0.9177772315384106,0.9177772315384106,"""[]""",NA,NA,0.9177772315384106,0.5,0.5,7,10,NA,"How difficult was this task for you, on the whole?",3
1721,dbbab7ece1d8402b23783838539eb009f3064910120403ced379ee8185421ec9,ab6f246a-8c21-4bb3-9c4b-a67165984442,Probability Specialist,14,ordinal,8,0.908713333022085,0.908713333022085,"""[]""",NA,NA,0.908713333022085,0.5,0.5,7,10,NA,"How confident are you about your answers, on the whole?",8
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,b329f062-5e7f-4402-9591-5e839b647eee,Probability Specialist,1,ordinal,1,0.9564121294034924,0.9564121294034924,"""[890, 891, 892, 893, 894, 895, 896, 897, 898, 899, 900, 901, 902, 903, 904, 905, 906, 907, 908, 909, 910, 911, 912, 913, 914, 915, 916, 917, 918, 919, 920, 921, 922, 923, 924, 925, 926, 927, 928, 929, 930, 931, 932, 933, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 948, 949, 950, 951, 952, 953, 954, 955, 956, 957, 958, 959, 960, 961, 962, 963, 964, 965, 966, 967, 968, 969, 970, 971, 972, 973, 974, 975, 976, 977, 978, 979, 980, 981]""",0.5812987711733675,0.5812987711733675,0.7688554502884299,0.5,0.5,8,3,the scientists discovered that every single one of them saw noticeable changes in the amount,Does the text make any claims with great confidence? Highlight the relevant part.,Yes
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,b329f062-5e7f-4402-9591-5e839b647eee,Probability Specialist,2,ordinal,1,0.8849392278087201,0.8849392278087201,"""[]""",NA,NA,0.8849392278087201,0.5,0.5,8,5,NA,To what extent does the confidence seem justified?,Completely justified
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,b329f062-5e7f-4402-9591-5e839b647eee,Probability Specialist,4,ordinal,3,1.0,1.0,"""[]""",NA,NA,1.0,0.5,0.5,8,3,NA,"Does the text take a claim less seriously because it acknowledges uncertainty? If so, highlight the relevant section.",No
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,b329f062-5e7f-4402-9591-5e839b647eee,Probability Specialist,5,ordinal,3,1.0,1.0,"""[]""",NA,NA,1.0,0.5,0.5,8,3,NA,"Does the text acknowledge that their favored theory is in any way uncertain? If so, highlight the relevant section.",No
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,b329f062-5e7f-4402-9591-5e839b647eee,Probability Specialist,6,nominal,1,0.875,0.75,"""[]""",NA,NA,0.875,0.5,0.5,8,5,NA,"If any numbers are given, is a comparison number for a similar case given for context?",No numbers
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,b329f062-5e7f-4402-9591-5e839b647eee,Probability Specialist,7,nominal,M,0.5,0.25,"""M""",M,M,0.25,0.5,0.5,8,5,M,Is any data presented as evidence for a pattern (e.g. a relationship between two variables)?,M
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,b329f062-5e7f-4402-9591-5e839b647eee,Probability Specialist,8,ordinal,4,0.9633141949540478,0.9633141949540478,"""[]""",NA,NA,0.9633141949540478,0.5,0.5,4,5,NA,Could the apparent pattern be a result of a systematic error in data collection or processing?,Somewhat Unlikely
1737,c35844f62ee12d09c0450281624c89e2533bbb621f23dd1b7062a6ee26ae2b97,b329f062-5e7f-4402-9591-5e839b647eee,Probability Specialist,9,ordinal,4,0.9633141949540478,0.9633141949540478,"""[]""",NA,NA,0.9633141949540478,0.5,0.5,4,5,NA,"Could the apparent pattern be a result of unsystematic, statistical variation or error (random noise)?",Somewhat Unlikely
