schema_namespace,schema_sha256,quiz_task_uuid,task_url,taskrun_count,redundancy,article_batch_name,article_number,article_filename,article_sha256,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,final_queue,T1.Q1.A1,T1.Q1.A2,T1.Q1.A3,T1.Q1.A4,T1.Q1.A5,T1.Q1.A6,T1.Q2,T1.Q3
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,0cc314d1-6bff-4980-93b0-d6136e971270,https://pe.goodlylabs.org/project/NYU_Arguments/task/2312,5,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,c8d79a37-2016-4cb7-8157-de643cbb3a24,6a76c935-dac8-40f8-88b1-97cf893331ad,2019-10-30 00:48:45.537588,2019-10-30 00:50:30.430835,104.893247,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,5: Middling difficulty,7
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,0cc314d1-6bff-4980-93b0-d6136e971270,https://pe.goodlylabs.org/project/NYU_Arguments/task/2312,5,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,246d3293-6a8a-45e3-9ed0-01b131470b36,45c40bb3-569d-4d6c-9067-bdf0cb3ce923,2019-10-29 22:17:24.949620,2019-10-29 22:19:20.631284,115.681664,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,6,6
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,0cc314d1-6bff-4980-93b0-d6136e971270,https://pe.goodlylabs.org/project/NYU_Arguments/task/2312,5,3,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,989bf39c-1710-482c-a6ec-231049eb3331,3c97d749-8996-4a96-97af-73ecdc5a4716,2019-10-29 04:06:06.274536,2019-10-29 04:07:07.131062,60.856526,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,4,7
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,13e76749-8b75-4f26-b56e-02087ca18a90,https://pe.goodlylabs.org/project/NYU_Arguments/task/2568,3,3,NYU_Articles/Day4/RudyGiulianihascompletelyberserk.txt,100044,RudyGiulianihascompletelyberserk.txt,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,b384ebc3-e969-4bb1-a5a3-04bb41453b38,570cd855-dfc7-4afd-9930-f45285d207bc,2019-11-20 03:18:23.104769,2019-11-20 03:28:03.405253,580.300484,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,2,8
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,13e76749-8b75-4f26-b56e-02087ca18a90,https://pe.goodlylabs.org/project/NYU_Arguments/task/2568,3,3,NYU_Articles/Day4/RudyGiulianihascompletelyberserk.txt,100044,RudyGiulianihascompletelyberserk.txt,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,aed689f5-60d9-4968-b2d1-4c98e5d63395,3412be43-641f-4df9-a2d3-bc24946e4640,2019-11-19 22:49:04.740056,2019-11-19 22:50:00.008309,55.268253,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,5: Middling difficulty,6
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,13e76749-8b75-4f26-b56e-02087ca18a90,https://pe.goodlylabs.org/project/NYU_Arguments/task/2568,3,3,NYU_Articles/Day4/RudyGiulianihascompletelyberserk.txt,100044,RudyGiulianihascompletelyberserk.txt,ce9fb9b9358c71daead068bb2ab24ebfbcd68d1bb8b0611114621d290e0c0764,98bb1d8c-567b-4db4-bdf3-81378cca5501,59deb714-60fb-4368-ac51-101d628951ef,2019-11-19 21:00:00.852925,2019-11-19 21:01:42.788340,101.935415,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,3,7
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,dba0e298-455c-4565-a35e-ba441d560bc4,https://pe.goodlylabs.org/project/NYU_Arguments/task/2563,3,3,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,a86d6656-d0d6-47b6-8b62-01ddfa04f89e,570cd855-dfc7-4afd-9930-f45285d207bc,2019-11-19 23:52:15.401162,2019-11-20 03:17:01.148619,12285.747457,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,3,7
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,dba0e298-455c-4565-a35e-ba441d560bc4,https://pe.goodlylabs.org/project/NYU_Arguments/task/2563,3,3,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,1eadd1b3-2145-4ab4-b13b-e9237511d303,3412be43-641f-4df9-a2d3-bc24946e4640,2019-11-19 22:45:53.832625,2019-11-19 22:47:21.448625,87.616,"T1.Q1, T1.Q2, T1.Q3",0,0,0,1,0,0,5: Middling difficulty,6
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,dba0e298-455c-4565-a35e-ba441d560bc4,https://pe.goodlylabs.org/project/NYU_Arguments/task/2563,3,3,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,1fb7630a-009c-49fd-8006-b0b8ad79fc82,59deb714-60fb-4368-ac51-101d628951ef,2019-11-19 20:34:16.061438,2019-11-19 20:36:15.933167,119.871729,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,3,7
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,ffe58955-c45c-4ebd-b29b-2e1db5a0513f,https://pe.goodlylabs.org/project/NYU_Arguments/task/2298,5,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,028b19ca-304e-48dc-9c5b-fbbde4fde47d,0e4b8a3e-2714-4b5f-ba10-bb576aaa5cc6,2019-11-13 21:22:50.022170,2019-11-13 21:23:49.772203,59.750033,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,5: Middling difficulty,6
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,ffe58955-c45c-4ebd-b29b-2e1db5a0513f,https://pe.goodlylabs.org/project/NYU_Arguments/task/2298,5,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,e29e0049-8d3d-49ce-a8ab-0dafd403b002,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-11-13 21:14:25.633327,2019-11-13 21:18:37.044903,251.411576,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,5: Middling difficulty,5: 50-50
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,ffe58955-c45c-4ebd-b29b-2e1db5a0513f,https://pe.goodlylabs.org/project/NYU_Arguments/task/2298,5,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,07320c85-12c5-4c2b-94eb-2c2bdb733361,50b97722-8671-4131-8a54-409491b48a1e,2019-10-29 00:55:33.653329,2019-10-29 01:47:53.118261,3139.464932,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,5: Middling difficulty,7
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,ffe58955-c45c-4ebd-b29b-2e1db5a0513f,https://pe.goodlylabs.org/project/NYU_Arguments/task/2298,5,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,81f54ff3-afb5-4b93-8686-57627f9ff174,294a6c7b-515a-495b-b8c9-2ec7df3ef46b,2019-10-28 04:32:53.621988,2019-10-28 04:47:52.267699,898.645711,"T1.Q1, T1.Q2, T1.Q3",0,1,1,0,0,0,9,9
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,ffe58955-c45c-4ebd-b29b-2e1db5a0513f,https://pe.goodlylabs.org/project/NYU_Arguments/task/2298,5,3,NYU_Articles/Pilot/FormerUkraineProsecutorSaysHe.txt,100028,FormerUkraineProsecutorSaysHe.txt,f7eb2314bb13aae4542caf7ee10c336890c3e911c50093d575b1849e107abfb7,6314160c-8772-40af-8972-eb08aadbccc0,782cf148-ffac-43f1-99aa-27a9d64b5212,2019-10-27 04:40:27.707253,2019-10-27 05:49:00.759880,4113.052627,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,7,4
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,8173d076-7776-469a-b344-68d2416b8ccc,https://pe.goodlylabs.org/project/NYU_Arguments/task/2562,3,3,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,2a9856f3-a4da-407f-9010-57004e93ee4f,570cd855-dfc7-4afd-9930-f45285d207bc,2019-11-19 23:49:50.026554,2019-11-20 03:13:05.465554,12195.439,"T1.Q1, T1.Q2, T1.Q3",0,1,1,0,0,0,2,7
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,8173d076-7776-469a-b344-68d2416b8ccc,https://pe.goodlylabs.org/project/NYU_Arguments/task/2562,3,3,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,68bb08c9-7e8e-4917-9016-aff223ff4fc4,3412be43-641f-4df9-a2d3-bc24946e4640,2019-11-19 22:45:29.361382,2019-11-19 22:46:49.376776,80.015394,"T1.Q1, T1.Q2, T1.Q3",0,1,1,0,0,0,5: Middling difficulty,6
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,8173d076-7776-469a-b344-68d2416b8ccc,https://pe.goodlylabs.org/project/NYU_Arguments/task/2562,3,3,NYU_Articles/Day4/SchiffNamedinWHOfficial.txt,100042,SchiffNamedinWHOfficial.txt,c87020bba7064b93bf74559d8ba394ef83b1b4d84f1308fc4f77ba3b1099a140,75f3a697-0b9e-4fb5-a836-4515f22d799b,59deb714-60fb-4368-ac51-101d628951ef,2019-11-19 20:32:16.672914,2019-11-19 20:34:50.970003,154.297089,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,3,8
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,0dfe9dcc-8937-45db-904c-61904b69b600,https://pe.goodlylabs.org/project/NYU_Arguments/task/2502,3,3,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,100036,DonaldTrumpJrHumiliatedBooed.txt,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,16e25696-440e-4d1d-b8dc-5388613af70e,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-15 01:32:24.968323,2019-11-15 01:45:07.752556,762.784233,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,3,5: 50-50
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,0dfe9dcc-8937-45db-904c-61904b69b600,https://pe.goodlylabs.org/project/NYU_Arguments/task/2502,3,3,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,100036,DonaldTrumpJrHumiliatedBooed.txt,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,720aec90-2efe-4e26-abf9-69abf19f1c78,ba9277ba-57bf-48b8-9796-0e765c4d484d,2019-11-15 00:16:44.305662,2019-11-15 01:07:07.421526,3023.115864,"T1.Q1, T1.Q2, T1.Q3",1,1,0,0,0,0,4,6
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,0dfe9dcc-8937-45db-904c-61904b69b600,https://pe.goodlylabs.org/project/NYU_Arguments/task/2502,3,3,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,100036,DonaldTrumpJrHumiliatedBooed.txt,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2300aaa5-b136-4568-b934-703618e5ab30,294a6c7b-515a-495b-b8c9-2ec7df3ef46b,2019-11-14 23:09:55.339593,2019-11-14 23:10:57.411822,62.072229,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,8,8
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,9318ea7c-cbe3-4d52-aed8-73c0cc1a675f,https://pe.goodlylabs.org/project/NYU_Arguments/task/2619,3,3,NYU_Articles/Day5/NoShotsFiredCitizenwith.txt,100046,NoShotsFiredCitizenwith.txt,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,bafb6d2d-eca5-4d5f-b4ef-f57e09e7d3bf,ba9277ba-57bf-48b8-9796-0e765c4d484d,2019-11-20 23:19:56.067612,2019-11-20 23:22:29.672859,153.605247,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,5: Middling difficulty,7
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,9318ea7c-cbe3-4d52-aed8-73c0cc1a675f,https://pe.goodlylabs.org/project/NYU_Arguments/task/2619,3,3,NYU_Articles/Day5/NoShotsFiredCitizenwith.txt,100046,NoShotsFiredCitizenwith.txt,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,1bab6c82-4cb2-4d92-9a7a-445a9b497f65,46c713ca-b363-4ed6-aa35-6f5b24db7d5e,2019-11-20 22:37:48.726620,2019-11-20 22:39:04.105027,75.378407,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,5: Middling difficulty,5: 50-50
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,9318ea7c-cbe3-4d52-aed8-73c0cc1a675f,https://pe.goodlylabs.org/project/NYU_Arguments/task/2619,3,3,NYU_Articles/Day5/NoShotsFiredCitizenwith.txt,100046,NoShotsFiredCitizenwith.txt,df6df207fbec112ddaf44daf2190f5f8dc1812eeed256738e6bf658ec8217f52,d5e7d8fd-381d-497b-a2fe-4f3dcb8da578,a31c365c-986b-4dbe-b752-bbb5986cc7f2,2019-11-20 20:35:35.873989,2019-11-20 20:36:53.918706,78.044717,"T1.Q1, T1.Q2, T1.Q3",0,1,0,0,0,0,3,10: 100% certain about all my answers
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,2172dafb-17ea-4f0a-b521-69c278a8ad4e,https://pe.goodlylabs.org/project/NYU_Arguments/task/2669,3,3,NYU_Articles/Day6/IndictmentAgainstHeadOfBurisma.txt,100050,IndictmentAgainstHeadOfBurisma.txt,f2c5644fd843123eb829e81b49d5a0d1db54cb11f79d302fa6953756d5001e81,d4c34ded-3711-4ca4-a790-6fb80f38bf83,59deb714-60fb-4368-ac51-101d628951ef,2019-11-22 02:45:35.210774,2019-11-22 02:46:43.915434,68.70466,"T1.Q1, T1.Q2, T1.Q3",1,1,0,0,0,0,3,7
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,2172dafb-17ea-4f0a-b521-69c278a8ad4e,https://pe.goodlylabs.org/project/NYU_Arguments/task/2669,3,3,NYU_Articles/Day6/IndictmentAgainstHeadOfBurisma.txt,100050,IndictmentAgainstHeadOfBurisma.txt,f2c5644fd843123eb829e81b49d5a0d1db54cb11f79d302fa6953756d5001e81,f6e898ed-f33f-4bec-abe3-a9ef16ac046c,bba6ae56-fae7-4c7f-993a-866ea4c3efc2,2019-11-22 00:48:56.647330,2019-11-22 00:54:23.037349,326.390019,"T1.Q1, T1.Q2, T1.Q3",1,1,0,0,0,0,4,5: 50-50
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,2172dafb-17ea-4f0a-b521-69c278a8ad4e,https://pe.goodlylabs.org/project/NYU_Arguments/task/2669,3,3,NYU_Articles/Day6/IndictmentAgainstHeadOfBurisma.txt,100050,IndictmentAgainstHeadOfBurisma.txt,f2c5644fd843123eb829e81b49d5a0d1db54cb11f79d302fa6953756d5001e81,d240c202-1e28-4963-9940-b72b1805cc86,0bfad233-85ca-4cbc-807e-5feb0ba0604b,2019-11-21 23:02:53.025502,2019-11-21 23:06:03.400195,190.374693,"T1.Q1, T1.Q2, T1.Q3",1,0,0,0,0,0,5: Middling difficulty,10: 100% certain about all my answers
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,5c70082d-ce2d-4dd5-bb51-df08dd9cb186,https://pe.goodlylabs.org/project/NYU_Arguments/task/2522,3,3,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,321f6a68-2cd0-4d5a-92f7-4243a98ffc49,c56a533a-deab-4c1a-a516-e8994c45e84c,2019-11-18 22:35:53.942549,2019-11-18 22:48:45.937041,771.994492,"T1.Q1, T1.Q2, T1.Q3",0,0,1,0,0,0,5: Middling difficulty,5: 50-50
ArgumentRelevance_2019_08_04,81c75cb5dd1a152ce73fa9755d8ca85a8d99e637fdcc67646cef632787057f82,5c70082d-ce2d-4dd5-bb51-df08dd9cb186,https://pe.goodlylabs.org/project/NYU_Arguments/task/2522,3,3,NYU_Articles/Day 3/DoctorTellsCNNTrump’sWalter.txt,100039,DoctorTellsCNNTrump’sWalter.txt,ea908e535280e57805f9f5f093d5694d37623279c3cd90ee46dff92144237ad7,61826efd-34cc-4dd4-9f04-5b891d5205c7,59deb714-60fb-4368-ac51-101d628951ef,2019-11-18 21:38:52.813823,2019-11-18 21:42:51.361197,238.547374,"T1.Q1, T1.Q2, T1.Q3",0,0,0,1,0,0,4,6
